RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T31,,Jon Rahm,71,"15' 6""",852.833,55,-15,Y2018
T33,,Mackenzie Hughes,80,"15' 7""",621.75,40,-4,Y2018
T33,,Troy Merritt,89,"15' 7""",902.083,58,-17,Y2018
T33,,Peter Uihlein,83,"15' 7""",777.667,50,-13,Y2018
36,,Ollie Schniederjans,91,"15' 8""",768,49,-17,Y2018
T37,,Byeong Hun An,86,"15' 9""",567.917,36,-6,Y2018
T37,,Brice Garnett,99,"15' 9""",1135.58,72,-15,Y2018
T39,,Ben Crane,65,"15' 10""",538,34,-11,Y2018
T39,,Conrad Shindler,60,"15' 10""",379.75,24,-2,Y2018
T41,,Kiradech Aphibarnrat,51,"15' 11""",239.25,15,-2,Y2018
T41,,Jonathan Byrd,70,"15' 11""",605.333,38,-3,Y2018
T41,,Zach Johnson,94,"15' 11""",1004,63,-12,Y2018
T41,,Ethan Tracy,72,"15' 11""",542.083,34,-4,Y2018
45,,Michael Thompson,62,"16' 0""",542.917,34,-4,Y2018
T46,,Abraham Ancer,98,"16' 1""",1140.17,71,-8,Y2018
T46,,Martin Flores,92,"16' 1""",1061,66,-5,Y2018
48,,Henrik Stenson,60,"16' 3""",390.25,24,-4,Y2018
T49,,Dominic Bozzelli,65,"16' 4""",620,38,E,Y2018
T49,,Rod Pampling,62,"16' 4""",392.083,24,-4,Y2018
T49,,Rory Sabbatini,91,"16' 4""",1143.33,70,-3,Y2018
T52,,Dustin Johnson,77,"16' 5""",1017.33,62,-6,Y2018
T52,,Jamie Lovemark,92,"16' 5""",919.583,56,-4,Y2018
T52,,Ryan Moore,78,"16' 5""",835.167,51,-8,Y2018
T52,,Nick Taylor,94,"16' 5""",1085.58,66,-13,Y2018
56,,Rickie Fowler,74,"16' 7""",480.083,29,-7,Y2018
T57,,Bill Haas,76,"16' 8""",698.583,42,-2,Y2018
T57,,Andrew Landry,82,"16' 8""",1296.92,78,-19,Y2018
T57,,J.J. Spaun,85,"16' 8""",1064.67,64,-14,Y2018
T57,,Cameron Tringale,67,"16' 8""",665.583,40,-9,Y2018
T57,,Aaron Wise,90,"16' 8""",1116.75,67,-15,Y2018
62,,Tyrone Van Aswegen,101,"16' 9""",836.917,50,-10,Y2018
T63,,Emiliano Grillo,94,"16' 10""",856.917,51,-8,Y2018
T63,,Matt Kuchar,88,"16' 10""",974.5,58,-10,Y2018
T63,,Kevin Na,91,"16' 10""",841.917,50,-8,Y2018
T63,,Rob Oppenheim,74,"16' 10""",877.333,52,-11,Y2018
67,,Ben Silverman,90,"16' 11""",928.917,55,-11,Y2018
T68,,Alex Cejka,77,"17' 0""",885.917,52,-8,Y2018
T68,,Jim Furyk,50,"17' 0""",391.5,23,-6,Y2018
T68,,Brandon Harkins,101,"17' 0""",1243.5,73,-14,Y2018
T68,,Charley Hoffman,87,"17' 0""",933.917,55,-11,Y2018
T68,,David Lingmerth,82,"17' 0""",1054.83,62,-7,Y2018
T68,,Grayson Murray,72,"17' 0""",612.333,36,-2,Y2018
T68,,Nick Watney,94,"17' 0""",1243.25,73,-12,Y2018
75,,Scott Piercy,84,"17' 1""",872.5,51,-9,Y2018
T76,,Charles Howell III,104,"17' 2""",1338.33,78,-6,Y2018
T76,,Brett Stegmaier,67,"17' 2""",773.583,45,-11,Y2018
T78,,Robert Garrigus,80,"17' 3""",706.167,41,2,Y2018
T78,,"Ted Potter, Jr.",87,"17' 3""",1153.33,67,-12,Y2018
T78,,Sam Ryder,82,"17' 3""",792,46,-6,Y2018
T81,,Kevin Kisner,89,"17' 4""",868,50,-13,Y2018
T81,,Ryan Palmer,69,"17' 4""",987.5,57,-8,Y2018
T81,,Patrick Reed,94,"17' 4""",623.333,36,-12,Y2018
T81,,Justin Rose,70,"17' 4""",659.417,38,-15,Y2018
T81,,Daniel Summerhays,51,"17' 4""",537.417,31,-2,Y2018
T86,,Jason Day,75,"17' 5""",417.75,24,-6,Y2018
T86,,Tyler Duncan,97,"17' 5""",837.667,48,-4,Y2018
T86,,Chris Kirk,108,"17' 5""",1603,92,-12,Y2018
T86,,Jason Kokrak,99,"17' 5""",1010.67,58,-5,Y2018
T90,,Daniel Berger,81,"17' 6""",665.583,38,-5,Y2018
T90,,Si Woo Kim,108,"17' 6""",892.583,51,-7,Y2018
T90,,Marc Leishman,93,"17' 6""",664.75,38,-5,Y2018
T90,,Adam Scott,78,"17' 6""",681.5,39,-6,Y2018
T90,,Jimmy Walker,81,"17' 6""",925.917,53,-4,Y2018
T90,,Bubba Watson,90,"17' 6""",925.333,53,-4,Y2018
T90,,Andrew Yun,51,"17' 6""",333.167,19,1,Y2018
T97,,Bronson Burgoon,69,"17' 7""",703.083,40,-8,Y2018
T97,,Stephan Jaeger,81,"17' 7""",669,38,-6,Y2018
T97,,Kelly Kraft,94,"17' 7""",1003.67,57,-16,Y2018
T100,,Roberto Díaz,72,"17' 8""",813.667,46,-8,Y2018
T100,,Michael Kim,74,"17' 8""",706.833,40,-2,Y2018
T100,,Sean O'Hair,67,"17' 8""",637.083,36,-9,Y2018
T100,,Jordan Spieth,81,"17' 8""",1129.42,64,-12,Y2018
T104,,Paul Casey,74,"17' 9""",444,25,-2,Y2018
T104,,Billy Horschel,86,"17' 9""",942.5,53,-21,Y2018
T104,,Kevin Tway,110,"17' 9""",1048.08,59,-7,Y2018
T107,,Tommy Fleetwood,73,"17' 11""",663.75,37,-5,Y2018
T107,,Billy Hurley III,70,"17' 11""",933.083,52,-10,Y2018
T107,,Charl Schwartzel,65,"17' 11""",608.583,34,-5,Y2018
T110,,Keith Mitchell,99,"18' 0""",1150.75,64,-16,Y2018
T110,,Gary Woodland,96,"18' 0""",593.5,33,-1,Y2018
T112,,Jason Dufner,71,"18' 1""",812.333,45,-8,Y2018
T112,,Matt Jones,70,"18' 1""",524.083,29,-10,Y2018
T112,,Luke List,98,"18' 1""",993.083,55,-8,Y2018
T112,,Seamus Power,86,"18' 1""",742,41,-9,Y2018
T112,,Hudson Swafford,73,"18' 1""",904.333,50,-8,Y2018
T117,,Adam Schenk,86,"18' 2""",925.917,51,-5,Y2018
T117,,Cameron Smith,85,"18' 2""",671.667,37,-10,Y2018
T117,,Johnson Wagner,75,"18' 2""",779.917,43,-10,Y2018
T117,,Richy Werenski,98,"18' 2""",982.25,54,-7,Y2018
T117,,Steve Wheatcroft,60,"18' 2""",781.083,43,-12,Y2018
T122,,Fabián Gómez,88,"18' 3""",785.833,43,-11,Y2018
T122,,Scott Stallings,96,"18' 3""",1243.33,68,-6,Y2018
T122,,Brian Stuard,103,"18' 3""",1955.67,107,-14,Y2018
T125,,James Hahn,85,"18' 4""",1044.17,57,-12,Y2018
T125,,Nate Lashley,51,"18' 4""",493.917,27,-8,Y2018
T127,,Brian Harman,94,"18' 5""",993,54,-12,Y2018
T127,,Chez Reavie,93,"18' 5""",1122.42,61,-6,Y2018
T129,,Scott Brown,102,"18' 6""",1015.25,55,-8,Y2018
T129,,Whee Kim,93,"18' 6""",1257.83,68,-9,Y2018
T129,,Martin Piller,79,"18' 6""",923.75,50,-5,Y2018
132,,Jhonattan Vegas,92,"18' 7""",725.5,39,-4,Y2018
T133,,Austin Cook,107,"18' 9""",1273.25,68,-4,Y2018
T133,,Pat Perez,82,"18' 9""",826.667,44,-4,Y2018
T135,,John Huh,94,"18' 10""",828.5,44,-3,Y2018
T135,,Graeme McDowell,67,"18' 10""",603.917,32,3,Y2018
T137,,Branden Grace,67,"18' 11""",663.417,35,-1,Y2018
T137,,Brendan Steele,74,"18' 11""",738,39,3,Y2018
139,,Zecheng Dou,53,"19' 0""",398.25,21,-2,Y2018
140,,Peter Malnati,87,"19' 1""",1373.92,72,-10,Y2018
T141,,Harris English,84,"19' 2""",689.25,36,-6,Y2018
T141,,Beau Hossler,104,"19' 2""",1455.33,76,-12,Y2018
T141,,Brooks Koepka,64,"19' 2""",765.583,40,-5,Y2018
T141,,Shawn Stefani,76,"19' 2""",994.75,52,-8,Y2018
T141,,Kyle Thompson,50,"19' 2""",747.667,39,-2,Y2018
T146,,Derek Fathauer,84,"19' 3""",653.333,34,-2,Y2018
T146,,Shane Lowry,64,"19' 3""",730.083,38,-1,Y2018
T148,,Zac Blair,64,"19' 4""",774.75,40,-8,Y2018
T148,,Patrick Cantlay,87,"19' 4""",887.417,46,-4,Y2018
T148,,Russell Knox,94,"19' 4""",1375.33,71,-9,Y2018
T148,,Denny McCarthy,71,"19' 4""",618,32,-6,Y2018
152,,Phil Mickelson,90,"19' 5""",853.583,44,-7,Y2018
T153,,Matt Atkins,56,"19' 6""",525.5,27,E,Y2018
T153,,Russell Henley,77,"19' 6""",838.333,43,-4,Y2018
T153,,Patton Kizzire,92,"19' 6""",1034.5,53,-7,Y2018
T153,,Cameron Percy,56,"19' 6""",721.667,37,-5,Y2018
T153,,Kevin Streelman,94,"19' 6""",1211.33,62,-6,Y2018
T158,,Rafa Cabrera Bello,75,"19' 7""",685,35,-4,Y2018
T158,,Hideki Matsuyama,75,"19' 7""",547.333,28,-1,Y2018
160,,Anirban Lahiri,82,"19' 8""",1044.17,53,E,Y2018
161,,Tony Finau,105,"19' 9""",985.833,50,-5,Y2018
162,,Xinjun Zhang,81,"19' 10""",653.833,33,-6,Y2018
163,,Trey Mullinax,75,"20' 1""",1103.58,55,-11,Y2018
T164,,Kevin Chappell,77,"20' 2""",967.5,48,-3,Y2018
T164,,Satoshi Kodaira,51,"20' 2""",463.167,23,2,Y2018
T166,,Matt Every,79,"20' 4""",733,36,2,Y2018
T166,,J.T. Poston,73,"20' 4""",997.917,49,-8,Y2018
T168,,Jonas Blixt,67,"20' 6""",818.583,40,-6,Y2018
T168,,Joel Dahmen,93,"20' 6""",1229.58,60,-4,Y2018
T168,,Alex Noren,67,"20' 6""",430,21,-3,Y2018
T171,,Patrick Rodgers,97,"20' 7""",1174.17,57,-6,Y2018
T171,,Harold Varner III,91,"20' 7""",1029.75,50,-13,Y2018
T173,,Talor Gooch,78,"20' 8""",682.917,33,1,Y2018
T173,,William McGirt,84,"20' 8""",1117.25,54,-11,Y2018
T175,,Tom Lovelady,87,"20' 9""",1264.25,61,-7,Y2018
T175,,Jonathan Randolph,71,"20' 9""",911.833,44,E,Y2018
177,,Chesson Hadley,103,"20' 10""",1789.25,86,-14,Y2018
T178,,Louis Oosthuizen,62,"20' 11""",626.75,30,-5,Y2018
T178,,Sam Saunders,80,"20' 11""",962.083,46,1,Y2018
180,,Adam Hadwin,92,"21' 3""",1019.08,48,-7,Y2018
181,,Lanto Griffin,80,"21' 4""",916.667,43,E,Y2018
182,,Tyrrell Hatton,58,"21' 7""",668.083,31,-6,Y2018
183,,Aaron Baddeley,84,"21' 8""",953,44,E,Y2018
T184,,Keegan Bradley,98,"22' 1""",992,45,E,Y2018
T184,,Greg Chalmers,56,"22' 1""",595.417,27,-3,Y2018
T186,,Cody Gribble,71,"22' 2""",575.833,26,3,Y2018
T186,,Francesco Molinari,73,"22' 2""",1017.92,46,-14,Y2018
188,,Bud Cauley,55,"22' 6""",901.333,40,-10,Y2018
189,,Ian Poulter,73,"22' 8""",769.833,34,-3,Y2018
190,,Lucas Glover,65,"23' 11""",621.833,26,-6,Y2018
191,,Hunter Mahan,67,"24' 4""",926.167,38,-2,Y2018
192,,D.A. Points,63,"24' 5""",1344.5,55,8,Y2018
193,,Kyle Stanley,93,"24' 8""",1010.75,41,3,Y2018
1,,Jason Day,71,"12' 10""",578.583,45,-14,Y2017
T2,,Rafa Cabrera Bello,63,"13' 1""",301.75,23,-6,Y2017
T2,,Phil Mickelson,85,"13' 1""",783.833,60,-25,Y2017
4,,Tom Hoge,54,"13' 4""",360.5,27,-7,Y2017
5,,Wesley Bryan,95,"13' 6""",862.5,64,-15,Y2017
6,,Jim Furyk,54,"13' 9""",576.583,42,-9,Y2017
T7,,Daniel Berger,91,"13' 11""",695.417,50,-12,Y2017
T7,,Rory McIlroy,51,"13' 11""",486.417,35,-8,Y2017
T9,,Lucas Glover,93,"14' 2""",1060.92,75,-12,Y2017
T9,,Kelly Kraft,75,"14' 2""",664.333,47,-17,Y2017
11,,Mark Anderson,54,"14' 3""",627.833,44,-9,Y2017
12,,Bryce Molder,74,"14' 4""",916.833,64,-13,Y2017
T13,,Scott Piercy,70,"14' 5""",534,37,-10,Y2017
T13,,Justin Thomas,86,"14' 5""",866.5,60,-5,Y2017
15,,Brooks Koepka,88,"14' 6""",638.75,44,-7,Y2017
16,,Webb Simpson,102,"14' 8""",881.333,60,-7,Y2017
17,,Kevin Na,86,"14' 9""",677.417,46,-11,Y2017
18,,Adam Hadwin,98,"14' 10""",888.667,60,-24,Y2017
19,,Roberto Castro,70,"14' 11""",879.667,59,-16,Y2017
20,,Brian Stuard,93,"15' 0""",749.167,50,-13,Y2017
21,,Ryan Moore,82,"15' 1""",801.583,53,-9,Y2017
22,,Matt Every,76,"15' 2""",864.75,57,-8,Y2017
T23,,Charley Hoffman,112,"15' 3""",884.833,58,-8,Y2017
T23,,Charl Schwartzel,63,"15' 3""",426.667,28,-6,Y2017
T25,,Smylie Kaufman,76,"15' 6""",914.083,59,-24,Y2017
T25,,Kyle Reifers,96,"15' 6""",881.917,57,-13,Y2017
T27,,Andres Gonzales,73,"15' 7""",748.833,48,-2,Y2017
T27,,Ollie Schniederjans,92,"15' 7""",964.25,62,-15,Y2017
T29,,Brian Gay,82,"15' 8""",1177.33,75,-17,Y2017
T29,,Dustin Johnson,77,"15' 8""",752.167,48,-13,Y2017
T29,,Sam Saunders,76,"15' 8""",657.833,42,-14,Y2017
T32,,Zach Johnson,81,"15' 9""",990.333,63,-12,Y2017
T32,,Troy Merritt,82,"15' 9""",851,54,-11,Y2017
34,,Miguel Angel Carballo,63,"15' 10""",600.833,38,-4,Y2017
T35,,Scott Stallings,81,"15' 11""",1079.83,68,-16,Y2017
T35,,Vaughn Taylor,90,"15' 11""",1482.83,93,-19,Y2017
T37,,Graeme McDowell,56,"16' 0""",641.25,40,-10,Y2017
T37,,Johnson Wagner,71,"16' 0""",641,40,-6,Y2017
T39,,Matt Kuchar,95,"16' 1""",1015.83,63,-21,Y2017
T39,,Jordan Spieth,85,"16' 1""",917.5,57,-4,Y2017
T39,,Kyle Stanley,104,"16' 1""",1046.75,65,-12,Y2017
T39,,Tyrone Van Aswegen,105,"16' 1""",1155.08,72,-9,Y2017
43,,Ryo Ishikawa,56,"16' 2""",387.917,24,1,Y2017
T44,,Bud Cauley,92,"16' 3""",830.167,51,-17,Y2017
T44,,James Hahn,96,"16' 3""",844.583,52,-8,Y2017
T44,,J.B. Holmes,83,"16' 3""",635.167,39,-5,Y2017
T44,,Billy Hurley III,80,"16' 3""",1088.58,67,-17,Y2017
T44,,Pat Perez,93,"16' 3""",648.75,40,-13,Y2017
T49,,Gonzalo Fernandez-Castaño,63,"16' 4""",391.083,24,-5,Y2017
T49,,Jonathan Randolph,68,"16' 4""",490.083,30,-7,Y2017
T49,,Steve Wheatcroft,51,"16' 4""",490.25,30,-6,Y2017
52,,Stewart Cink,93,"16' 5""",1212.25,74,-14,Y2017
T53,,Dominic Bozzelli,69,"16' 7""",695.083,42,-6,Y2017
T53,,Brad Fritsch,56,"16' 7""",463.333,28,-5,Y2017
T53,,Sergio Garcia,65,"16' 7""",512.917,31,-10,Y2017
T53,,Kevin Kisner,105,"16' 7""",943.25,57,-16,Y2017
T53,,Seamus Power,86,"16' 7""",827.5,50,-12,Y2017
T53,,Camilo Villegas,76,"16' 7""",664.083,40,-11,Y2017
59,,Paul Casey,94,"16' 8""",668.083,40,-8,Y2017
T60,,Steven Bowditch,59,"16' 10""",354.25,21,E,Y2017
T60,,Mark Hubbard,81,"16' 10""",555.167,33,-4,Y2017
T60,,Matt Jones,64,"16' 10""",571.833,34,-5,Y2017
T63,,Bill Haas,92,"16' 11""",878,52,-6,Y2017
T63,,Richy Werenski,81,"16' 11""",574.667,34,-5,Y2017
65,,Jason Dufner,89,"17' 0""",1038.17,61,-12,Y2017
66,,Russell Knox,75,"17' 1""",666.917,39,-3,Y2017
T67,,Ryan Brehm,83,"17' 2""",840.583,49,-11,Y2017
T67,,Emiliano Grillo,90,"17' 2""",996,58,-4,Y2017
T67,,Sean O'Hair,84,"17' 2""",962.333,56,-13,Y2017
T67,,D.A. Points,68,"17' 2""",860.333,50,-2,Y2017
T67,,Cameron Smith,86,"17' 2""",892.5,52,-15,Y2017
T67,,Tim Wilkinson,64,"17' 2""",720,42,-11,Y2017
T73,,Blayne Barber,77,"17' 3""",1434.42,83,-13,Y2017
T73,,Rick Lamb,54,"17' 3""",569.5,33,-9,Y2017
T75,,Brian Harman,104,"17' 4""",1266.67,73,-11,Y2017
T75,,Søren Kjeldsen,58,"17' 4""",503.833,29,-5,Y2017
T75,,Hideki Matsuyama,83,"17' 4""",624.333,36,-7,Y2017
T75,,Chris Stroud,67,"17' 4""",588.083,34,-7,Y2017
T75,,Jimmy Walker,68,"17' 4""",830.167,48,-6,Y2017
80,,Branden Grace,70,"17' 5""",854.083,49,-13,Y2017
T81,,Francesco Molinari,75,"17' 6""",806.333,46,-13,Y2017
T81,,Nick Watney,75,"17' 6""",1243.75,71,-7,Y2017
T83,,Ricky Barnes,100,"17' 7""",1052.58,60,-11,Y2017
T83,,David Lingmerth,79,"17' 7""",1038.33,59,-18,Y2017
T83,,Trey Mullinax,88,"17' 7""",947.25,54,-5,Y2017
T83,,J.T. Poston,95,"17' 7""",826.333,47,-3,Y2017
T83,,Brandt Snedeker,53,"17' 7""",492.833,28,-4,Y2017
T83,,Boo Weekley,75,"17' 7""",966.75,55,-6,Y2017
T89,,Mackenzie Hughes,106,"17' 8""",1274.58,72,-18,Y2017
T89,,Jon Rahm,90,"17' 8""",900.833,51,-15,Y2017
T89,,Shawn Stefani,72,"17' 8""",1044.33,59,-7,Y2017
T92,,Aaron Baddeley,61,"17' 9""",744.917,42,-1,Y2017
T92,,Rickie Fowler,78,"17' 9""",727,41,-12,Y2017
T92,,Robert Garrigus,78,"17' 9""",780.083,44,-9,Y2017
T92,,Danny Lee,93,"17' 9""",1063.75,60,E,Y2017
T96,,Scott Brown,95,"17' 10""",1015,57,-9,Y2017
T96,,Bryson DeChambeau,91,"17' 10""",873.833,49,-6,Y2017
T96,,Graham DeLaet,82,"17' 10""",963.417,54,-9,Y2017
T96,,Patton Kizzire,84,"17' 10""",1105.08,62,-17,Y2017
T96,,Martin Laird,83,"17' 10""",1106.42,62,-3,Y2017
T101,,Ryan Blaum,100,"17' 11""",1090.58,61,-13,Y2017
T101,,Chad Campbell,97,"17' 11""",1110.83,62,-18,Y2017
T101,,Morgan Hoffmann,92,"17' 11""",1109.92,62,-8,Y2017
T101,,Hudson Swafford,94,"17' 11""",1202.67,67,-13,Y2017
T105,,Carl Pettersson,63,"18' 0""",594.25,33,2,Y2017
T105,,Michael Thompson,60,"18' 0""",629.667,35,3,Y2017
T107,,Whee Kim,74,"18' 1""",832.917,46,-7,Y2017
T107,,Xander Schauffele,96,"18' 1""",813.25,45,-13,Y2017
T107,,Brendan Steele,89,"18' 1""",1029.5,57,-6,Y2017
T110,,Michael Kim,94,"18' 2""",1107.42,61,-11,Y2017
T110,,Peter Malnati,91,"18' 2""",1237.42,68,-10,Y2017
T110,,Sebastián Muñoz,51,"18' 2""",671.917,37,-5,Y2017
T113,,John Huh,92,"18' 3""",419.25,23,2,Y2017
T113,,Seung-Yul Noh,91,"18' 3""",948.25,52,-1,Y2017
T115,,Spencer Levin,89,"18' 4""",881.25,48,-10,Y2017
T115,,Patrick Reed,107,"18' 4""",1245.58,68,-18,Y2017
T117,,Greg Chalmers,75,"18' 5""",1177.33,64,-4,Y2017
T117,,Ken Duke,77,"18' 5""",1159.67,63,-8,Y2017
T117,,J.J. Henry,92,"18' 5""",1050.67,57,-12,Y2017
T120,,Ryan Armour,63,"18' 6""",778.25,42,-12,Y2017
T120,,K.J. Choi,72,"18' 6""",999.833,54,-9,Y2017
T120,,Luke Donald,50,"18' 6""",685.333,37,-5,Y2017
T123,,David Hearn,93,"18' 7""",909.417,49,-6,Y2017
T123,,Si Woo Kim,80,"18' 7""",891.167,48,-9,Y2017
T123,,Grayson Murray,94,"18' 7""",1263.67,68,-12,Y2017
T126,,Martin Flores,88,"18' 8""",1175.42,63,-2,Y2017
T126,,C.T. Pan,88,"18' 8""",765.417,41,-6,Y2017
T126,,Bubba Watson,71,"18' 8""",876.5,47,-12,Y2017
T129,,Steven Alker,69,"18' 9""",807.167,43,-3,Y2017
T129,,Andrew Loupe,55,"18' 9""",599.833,32,3,Y2017
T131,,Keegan Bradley,104,"18' 10""",1317.5,70,-17,Y2017
T131,,Alex Cejka,85,"18' 10""",1053.75,56,-6,Y2017
T131,,Sung Kang,104,"18' 10""",940.25,50,-15,Y2017
T131,,Robert Streb,98,"18' 10""",1035.33,55,-14,Y2017
T135,,Russell Henley,99,"18' 11""",1042.25,55,-16,Y2017
T135,,Marc Leishman,94,"18' 11""",661.167,35,-8,Y2017
T135,,Adam Scott,58,"18' 11""",549.25,29,-1,Y2017
T138,,Jamie Lovemark,98,"19' 0""",929.333,49,-7,Y2017
T138,,Rory Sabbatini,71,"19' 0""",872.167,46,-3,Y2017
T138,,Daniel Summerhays,100,"19' 0""",837.333,44,-1,Y2017
T141,,Chad Collins,66,"19' 1""",745.833,39,-2,Y2017
T141,,Luke List,102,"19' 1""",1204.75,63,-10,Y2017
T143,,Byeong Hun An,77,"19' 2""",748.5,39,1,Y2017
T143,,Geoff Ogilvy,80,"19' 2""",1034.33,54,-7,Y2017
T143,,Gary Woodland,94,"19' 2""",594.75,31,-9,Y2017
146,,Billy Horschel,88,"19' 3""",846.25,44,-2,Y2017
T147,,Derek Fathauer,81,"19' 4""",869.75,45,-13,Y2017
T147,,Kevin Streelman,90,"19' 4""",1372.83,71,-1,Y2017
T149,,Jason Bohn,75,"19' 5""",970.083,50,-1,Y2017
T149,,Julián Etulain,68,"19' 5""",679.333,35,-2,Y2017
T149,,Rod Pampling,71,"19' 5""",953.417,49,-3,Y2017
T149,,Harold Varner III,101,"19' 5""",1358.67,70,-16,Y2017
T153,,Charles Howell III,86,"19' 6""",1171,60,-6,Y2017
T153,,William McGirt,89,"19' 6""",1131,58,-4,Y2017
155,,Kevin Tway,96,"19' 8""",1082.42,55,-7,Y2017
T156,,Nicholas Lindheim,58,"19' 9""",632.333,32,E,Y2017
T156,,Patrick Rodgers,76,"19' 9""",1065,54,-3,Y2017
T156,,J.J. Spaun,92,"19' 9""",1144.75,58,3,Y2017
T156,,Nick Taylor,97,"19' 9""",1380.42,70,-9,Y2017
T160,,Patrick Cantlay,52,"19' 10""",595.583,30,-8,Y2017
T160,,Kevin Chappell,95,"19' 10""",1209.75,61,-9,Y2017
T162,,Zac Blair,105,"20' 0""",1501.75,75,-11,Y2017
T162,,Ryan Palmer,61,"20' 0""",680.583,34,-1,Y2017
T164,,Chris Kirk,89,"20' 1""",1122.92,56,-1,Y2017
T164,,Jhonattan Vegas,95,"20' 1""",763.583,38,-9,Y2017
T166,,Chez Reavie,98,"20' 4""",1382.33,68,-11,Y2017
T166,,Cameron Tringale,89,"20' 4""",997.833,49,-3,Y2017
168,,Retief Goosen,52,"20' 6""",533.417,26,2,Y2017
169,,Brett Drewitt,57,"20' 8""",805,39,-7,Y2017
170,,Fabián Gómez,61,"20' 9""",580.333,28,-1,Y2017
171,,Brandon Hagy,85,"21' 0""",901.417,43,-4,Y2017
T172,,Tony Finau,106,"21' 1""",1158.58,55,-9,Y2017
T172,,Jason Kokrak,95,"21' 1""",1223.92,58,-5,Y2017
174,,Ben Crane,86,"21' 2""",995.417,47,-8,Y2017
175,,Harris English,84,"21' 3""",1061.42,50,1,Y2017
176,,Cameron Percy,71,"21' 4""",811.083,38,-1,Y2017
177,,Hunter Mahan,73,"21' 6""",816.583,38,-4,Y2017
178,,Ben Martin,86,"21' 7""",1078.17,50,1,Y2017
T179,,Jim Herman,77,"21' 8""",1169.08,54,E,Y2017
T179,,Brett Stegmaier,78,"21' 8""",1366,63,4,Y2017
181,,Jonas Blixt,74,"21' 9""",827,38,E,Y2017
182,,Tag Ridings,67,"21' 11""",592.75,27,E,Y2017
183,,Ian Poulter,72,"22' 2""",575.5,26,-1,Y2017
184,,Louis Oosthuizen,69,"22' 3""",777.667,35,-7,Y2017
185,,Brian Campbell,55,"22' 5""",628.583,28,-1,Y2017
186,,Ernie Els,52,"22' 11""",550.25,24,1,Y2017
187,,Justin Rose,66,"23' 0""",735.75,32,-4,Y2017
188,,Cody Gribble,79,"23' 9""",760.917,32,E,Y2017
189,,Shane Lowry,52,"24' 0""",480,20,-3,Y2017
190,,Anirban Lahiri,72,"25' 3""",1264.33,50,2,Y2017
1,1,Cameron Smith,73,"11' 8""",455.75,39,-13,Y2016
2,2,Hideki Matsuyama,76,"12' 2""",414.333,34,-10,Y2016
3,3,Zach Johnson,90,"12' 8""",972.417,77,-25,Y2016
4,4,Stewart Cink,61,"13' 5""",563.417,42,-6,Y2016
5,5,Kevin Kisner,97,"14' 0""",812,58,-17,Y2016
6,6,Troy Merritt,77,"14' 1""",913.5,65,-22,Y2016
7,7,Greg Owen,85,"14' 2""",791.583,56,-5,Y2016
8,8,Scott Piercy,87,"14' 4""",602.917,42,-18,Y2016
