RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
7,7,Justin Thomas,99,"35' 7""",4302.83,121,-11,Y2016
T8,T8,Marc Leishman,89,"35' 11""",4134,115,-5,Y2016
T8,T8,Louis Oosthuizen,63,"35' 11""",2766.5,77,-12,Y2016
10,10,Robert Garrigus,69,"36' 1""",2743.67,76,-8,Y2016
11,11,Emiliano Grillo,93,"36' 2""",4595.08,127,-13,Y2016
12,12,Russell Knox,92,"36' 4""",4145.83,114,-7,Y2016
13,13,Billy Hurley III,66,"36' 5""",4480.42,123,2,Y2016
T14,T14,Paul Casey,77,"36' 7""",3767.58,103,-2,Y2016
T14,T14,Patrick Reed,105,"36' 7""",5044.42,138,-20,Y2016
T16,T16,Justin Rose,65,"36' 9""",3420.42,93,-7,Y2016
T16,T16,Nick Taylor,83,"36' 9""",3235.75,88,-2,Y2016
18,18,Brooks Koepka,75,"36' 10""",3423.42,93,-8,Y2016
T19,T19,Graeme McDowell,63,"37' 0""",3294.58,89,-1,Y2016
T19,T19,Ryan Moore,86,"37' 0""",4290.58,116,11,Y2016
21,21,Smylie Kaufman,91,"37' 1""",4930.75,133,-19,Y2016
22,22,Andres Gonzales,80,"37' 2""",3235.67,87,-4,Y2016
23,23,Chris Kirk,90,"37' 3""",4318.17,116,E,Y2016
24,24,Tom Hoge,81,"37' 5""",3328.5,89,10,Y2016
25,25,Jason Gore,78,"37' 6""",3262,87,2,Y2016
26,26,Russell Henley,76,"37' 7""",3988,106,-3,Y2016
27,27,Phil Mickelson,75,"37' 10""",3779.75,100,-12,Y2016
T28,T28,Branden Grace,63,"38' 0""",2847.5,75,-4,Y2016
T28,T28,Padraig Harrington,54,"38' 0""",2355.17,62,-7,Y2016
T28,T28,Jim Herman,93,"38' 0""",4598.5,121,11,Y2016
T31,T31,Luke Guthrie,57,"38' 1""",2589.67,68,-5,Y2016
T31,T31,Charley Hoffman,91,"38' 1""",4111.92,108,-7,Y2016
T31,T31,Brian Stuard,66,"38' 1""",4912.67,129,8,Y2016
34,34,John Senden,88,"38' 4""",4488,117,-2,Y2016
T35,T35,Patton Kizzire,93,"38' 5""",4075.83,106,-13,Y2016
T35,T35,Matt Kuchar,100,"38' 5""",5381.67,140,-7,Y2016
T35,T35,Jordan Spieth,80,"38' 5""",3837.58,100,-11,Y2016
38,38,Chris Stroud,82,"38' 6""",3427.92,89,-6,Y2016
39,39,Luke List,79,"38' 7""",3321.33,86,-8,Y2016
40,40,Robert Allenby,51,"38' 8""",2087.5,54,3,Y2016
41,41,Daniel Berger,92,"38' 9""",4611.42,119,-1,Y2016
T42,T42,John Huh,86,"39' 0""",5220.67,134,-2,Y2016
T42,T42,William McGirt,98,"39' 0""",6238.58,160,-11,Y2016
T44,T44,K.J. Choi,73,"39' 1""",4771.17,122,E,Y2016
T44,T44,Adam Hadwin,93,"39' 1""",4921.33,126,-5,Y2016
T44,T44,Webb Simpson,70,"39' 1""",3985.58,102,1,Y2016
T44,T44,Willy Wilcox,67,"39' 1""",3476.42,89,2,Y2016
48,48,Chez Reavie,90,"39' 2""",4773.83,122,9,Y2016
T49,T49,Danny Lee,93,"39' 3""",4944.75,126,-7,Y2016
T49,T49,Andrew Loupe,75,"39' 3""",3921.42,100,-12,Y2016
T49,T49,Scott Piercy,87,"39' 3""",4040.25,103,-4,Y2016
T49,T49,Patrick Rodgers,89,"39' 3""",4358.08,111,-8,Y2016
T49,T49,Vaughn Taylor,72,"39' 3""",4163.75,106,4,Y2016
T54,T54,J.B. Holmes,77,"39' 5""",3785.83,96,-8,Y2016
T54,T54,Wes Roach,59,"39' 5""",2207.75,56,-2,Y2016
T54,T54,Michael Thompson,71,"39' 5""",3585.67,91,E,Y2016
57,57,Jason Bohn,67,"39' 6""",3748.58,95,8,Y2016
T58,T58,Shawn Stefani,91,"39' 8""",3765.58,95,2,Y2016
T58,T58,Tyrone Van Aswegen,105,"39' 8""",4953.33,125,15,Y2016
T60,T60,Dustin Johnson,87,"39' 9""",3931.67,99,-11,Y2016
T60,T60,Hudson Swafford,104,"39' 9""",5602.58,141,-19,Y2016
T62,T62,Jerry Kelly,76,"39' 10""",4385.42,110,-5,Y2016
T62,T62,Kevin Na,96,"39' 10""",4702.17,118,8,Y2016
T62,T62,Robert Streb,87,"39' 10""",4142.83,104,-7,Y2016
T65,T65,Rickie Fowler,80,"39' 11""",4546.67,114,-4,Y2016
T65,T65,Geoff Ogilvy,63,"39' 11""",2755.25,69,-5,Y2016
T67,T67,Kevin Chappell,93,"40' 0""",4995.92,125,11,Y2016
T67,T67,Kyle Reifers,115,"40' 0""",6398.5,160,-6,Y2016
69,69,Lucas Glover,75,"40' 1""",4646.17,116,-2,Y2016
T70,T70,Kevin Kisner,97,"40' 2""",4945.33,123,-11,Y2016
T70,T70,Francesco Molinari,64,"40' 2""",3577.92,89,E,Y2016
T70,T70,Harold Varner III,92,"40' 2""",4985.17,124,-7,Y2016
T70,T70,Jhonattan Vegas,97,"40' 2""",5825.92,145,-15,Y2016
T70,T70,Boo Weekley,83,"40' 2""",4457.92,111,10,Y2016
T75,T75,Keegan Bradley,82,"40' 3""",3827.42,95,-4,Y2016
T75,T75,Charles Howell III,91,"40' 3""",4705.75,117,-8,Y2016
T75,T75,Brendan Steele,88,"40' 3""",3981.83,99,-6,Y2016
78,78,Spencer Levin,104,"40' 4""",5526.92,137,-3,Y2016
79,79,David Lingmerth,84,"40' 5""",4930.17,122,-1,Y2016
T80,T80,Jim Furyk,52,"40' 9""",3628.17,89,1,Y2016
T80,T80,Zach Johnson,90,"40' 9""",5334.5,131,-1,Y2016
T82,T82,Johnson Wagner,86,"40' 11""",4213.17,103,-4,Y2016
T82,T82,Gary Woodland,95,"40' 11""",5283.08,129,-8,Y2016
T84,T84,Erik Compton,65,"41' 0""",3118.42,76,5,Y2016
T84,T84,Jason Day,76,"41' 0""",4306.83,105,-32,Y2016
T84,T84,Retief Goosen,55,"41' 0""",3119.08,76,-14,Y2016
T84,T84,Scott Stallings,74,"41' 0""",3487.58,85,E,Y2016
T88,T88,Henrik Norlander,71,"41' 1""",3287.75,80,-10,Y2016
T88,T88,Bubba Watson,72,"41' 1""",3246.67,79,4,Y2016
T90,T90,Alex Cejka,71,"41' 2""",3334.83,81,-5,Y2016
T90,T90,Derek Ernst,59,"41' 2""",2676.67,65,1,Y2016
T90,T90,Brett Stegmaier,87,"41' 2""",4731.67,115,-2,Y2016
T93,T93,Ernie Els,66,"41' 4""",3470.58,84,2,Y2016
T93,T93,Sung Kang,89,"41' 4""",4507.08,109,5,Y2016
T93,T93,Anirban Lahiri,72,"41' 4""",3143.08,76,13,Y2016
T93,T93,D.H. Lee,61,"41' 4""",2810.42,68,8,Y2016
T97,T97,Harris English,97,"41' 5""",4805.08,116,-6,Y2016
T97,T97,Colt Knost,90,"41' 5""",5755,139,8,Y2016
99,99,Chesson Hadley,81,"41' 6""",3901.58,94,-5,Y2016
100,100,Rod Pampling,54,"41' 7""",2576.67,62,E,Y2016
T101,T101,Si Woo Kim,113,"41' 8""",6588,158,-1,Y2016
T101,T101,Jimmy Walker,85,"41' 8""",4670.92,112,2,Y2016
103,103,Ben Martin,92,"41' 9""",5423.75,130,-7,Y2016
104,104,Fabián Gómez,82,"41' 10""",5563,133,-9,Y2016
T105,T105,Ricky Barnes,97,"41' 11""",4988.17,119,-15,Y2016
T105,T105,Jason Dufner,105,"41' 11""",5197,124,2,Y2016
T105,T105,Bill Haas,86,"41' 11""",4568.08,109,-4,Y2016
T105,T105,Kelly Kraft,63,"41' 11""",2557.83,61,-5,Y2016
T109,T109,Thomas Aiken,70,"42' 0""",3441.83,82,2,Y2016
T109,T109,Seung-Yul Noh,85,"42' 0""",3653.92,87,1,Y2016
T109,T109,Kyle Stanley,92,"42' 0""",4952.25,118,8,Y2016
T112,T112,Jonas Blixt,79,"42' 1""",4504.33,107,1,Y2016
T112,T112,Roberto Castro,97,"42' 1""",6986.58,166,-3,Y2016
T112,T112,Sergio Garcia,54,"42' 1""",2145,51,-8,Y2016
115,115,Bronson Burgoon,83,"42' 2""",4134.17,98,8,Y2016
T116,T116,Ángel Cabrera,62,"42' 3""",3721,88,-2,Y2016
T116,T116,George McNeill,51,"42' 3""",3251.33,77,17,Y2016
T118,T118,Tyler Aldridge,83,"42' 4""",3765.42,89,-4,Y2016
T118,T118,Graham DeLaet,70,"42' 4""",4063.08,96,-8,Y2016
T118,T118,Michael Kim,100,"42' 4""",5119.67,121,2,Y2016
T118,T118,Sean O'Hair,89,"42' 4""",5627.17,133,-15,Y2016
122,122,D.A. Points,55,"42' 5""",2758.42,65,3,Y2016
T123,T123,Stewart Cink,61,"42' 6""",2633.5,62,E,Y2016
T123,T123,Greg Owen,85,"42' 6""",4041.17,95,1,Y2016
T125,T125,Blayne Barber,84,"42' 8""",4993.08,117,-11,Y2016
T125,T125,Matt Jones,83,"42' 8""",3965.75,93,7,Y2016
T127,T127,Troy Merritt,77,"42' 10""",4455,104,-1,Y2016
T127,T127,Cameron Tringale,81,"42' 10""",5694.25,133,-14,Y2016
129,129,Zac Blair,99,"43' 0""",6962,162,28,Y2016
T130,T130,Chad Campbell,90,"43' 1""",5387.33,125,5,Y2016
T130,T130,Freddie Jacobson,86,"43' 1""",5172.75,120,11,Y2016
T130,T130,Ryan Palmer,86,"43' 1""",4782.08,111,-15,Y2016
T130,T130,Kevin Streelman,82,"43' 1""",4521.67,105,8,Y2016
T134,T134,Brendon de Jonge,83,"43' 3""",4064.33,94,5,Y2016
T134,T134,Derek Fathauer,94,"43' 3""",4797.25,111,19,Y2016
T134,T134,Carlos Ortiz,79,"43' 3""",3414.58,79,-2,Y2016
137,137,Brandt Snedeker,93,"43' 4""",5200.58,120,4,Y2016
T138,T138,Tony Finau,95,"43' 6""",4876.17,112,-8,Y2016
T138,T138,Mark Hubbard,101,"43' 6""",5738.83,132,14,Y2016
T138,T138,Shane Lowry,57,"43' 6""",2478.08,57,4,Y2016
T141,T141,Luke Donald,81,"43' 7""",4140.25,95,3,Y2016
T141,T141,James Hahn,85,"43' 7""",5617.83,129,-6,Y2016
T141,T141,Cameron Smith,73,"43' 7""",3180.5,73,E,Y2016
T144,T144,Abraham Ancer,51,"43' 11""",2679.5,61,6,Y2016
T144,T144,Hiroshi Iwata,85,"43' 11""",4174.33,95,7,Y2016
T144,T144,Whee Kim,82,"43' 11""",4081.83,93,9,Y2016
T144,T144,Vijay Singh,72,"43' 11""",4613.58,105,7,Y2016
T144,T144,Camilo Villegas,83,"43' 11""",3818.83,87,-10,Y2016
149,149,Stuart Appleby,71,"44' 0""",4400.67,100,E,Y2016
150,150,Martin Laird,82,"44' 1""",4630,105,-5,Y2016
151,151,Rhein Gibson,58,"44' 2""",3003,68,-8,Y2016
152,152,Daniel Summerhays,99,"44' 3""",5261.33,119,2,Y2016
T153,T153,Jon Curran,99,"44' 5""",7509.17,169,26,Y2016
T153,T153,David Hearn,95,"44' 5""",6035.5,136,8,Y2016
T153,T153,Steve Wheatcroft,85,"44' 5""",4178.92,94,3,Y2016
156,156,Dicky Pride,55,"44' 6""",3605.25,81,9,Y2016
157,157,Peter Malnati,85,"44' 7""",5480.08,123,10,Y2016
158,158,Mark Wilson,66,"44' 9""",3622,81,15,Y2016
159,159,Will MacKenzie,84,"44' 10""",4036.83,90,9,Y2016
160,160,Bryce Molder,80,"45' 1""",5181.75,115,-1,Y2016
T161,T161,Andrew Landry,53,"45' 5""",2451,54,4,Y2016
T161,T161,Rob Oppenheim,67,"45' 5""",3676.67,81,12,Y2016
T163,T163,Scott Brown,88,"45' 6""",4502.08,99,E,Y2016
T163,T163,Ben Crane,80,"45' 6""",4687.75,103,6,Y2016
165,165,Sam Saunders,69,"45' 8""",3928.58,86,4,Y2016
166,166,Billy Horschel,73,"45' 9""",4758.67,104,10,Y2016
167,167,Scott Langley,65,"45' 10""",3941.17,86,6,Y2016
T168,T168,Steve Marino,72,"46' 2""",3787.75,82,6,Y2016
T168,T168,Steve Stricker,53,"46' 2""",3647.42,79,1,Y2016
170,170,David Toms,62,"46' 6""",5622.5,121,-3,Y2016
T171,T171,Brian Harman,104,"46' 7""",6526.67,140,8,Y2016
T171,T171,Morgan Hoffmann,71,"46' 7""",4004.5,86,4,Y2016
173,173,Chad Collins,73,"46' 8""",4296.83,92,7,Y2016
T174,T174,Jamie Lovemark,91,"46' 9""",5937.33,127,E,Y2016
T174,T174,Rory Sabbatini,57,"46' 9""",3037.5,65,12,Y2016
176,176,Aaron Baddeley,93,"47' 1""",5367.33,114,4,Y2016
T177,T177,Hunter Mahan,61,"47' 2""",3396.08,72,3,Y2016
T177,T177,Scott Pinckney,87,"47' 2""",4478.33,95,5,Y2016
179,179,Martin Piller,59,"47' 3""",3069.17,65,2,Y2016
180,180,J.J. Henry,68,"47' 5""",4173.92,88,9,Y2016
181,181,Jeff Overton,69,"47' 6""",4655.17,98,10,Y2016
182,182,Tim Wilkinson,72,"48' 11""",4057,83,4,Y2016
183,183,Steven Bowditch,71,"49' 1""",3584.33,73,6,Y2016
184,184,Brendon Todd,66,"50' 6""",4144.25,82,9,Y2016
185,185,Ken Duke,58,"51' 2""",4042.75,79,15,Y2016
1,1,Daniel Berger,97,"32' 11""",4340.42,132,E,Y2015
T2,T2,Jason Day,75,"35' 1""",3576.42,102,-12,Y2015
T2,T2,Jim Furyk,71,"35' 1""",3051.33,87,-7,Y2015
T2,T2,Lucas Glover,79,"35' 1""",3615.5,103,-4,Y2015
T5,T5,Jordan Spieth,91,"35' 2""",3586.67,102,-11,Y2015
T5,T5,Hudson Swafford,97,"35' 2""",4920,140,-16,Y2015
7,7,Robert Streb,110,"35' 5""",5378,152,-26,Y2015
8,8,Jason Bohn,95,"35' 9""",5787.75,162,4,Y2015
9,9,Justin Rose,69,"35' 10""",3115,87,-11,Y2015
10,10,Stewart Cink,77,"35' 11""",3266.25,91,-7,Y2015
T11,T11,Paul Casey,87,"36' 0""",3708.17,103,-2,Y2015
T11,T11,Derek Ernst,75,"36' 0""",3243.33,90,-3,Y2015
T11,T11,Louis Oosthuizen,68,"36' 0""",2736.75,76,1,Y2015
14,14,Chris Kirk,76,"36' 3""",3152.17,87,-1,Y2015
T15,T15,Robert Garrigus,70,"36' 4""",2655.33,73,-4,Y2015
T15,T15,Jason Gore,76,"36' 4""",2940.5,81,-9,Y2015
17,17,Brian Stuard,97,"36' 5""",5030.75,138,-4,Y2015
18,18,Bo Van Pelt,81,"36' 6""",2738.33,75,-2,Y2015
T19,T19,Seung-Yul Noh,65,"36' 7""",2741.75,75,-12,Y2015
T19,T19,Henrik Stenson,63,"36' 7""",3657.92,100,-5,Y2015
T21,T21,Vijay Singh,78,"36' 8""",3303.08,90,-7,Y2015
T21,T21,Shawn Stefani,94,"36' 8""",4878.67,133,-3,Y2015
23,23,Gary Woodland,81,"36' 10""",3169.58,86,-3,Y2015
T24,T24,Charlie Beljan,76,"37' 0""",3068.58,83,E,Y2015
T24,T24,Danny Lee,120,"37' 0""",6690.5,181,-13,Y2015
26,26,Jason Kokrak,88,"37' 3""",3983.67,107,-4,Y2015
T27,T27,Retief Goosen,81,"37' 5""",3293.67,88,E,Y2015
T27,T27,Martin Laird,77,"37' 5""",4076,109,-12,Y2015
29,29,Jason Dufner,76,"37' 7""",2404.5,64,5,Y2015
30,30,Ernie Els,57,"37' 9""",2342.17,62,-2,Y2015
31,31,Brendan Steele,88,"37' 10""",4389.25,116,-11,Y2015
T32,T32,Jim Herman,88,"37' 11""",4740.5,125,6,Y2015
T32,T32,Jhonattan Vegas,90,"37' 11""",3790.92,100,-12,Y2015
T34,T34,Andres Gonzales,90,"38' 0""",4748.83,125,-10,Y2015
T34,T34,Davis Love III,51,"38' 0""",2700.75,71,-5,Y2015
36,36,Hideki Matsuyama,95,"38' 1""",4339.92,114,E,Y2015
T37,T37,Chesson Hadley,101,"38' 2""",5153.25,135,1,Y2015
T37,T37,Bill Lunde,50,"38' 2""",2062.83,54,-1,Y2015
T37,T37,Lee Westwood,56,"38' 2""",2024.5,53,-7,Y2015
T37,T37,Willy Wilcox,58,"38' 2""",2135.58,56,-4,Y2015
T41,T41,Sangmoon Bae,98,"38' 3""",5239.92,137,-3,Y2015
T41,T41,Graham DeLaet,65,"38' 3""",2945.42,77,-4,Y2015
T41,T41,James Hahn,94,"38' 3""",4247.67,111,1,Y2015
44,44,Brooks Koepka,84,"38' 4""",3829.58,100,-2,Y2015
T45,T45,John Merrick,78,"38' 6""",3615.25,94,4,Y2015
T45,T45,Webb Simpson,81,"38' 6""",4391.92,114,-17,Y2015
T47,T47,Patrick Rodgers,57,"38' 7""",2433.17,63,-15,Y2015
T47,T47,Tyrone Van Aswegen,58,"38' 7""",2084.75,54,2,Y2015
T47,T47,Boo Weekley,79,"38' 7""",3896.08,101,-3,Y2015
T50,T50,Russell Knox,96,"38' 9""",5693.25,147,-5,Y2015
T50,T50,Jimmy Walker,89,"38' 9""",3644,94,E,Y2015
52,52,Johnson Wagner,68,"38' 11""",3310.75,85,6,Y2015
53,53,Whee Kim,71,"39' 0""",3708.75,95,-2,Y2015
T54,T54,Harris English,105,"39' 2""",5126.08,131,-3,Y2015
T54,T54,Colt Knost,90,"39' 2""",5406.42,138,3,Y2015
56,56,Tom Hoge,83,"39' 3""",3693.17,94,-1,Y2015
T57,T57,David Hearn,97,"39' 4""",5543.83,141,6,Y2015
T57,T57,Ryo Ishikawa,90,"39' 4""",4521.42,115,7,Y2015
59,59,Geoff Ogilvy,50,"39' 5""",2050.67,52,-5,Y2015
T60,T60,Chad Collins,79,"39' 6""",3948.17,100,1,Y2015
T60,T60,Jim Renner,68,"39' 6""",3280.92,83,2,Y2015
T60,T60,Rory Sabbatini,81,"39' 6""",4500.25,114,8,Y2015
T60,T60,Brendon Todd,96,"39' 6""",5332.17,135,-4,Y2015
64,64,Justin Thomas,106,"39' 7""",5702.5,144,-13,Y2015
T65,T65,Fabián Gómez,83,"39' 8""",4047.5,102,16,Y2015
T65,T65,Carlos Ortiz,100,"39' 8""",5240.08,132,-5,Y2015
T65,T65,Daniel Summerhays,101,"39' 8""",5116.25,129,-2,Y2015
T68,T68,Kevin Chappell,86,"39' 9""",4455,112,-7,Y2015
T68,T68,Pat Perez,96,"39' 9""",5369.75,135,1,Y2015
70,70,Troy Merritt,91,"39' 10""",5454.67,137,-3,Y2015
71,71,Rickie Fowler,76,"39' 11""",3913.75,98,7,Y2015
72,72,Roger Sloan,56,"40' 0""",2321.08,58,-1,Y2015
T73,T73,Derek Fathauer,81,"40' 1""",3206.92,80,7,Y2015
T73,T73,Zach Johnson,90,"40' 1""",5166.33,129,2,Y2015
T73,T73,Bubba Watson,71,"40' 1""",4006.67,100,-14,Y2015
T76,T76,Phil Mickelson,70,"40' 2""",3331.5,83,9,Y2015
T76,T76,D.A. Points,72,"40' 2""",3733.92,93,-3,Y2015
T76,T76,Sam Saunders,83,"40' 2""",3935,98,-5,Y2015
T76,T76,David Toms,62,"40' 2""",4816.58,120,4,Y2015
80,80,Ken Duke,93,"40' 3""",4868,121,12,Y2015
81,81,Michael Putnam,87,"40' 4""",4311.42,107,3,Y2015
T82,T82,Robert Allenby,63,"40' 5""",3108.92,77,6,Y2015
T82,T82,Luke Guthrie,84,"40' 5""",4486,111,-2,Y2015
T82,T82,Scott Stallings,60,"40' 5""",2950,73,7,Y2015
T85,T85,Kevin Kisner,104,"40' 6""",6433.75,159,-5,Y2015
T85,T85,David Lingmerth,90,"40' 6""",4899.67,121,11,Y2015
T85,T85,Brandt Snedeker,98,"40' 6""",5103.08,126,-3,Y2015
T85,T85,Andrew Svoboda,80,"40' 6""",3931.75,97,-1,Y2015
89,89,Max Homa,78,"40' 8""",3374.5,83,-1,Y2015
T90,T90,Oscar Fraustro,58,"40' 9""",2445.25,60,8,Y2015
T90,T90,Adam Hadwin,95,"40' 9""",4277.83,105,-4,Y2015
T90,T90,Nick Watney,91,"40' 9""",4681.5,115,2,Y2015
T93,T93,Erik Compton,86,"40' 10""",5022.42,123,6,Y2015
T93,T93,Ryan Moore,81,"40' 10""",4326.92,106,-2,Y2015
T95,T95,Steven Alker,62,"41' 0""",3364.33,82,8,Y2015
T95,T95,J.J. Henry,94,"41' 0""",4837.17,118,-3,Y2015
97,97,Matt Every,73,"41' 1""",3205.25,78,4,Y2015
T98,T98,Keegan Bradley,87,"41' 3""",4452.17,108,-4,Y2015
T98,T98,Billy Hurley III,83,"41' 3""",4908.17,119,6,Y2015
T98,T98,Cameron Percy,72,"41' 3""",3508.83,85,3,Y2015
T98,T98,Charl Schwartzel,67,"41' 3""",2063.25,50,-6,Y2015
T98,T98,Steve Wheatcroft,87,"41' 3""",4954.33,120,-2,Y2015
103,103,Patrick Reed,103,"41' 4""",4753.92,115,3,Y2015
T104,T104,Aaron Baddeley,76,"41' 5""",3891.42,94,-10,Y2015
T104,T104,Steven Bowditch,103,"41' 5""",5301,128,2,Y2015
T104,T104,Dustin Johnson,75,"41' 5""",3771.75,91,-16,Y2015
T104,T104,Francesco Molinari,56,"41' 5""",3310.67,80,6,Y2015
T104,T104,Adam Scott,51,"41' 5""",2360.92,57,-5,Y2015
109,109,Nick Taylor,91,"41' 6""",5350.5,129,-3,Y2015
110,110,Ryan Palmer,80,"41' 7""",3246.42,78,-3,Y2015
T111,T111,Brian Davis,86,"41' 8""",5711.67,137,11,Y2015
T111,T111,Russell Henley,87,"41' 8""",4167.08,100,-1,Y2015
T113,T113,Tony Finau,106,"41' 9""",5551.67,133,-11,Y2015
T113,T113,Brian Harman,90,"41' 9""",5217.33,125,5,Y2015
T113,T113,Sean O'Hair,86,"41' 9""",5725.33,137,6,Y2015
T116,T116,Billy Horschel,99,"41' 10""",5107.67,122,-1,Y2015
T116,T116,Greg Owen,58,"41' 10""",2508.33,60,9,Y2015
T118,T118,Bill Haas,89,"41' 11""",4611.33,110,7,Y2015
T118,T118,Mark Hubbard,79,"41' 11""",4403.5,105,6,Y2015
T118,T118,Spencer Levin,99,"41' 11""",6030.75,144,-1,Y2015
T118,T118,Kevin Streelman,95,"41' 11""",5069.92,121,E,Y2015
T118,T118,Nicholas Thompson,90,"41' 11""",5031.58,120,17,Y2015
T123,T123,Martin Flores,95,"42' 0""",4453.5,106,E,Y2015
T123,T123,Jerry Kelly,79,"42' 0""",5083,121,16,Y2015
T123,T123,George McNeill,93,"42' 0""",6677.83,159,4,Y2015
126,126,Chez Reavie,56,"42' 1""",3494.17,83,10,Y2015
127,127,Chad Campbell,97,"42' 2""",6115,145,6,Y2015
T128,T128,Scott Langley,94,"42' 3""",4651.33,110,2,Y2015
T128,T128,Bryce Molder,91,"42' 3""",5242.5,124,-3,Y2015
T128,T128,Scott Piercy,90,"42' 3""",5825.17,138,-1,Y2015
T131,T131,Ben Martin,93,"42' 4""",5296.83,125,-7,Y2015
T131,T131,William McGirt,103,"42' 4""",6903.67,163,E,Y2015
T133,T133,Ricky Barnes,82,"42' 5""",3984.17,94,1,Y2015
T133,T133,John Huh,102,"42' 5""",7079.83,167,-1,Y2015
T135,T135,Roberto Castro,54,"42' 7""",2468.25,58,10,Y2015
T135,T135,Heath Slocum,57,"42' 7""",2894.17,68,-1,Y2015
137,137,Camilo Villegas,83,"42' 8""",4566.67,107,-5,Y2015
T138,T138,Brice Garnett,81,"42' 9""",3673.25,86,E,Y2015
T138,T138,Alex Prugh,84,"42' 9""",4785.5,112,2,Y2015
T138,T138,Tim Wilkinson,73,"42' 9""",4059.42,95,2,Y2015
141,141,Morgan Hoffmann,85,"42' 11""",5018.33,117,13,Y2015
T142,T142,Jonathan Byrd,69,"43' 0""",3614.17,84,-10,Y2015
T142,T142,Matt Kuchar,97,"43' 0""",5293.58,123,-4,Y2015
T142,T142,Cameron Tringale,96,"43' 0""",5935.33,138,-1,Y2015
145,145,Scott Pinckney,88,"43' 1""",4649.25,108,3,Y2015
T146,T146,John Peterson,84,"43' 3""",5490.5,127,9,Y2015
T146,T146,Chris Stroud,84,"43' 3""",4235.75,98,-1,Y2015
T148,T148,Gonzalo Fernandez-Castaño,81,"43' 4""",4247.67,98,12,Y2015
T148,T148,Carl Pettersson,106,"43' 4""",6365.42,147,2,Y2015
150,150,Marc Leishman,74,"43' 5""",3258,75,9,Y2015
151,151,Mark Wilson,89,"43' 6""",6089.08,140,18,Y2015
152,152,Scott Brown,97,"43' 7""",5492.33,126,2,Y2015
153,153,Jeff Overton,94,"43' 8""",4540.58,104,6,Y2015
T154,T154,Charles Howell III,105,"43' 9""",5815.58,133,-5,Y2015
T154,T154,Hunter Mahan,88,"43' 9""",4723.67,108,2,Y2015
T154,T154,Kevin Na,98,"43' 9""",5861.67,134,12,Y2015
157,157,Alex Cejka,94,"43' 10""",5963.42,136,12,Y2015
158,158,Ben Crane,62,"43' 11""",4256.25,97,3,Y2015
T159,T159,Eric Axley,57,"44' 0""",2641.42,60,-1,Y2015
T159,T159,Sergio Garcia,59,"44' 0""",2025.33,46,-3,Y2015
T159,T159,Ian Poulter,68,"44' 0""",3520.75,80,10,Y2015
T162,T162,Zac Blair,108,"44' 1""",7278.17,165,17,Y2015
T162,T162,K.J. Choi,66,"44' 1""",4318.67,98,7,Y2015
T162,T162,Padraig Harrington,60,"44' 1""",3351.83,76,E,Y2015
165,165,Brendon de Jonge,106,"44' 2""",6100.17,138,1,Y2015
T166,T166,Ángel Cabrera,53,"44' 4""",2661.33,60,6,Y2015
T166,T166,Sung Joon Park,79,"44' 4""",4169.5,94,3,Y2015
T166,T166,Byron Smith,59,"44' 4""",2703,61,-4,Y2015
169,169,John Senden,80,"44' 5""",4218.67,95,9,Y2015
170,170,Michael Thompson,83,"44' 8""",5090.83,114,-8,Y2015
171,171,J.B. Holmes,89,"44' 9""",4833.5,108,7,Y2015
T172,T172,Luke Donald,71,"44' 10""",3678.83,82,7,Y2015
T172,T172,Andrew Putnam,68,"44' 10""",3678.08,82,8,Y2015
174,174,Jon Curran,83,"45' 2""",4832.58,107,7,Y2015
175,175,Andres Romero,69,"45' 3""",3348.5,74,9,Y2015
176,176,Blayne Barber,76,"45' 4""",4486,99,-3,Y2015
T177,T177,Jonas Blixt,78,"45' 6""",2913.42,64,E,Y2015
T177,T177,Charley Hoffman,97,"45' 6""",5146,113,13,Y2015
179,179,Matt Jones,89,"45' 9""",4258.42,93,-5,Y2015
180,180,Justin Leonard,61,"46' 0""",5103.67,111,9,Y2015
181,181,Kyle Reifers,96,"46' 9""",5848.58,125,2,Y2015
182,182,Jonathan Randolph,72,"47' 9""",3723.33,78,9,Y2015
183,183,Jamie Donaldson,50,"50' 5""",2522.58,50,11,Y2015
184,184,Greg Chalmers,58,"51' 2""",2969.33,58,12,Y2015
1,1,Graham DeLaet,80,"32' 10""",3709,113,-15,Y2014
2,2,Justin Rose,70,"34' 5""",3301.67,96,-3,Y2014
3,3,Hideki Matsuyama,82,"36' 1""",3682.25,102,6,Y2014
4,4,Zach Johnson,97,"36' 2""",5708.08,158,-9,Y2014
T5,T5,Jason Bohn,81,"36' 3""",5040.5,139,3,Y2014
T5,T5,Sergio Garcia,61,"36' 3""",2608.58,72,-10,Y2014
7,7,Keegan Bradley,89,"36' 9""",4339.33,118,-9,Y2014
8,8,Stewart Cink,91,"36' 10""",4534.92,123,-4,Y2014
T9,T9,Charl Schwartzel,64,"36' 11""",3285.25,89,-5,Y2014
T9,T9,Adam Scott,68,"36' 11""",3583.92,97,-9,Y2014
T11,T11,Ángel Cabrera,69,"37' 1""",3630.83,98,7,Y2014
T11,T11,Billy Horschel,92,"37' 1""",4556.58,123,-7,Y2014
