RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK,YEAR
T55,T55,Zach Johnson,90,6.416666667,10.214,132,24,Y2016
T55,T55,Brooks Koepka,75,6.416666667,9.655,126,152,Y2016
T55,T55,Anirban Lahiri,72,6.416666667,6.571,85,138,Y2016
T55,T55,Will MacKenzie,84,6.416666667,9.409,122,120,Y2016
T55,T55,Graeme McDowell,63,6.416666667,5.183,67,86,Y2016
T55,T55,Rob Oppenheim,67,6.416666667,8.191,106,72,Y2016
T55,T55,Rod Pampling,54,6.416666667,7.051,91,30,Y2016
T55,T55,Shawn Stefani,91,6.416666667,12.256,159,49,Y2016
T55,T55,Brett Stegmaier,87,6.416666667,13.469,175,97,Y2016
T55,T55,Camilo Villegas,83,6.416666667,10.744,139,73,Y2016
T69,T69,Erik Compton,65,6.5,8.514,109,128,Y2016
T69,T69,Bill Haas,86,6.5,8.677,111,12,Y2016
T69,T69,Billy Horschel,73,6.5,9.326,120,166,Y2016
T69,T69,Shane Lowry,57,6.5,5.081,65,169,Y2016
T69,T69,Hideki Matsuyama,76,6.5,7.139,91,46,Y2016
T69,T69,Tyrone Van Aswegen,105,6.5,14.16,182,47,Y2016
T75,T75,Brian Harman,104,6.583333333,13.193,168,38,Y2016
T75,T75,Dicky Pride,55,6.583333333,7.997,101,67,Y2016
T75,T75,Chez Reavie,90,6.583333333,10.984,139,15,Y2016
T75,T75,Willy Wilcox,67,6.583333333,10.885,137,100,Y2016
T75,T75,Tim Wilkinson,72,6.583333333,8.525,108,10,Y2016
T80,T80,Chad Collins,73,6.666666667,12.59,157,51,Y2016
T80,T80,Rickie Fowler,80,6.666666667,8.814,110,21,Y2016
T80,T80,Robert Garrigus,69,6.666666667,8.371,104,172,Y2016
T80,T80,Jim Herman,93,6.666666667,9.864,124,85,Y2016
T80,T80,Kelly Kraft,63,6.666666667,7.158,89,145,Y2016
T80,T80,Marc Leishman,89,6.666666667,10.334,129,56,Y2016
T80,T80,Ryan Palmer,86,6.666666667,9.864,124,114,Y2016
T80,T80,Boo Weekley,83,6.666666667,11.306,142,94,Y2016
T88,T88,Greg Owen,85,6.75,11.865,146,181,Y2016
T88,T88,Rory Sabbatini,57,6.75,6.404,79,137,Y2016
T88,T88,Brandt Snedeker,93,6.75,11.046,136,16,Y2016
T88,T88,Mark Wilson,66,6.75,9.635,119,54,Y2016
T92,T92,Jonas Blixt,79,6.833333333,12.437,152,42,Y2016
T92,T92,Steven Bowditch,71,6.833333333,9.663,118,185,Y2016
T92,T92,Jon Curran,99,6.833333333,13.148,161,13,Y2016
T92,T92,Russell Henley,76,6.833333333,11.041,134,41,Y2016
T92,T92,Morgan Hoffmann,71,6.833333333,10.961,134,99,Y2016
T92,T92,J.B. Holmes,77,6.833333333,9.539,116,130,Y2016
T92,T92,Sung Kang,89,6.833333333,12.958,158,68,Y2016
T92,T92,Patton Kizzire,93,6.833333333,11.985,146,141,Y2016
T92,T92,Hunter Mahan,61,6.833333333,9.651,117,154,Y2016
T92,T92,Peter Malnati,85,6.833333333,12.669,154,87,Y2016
T92,T92,Sean O'Hair,89,6.833333333,15.391,187,110,Y2016
T92,T92,Vijay Singh,72,6.833333333,12.22,149,135,Y2016
T104,T104,Andres Gonzales,80,6.916666667,10.768,130,148,Y2016
T104,T104,Dustin Johnson,87,6.916666667,8.367,101,70,Y2016
T104,T104,Matt Jones,83,6.916666667,11.69,141,140,Y2016
T104,T104,William McGirt,98,6.916666667,15.551,188,48,Y2016
T108,T108,Roberto Castro,97,7,13.378,159,62,Y2016
T108,T108,Whee Kim,82,7,13.57,161,104,Y2016
T108,T108,Martin Laird,82,7,10.464,124,92,Y2016
T108,T108,Seung-Yul Noh,85,7,11.88,141,118,Y2016
T108,T108,Carlos Ortiz,79,7,11.686,139,184,Y2016
T108,T108,Kyle Reifers,115,7,12.74,151,147,Y2016
T108,T108,Adam Scott,79,7,7.275,87,74,Y2016
T115,T115,Ernie Els,66,7.083333333,9.986,118,163,Y2016
T115,T115,Hiroshi Iwata,85,7.083333333,13.353,158,77,Y2016
T115,T115,Freddie Jacobson,86,7.083333333,12.492,147,58,Y2016
T115,T115,Ben Martin,92,7.083333333,13.37,158,160,Y2016
T115,T115,George McNeill,51,7.083333333,7.943,93,171,Y2016
T115,T115,Louis Oosthuizen,63,7.083333333,5.244,62,167,Y2016
T115,T115,Kyle Stanley,92,7.083333333,11.731,138,155,Y2016
T115,T115,Harold Varner III,92,7.083333333,15.206,179,134,Y2016
T115,T115,Johnson Wagner,86,7.083333333,13.455,159,109,Y2016
T124,T124,Tyler Aldridge,83,7.166666667,11.536,134,105,Y2016
T124,T124,Robert Allenby,51,7.166666667,7.956,93,182,Y2016
T124,T124,K.J. Choi,73,7.166666667,9.326,108,33,Y2016
T124,T124,Adam Hadwin,93,7.166666667,16.761,195,97,Y2016
T124,T124,J.J. Henry,68,7.166666667,11.662,135,173,Y2016
T124,T124,Charley Hoffman,91,7.166666667,11.409,132,111,Y2016
T124,T124,Kevin Kisner,97,7.166666667,11.844,138,129,Y2016
T124,T124,Ryan Moore,86,7.166666667,10.266,120,61,Y2016
T124,T124,Henrik Norlander,71,7.166666667,9.53,111,57,Y2016
T133,T133,Scott Brown,88,7.25,13.09,150,83,Y2016
T133,T133,Derek Ernst,59,7.25,9.574,110,52,Y2016
T133,T133,Tony Finau,95,7.25,13.619,156,105,Y2016
T133,T133,John Huh,86,7.25,13.497,156,25,Y2016
T133,T133,Andrew Landry,53,7.25,7.391,85,28,Y2016
T133,T133,David Lingmerth,84,7.25,9.125,105,71,Y2016
T133,T133,Troy Merritt,77,7.25,12.127,140,107,Y2016
T133,T133,Martin Piller,59,7.25,7.195,83,90,Y2016
T133,T133,Cameron Tringale,81,7.25,10.947,126,124,Y2016
T142,T142,Jason Gore,78,7.333333333,9.544,109,96,Y2016
T142,T142,Danny Lee,93,7.333333333,11.059,125,122,Y2016
T142,T142,Justin Thomas,99,7.333333333,11.221,127,151,Y2016
T142,T142,Michael Thompson,71,7.333333333,8.918,101,116,Y2016
T146,T146,Alex Cejka,71,7.416666667,10.094,113,3,Y2016
T146,T146,Stewart Cink,61,7.416666667,6.685,75,170,Y2016
T146,T146,Rhein Gibson,58,7.416666667,8.82,99,160,Y2016
T146,T146,Fabián Gómez,82,7.416666667,12.575,142,132,Y2016
T146,T146,D.H. Lee,61,7.416666667,8.746,98,183,Y2016
T146,T146,Patrick Rodgers,89,7.416666667,12.733,143,101,Y2016
T146,T146,Jhonattan Vegas,97,7.416666667,14.123,158,84,Y2016
T153,T153,Andrew Loupe,75,7.5,13.697,152,175,Y2016
T153,T153,Kevin Na,96,7.5,9.202,102,89,Y2016
T153,T153,D.A. Points,55,7.5,7.728,86,108,Y2016
T153,T153,Sam Saunders,69,7.5,9.056,101,132,Y2016
T153,T153,Brendan Steele,88,7.5,10.585,118,162,Y2016
T158,T158,Bronson Burgoon,83,7.583333333,10.663,117,94,Y2016
T158,T158,Jason Dufner,105,7.583333333,13.267,146,139,Y2016
T158,T158,Chesson Hadley,81,7.583333333,10.711,118,168,Y2016
T158,T158,Michael Kim,100,7.583333333,17.034,188,39,Y2016
T158,T158,Scott Pinckney,87,7.583333333,11.957,131,177,Y2016
T158,T158,Bubba Watson,72,7.583333333,7.338,81,176,Y2016
T164,T164,Jason Bohn,67,7.666666667,11.265,122,144,Y2016
T164,T164,Scott Piercy,87,7.666666667,9.345,102,117,Y2016
T166,T166,Blayne Barber,84,7.75,13.321,143,115,Y2016
T166,T166,John Senden,88,7.75,16.107,173,80,Y2016
T166,T166,Kevin Streelman,82,7.75,8.985,97,174,Y2016
T166,T166,Hudson Swafford,104,7.75,14.114,152,158,Y2016
T170,T170,Ángel Cabrera,62,7.833333333,11.998,128,156,Y2016
T170,T170,Brendon de Jonge,83,7.833333333,12.365,131,136,Y2016
T170,T170,Nick Taylor,83,7.833333333,13.39,143,78,Y2016
T173,T173,Thomas Aiken,70,7.916666667,8.568,90,143,Y2016
T173,T173,Ken Duke,58,7.916666667,8.276,87,177,Y2016
T173,T173,Mark Hubbard,101,7.916666667,14.554,154,65,Y2016
T176,T176,Cameron Smith,73,8,9.501,99,153,Y2016
T176,T176,Daniel Summerhays,99,8,14.397,150,121,Y2016
178,178,Emiliano Grillo,93,8.083333333,11.419,118,156,Y2016
T179,T179,Ben Crane,80,8.25,13.046,132,31,Y2016
T179,T179,Steve Marino,72,8.25,11.089,112,125,Y2016
T179,T179,Geoff Ogilvy,63,8.25,10.708,108,142,Y2016
T179,T179,Justin Rose,65,8.25,8.033,81,102,Y2016
T179,T179,Dawie van der Walt,72,8.25,10.58,107,180,Y2016
184,184,Graham DeLaet,70,9.583333333,12.198,106,179,Y2016
185,185,Sergio Garcia,54,10,5.504,46,113,Y2016
T1,T1,Jordan Spieth,91,5.416666667,7.64,118,4,Y2015
T1,T1,Tim Wilkinson,73,5.416666667,7.506,116,111,Y2015
T3,T3,Jim Furyk,71,5.5,5.033,76,18,Y2015
T3,T3,Ian Poulter,68,5.5,6.089,92,54,Y2015
5,5,Keegan Bradley,87,5.583333333,9.472,141,115,Y2015
6,6,J.J. Henry,94,5.666666667,8.849,131,170,Y2015
T7,T7,Jason Dufner,76,5.75,6.945,100,162,Y2015
T7,T7,Chris Kirk,76,5.75,7.126,104,64,Y2015
T7,T7,John Merrick,78,5.75,9.439,136,134,Y2015
T7,T7,Kevin Na,98,5.75,10.903,157,19,Y2015
T7,T7,Andrew Putnam,68,5.75,7.964,116,139,Y2015
T7,T7,Webb Simpson,81,5.75,7.745,112,9,Y2015
T13,T13,Steven Alker,62,5.833333333,7.419,106,39,Y2015
T13,T13,Jon Curran,83,5.833333333,8.306,119,35,Y2015
T15,T15,Derek Ernst,75,5.916666667,9.19,129,135,Y2015
T15,T15,Brian Harman,90,5.916666667,11.649,163,77,Y2015
T15,T15,Mark Hubbard,79,5.916666667,9.381,132,38,Y2015
T15,T15,Greg Owen,58,5.916666667,5.366,76,74,Y2015
T19,T19,Chad Collins,79,6,10.685,149,1,Y2015
T19,T19,Jason Day,75,6,7.429,103,2,Y2015
T19,T19,Justin Leonard,61,6,9.55,132,34,Y2015
T19,T19,Scott Stallings,60,6,6.655,93,171,Y2015
T19,T19,Cameron Tringale,96,6,12.416,173,27,Y2015
T24,T24,Chad Campbell,97,6.083333333,12.323,169,88,Y2015
T24,T24,Russell Knox,96,6.083333333,10.45,143,71,Y2015
T24,T24,William McGirt,103,6.083333333,13.297,181,11,Y2015
T24,T24,Ryan Moore,81,6.083333333,8.861,122,65,Y2015
28,28,Steven Bowditch,103,6.166666667,13.915,187,3,Y2015
T29,T29,Robert Allenby,63,6.25,7.087,94,180,Y2015
T29,T29,Jonas Blixt,78,6.25,7.504,100,107,Y2015
T29,T29,Graham DeLaet,65,6.25,8.135,109,133,Y2015
T29,T29,Morgan Hoffmann,85,6.25,12.175,162,92,Y2015
T29,T29,Matt Jones,89,6.25,11.268,151,42,Y2015
T29,T29,Patrick Reed,103,6.25,13.014,174,28,Y2015
T29,T29,Brendon Todd,96,6.25,10.834,144,22,Y2015
T36,T36,Kevin Chappell,86,6.333333333,10.583,140,87,Y2015
T36,T36,K.J. Choi,66,6.333333333,8.488,111,16,Y2015
T36,T36,Troy Merritt,91,6.333333333,11.431,151,33,Y2015
T36,T36,Phil Mickelson,70,6.333333333,8.641,114,84,Y2015
T36,T36,Sung Joon Park,79,6.333333333,9.786,129,8,Y2015
T36,T36,Justin Thomas,106,6.333333333,15.379,202,37,Y2015
T36,T36,Tyrone Van Aswegen,58,6.333333333,6.481,85,116,Y2015
T43,T43,Scott Brown,97,6.416666667,14.702,192,55,Y2015
T43,T43,Jonathan Byrd,69,6.416666667,8.958,116,5,Y2015
T43,T43,Roberto Castro,54,6.416666667,5.106,66,169,Y2015
T43,T43,Erik Compton,86,6.416666667,10.306,133,61,Y2015
T43,T43,Charley Hoffman,97,6.416666667,11.228,145,100,Y2015
T43,T43,Billy Hurley III,83,6.416666667,8.579,112,10,Y2015
T43,T43,Marc Leishman,74,6.416666667,8.532,111,141,Y2015
T43,T43,Hideki Matsuyama,95,6.416666667,9.369,122,30,Y2015
T43,T43,Ryan Palmer,80,6.416666667,6.964,91,60,Y2015
T43,T43,Pat Perez,96,6.416666667,11.58,150,69,Y2015
T43,T43,Brandt Snedeker,98,6.416666667,10.482,137,15,Y2015
T43,T43,David Toms,62,6.416666667,8.586,111,12,Y2015
T43,T43,Camilo Villegas,83,6.416666667,10.825,140,96,Y2015
T43,T43,Bubba Watson,71,6.416666667,9.222,119,32,Y2015
T57,T57,Ricky Barnes,82,6.5,11.532,147,69,Y2015
T57,T57,Daniel Berger,97,6.5,13.573,175,59,Y2015
T57,T57,Luke Donald,71,6.5,6.98,89,46,Y2015
T57,T57,Matt Kuchar,97,6.5,11.12,143,13,Y2015
T57,T57,Martin Laird,77,6.5,12.271,157,67,Y2015
T57,T57,Patrick Rodgers,57,6.5,6.409,82,145,Y2015
T57,T57,Chris Stroud,84,6.5,9.934,127,71,Y2015
T57,T57,Bo Van Pelt,81,6.5,9.743,125,154,Y2015
T65,T65,Harris English,105,6.583333333,11.971,151,36,Y2015
T65,T65,J.B. Holmes,89,6.583333333,11.118,141,85,Y2015
T65,T65,Max Homa,78,6.583333333,11.738,149,90,Y2015
T65,T65,Jerry Kelly,79,6.583333333,10.745,136,7,Y2015
T65,T65,Davis Love III,51,6.583333333,6.703,85,136,Y2015
T65,T65,Jhonattan Vegas,90,6.583333333,13.626,173,89,Y2015
T71,T71,Jason Bohn,95,6.666666667,11.485,144,51,Y2015
T71,T71,Paul Casey,87,6.666666667,7.319,92,150,Y2015
T71,T71,Jamie Donaldson,50,6.666666667,5.216,65,81,Y2015
T71,T71,Kevin Kisner,104,6.666666667,14.568,182,21,Y2015
T71,T71,Scott Langley,94,6.666666667,11.415,143,93,Y2015
T76,T76,Ben Crane,62,6.75,8.798,109,29,Y2015
T76,T76,Martin Flores,95,6.75,11.432,141,99,Y2015
T76,T76,Padraig Harrington,60,6.75,9.038,111,137,Y2015
T76,T76,Carl Pettersson,106,6.75,14.734,182,26,Y2015
T76,T76,Chez Reavie,56,6.75,6.701,83,152,Y2015
T76,T76,Michael Thompson,83,6.75,12.496,155,161,Y2015
T76,T76,Gary Woodland,81,6.75,10.023,123,142,Y2015
T83,T83,Matt Every,73,6.833333333,9.447,115,153,Y2015
T83,T83,Derek Fathauer,81,6.833333333,11.052,135,129,Y2015
T83,T83,Gonzalo Fernandez-Castaño,81,6.833333333,10.639,130,120,Y2015
T83,T83,Rickie Fowler,76,6.833333333,8.575,105,47,Y2015
T83,T83,Andres Gonzales,90,6.833333333,11.383,138,157,Y2015
T83,T83,Colt Knost,90,6.833333333,11.044,134,97,Y2015
T83,T83,Bryce Molder,91,6.833333333,11.948,146,20,Y2015
T83,T83,Sean O'Hair,86,6.833333333,14.772,180,83,Y2015
T83,T83,Jeff Overton,94,6.833333333,11.712,142,98,Y2015
T83,T83,Jim Renner,68,6.833333333,12.056,147,165,Y2015
T83,T83,Justin Rose,69,6.833333333,7.266,89,94,Y2015
T83,T83,Johnson Wagner,68,6.833333333,9.972,122,82,Y2015
T83,T83,Lee Westwood,56,6.833333333,3.532,43,178,Y2015
T83,T83,Mark Wilson,89,6.833333333,12.7,155,63,Y2015
T97,T97,Aaron Baddeley,76,6.916666667,11.662,141,48,Y2015
T97,T97,Alex Cejka,94,6.916666667,12.289,148,62,Y2015
T97,T97,Brendon de Jonge,106,6.916666667,14.114,170,91,Y2015
T97,T97,Brice Garnett,81,6.916666667,10.433,126,156,Y2015
T97,T97,Lucas Glover,79,6.916666667,11.158,134,164,Y2015
T97,T97,Bill Haas,89,6.916666667,12.2,147,31,Y2015
T97,T97,Rory Sabbatini,81,6.916666667,11.129,134,17,Y2015
T97,T97,Brian Stuard,97,6.916666667,12.946,156,66,Y2015
T105,T105,Stewart Cink,77,7,8.786,104,117,Y2015
T105,T105,Retief Goosen,81,7,11.107,132,85,Y2015
T105,T105,Ryo Ishikawa,90,7,12.84,153,159,Y2015
T105,T105,Whee Kim,71,7,9.472,113,123,Y2015
T105,T105,Spencer Levin,99,7,13.996,167,76,Y2015
T105,T105,Louis Oosthuizen,68,7,6.059,72,41,Y2015
T105,T105,Scott Piercy,90,7,12.192,146,105,Y2015
T105,T105,Heath Slocum,57,7,8.203,98,138,Y2015
T105,T105,Nick Taylor,91,7,15.438,183,113,Y2015
T105,T105,Boo Weekley,79,7,11.77,140,73,Y2015
T115,T115,Blayne Barber,76,7.083333333,9.213,108,80,Y2015
T115,T115,Charlie Beljan,76,7.083333333,9.905,117,184,Y2015
T115,T115,Ernie Els,57,7.083333333,6.186,73,144,Y2015
T115,T115,Danny Lee,120,7.083333333,15.708,185,52,Y2015
T115,T115,Andres Romero,69,7.083333333,9.445,111,140,Y2015
T115,T115,Daniel Summerhays,101,7.083333333,15.58,183,122,Y2015
T121,T121,Sangmoon Bae,98,7.166666667,15.863,184,45,Y2015
T121,T121,Zac Blair,108,7.166666667,12.701,148,6,Y2015
T121,T121,Fabián Gómez,83,7.166666667,13.016,152,101,Y2015
T121,T121,David Hearn,97,7.166666667,13.056,152,131,Y2015
T121,T121,Dustin Johnson,75,7.166666667,9.189,107,119,Y2015
T121,T121,Brooks Koepka,84,7.166666667,8.893,103,143,Y2015
T121,T121,Adam Scott,51,7.166666667,4.035,47,173,Y2015
T121,T121,Vijay Singh,78,7.166666667,11.518,134,50,Y2015
T121,T121,Shawn Stefani,94,7.166666667,13.585,158,146,Y2015
T121,T121,Robert Streb,110,7.166666667,16.433,191,79,Y2015
T131,T131,James Hahn,94,7.25,11.398,131,108,Y2015
T131,T131,David Lingmerth,90,7.25,13.464,154,42,Y2015
T131,T131,Ben Martin,93,7.25,12.855,147,174,Y2015
T131,T131,D.A. Points,72,7.25,10.754,124,75,Y2015
T131,T131,Jonathan Randolph,72,7.25,9.516,110,53,Y2015
T136,T136,Sergio Garcia,59,7.333333333,7.383,84,109,Y2015
T136,T136,Robert Garrigus,70,7.333333333,9.778,111,176,Y2015
T136,T136,Roger Sloan,56,7.333333333,7.736,88,175,Y2015
T136,T136,Steve Wheatcroft,87,7.333333333,12.301,139,56,Y2015
T140,T140,Ken Duke,93,7.416666667,15.744,177,102,Y2015
T140,T140,Luke Guthrie,84,7.416666667,11.965,135,127,Y2015
T140,T140,Tom Hoge,83,7.416666667,12.664,143,106,Y2015
T140,T140,John Peterson,84,7.416666667,13.389,151,14,Y2015
T140,T140,Charl Schwartzel,67,7.416666667,6.059,68,168,Y2015
T140,T140,Willy Wilcox,58,7.416666667,5.719,64,24,Y2015
T146,T146,Tony Finau,106,7.5,16.533,183,149,Y2015
T146,T146,John Huh,102,7.5,18.247,203,23,Y2015
T146,T146,Kyle Reifers,96,7.5,14.825,164,40,Y2015
T149,T149,Brian Davis,86,7.583333333,13.926,153,56,Y2015
T149,T149,Adam Hadwin,95,7.583333333,11.774,130,110,Y2015
T149,T149,Billy Horschel,99,7.583333333,14.03,154,126,Y2015
T149,T149,Charles Howell III,105,7.583333333,17.732,195,151,Y2015
T149,T149,Seung-Yul Noh,65,7.583333333,8.79,97,166,Y2015
T149,T149,John Senden,80,7.583333333,7.823,86,163,Y2015
T155,T155,Chesson Hadley,101,7.666666667,16.116,176,125,Y2015
T155,T155,Russell Henley,87,7.666666667,9.96,108,130,Y2015
T155,T155,Zach Johnson,90,7.666666667,10.537,115,49,Y2015
T155,T155,Hunter Mahan,88,7.666666667,11.06,120,78,Y2015
T155,T155,Andrew Svoboda,80,7.666666667,12.535,136,182,Y2015
T160,T160,Greg Chalmers,58,7.75,5.557,60,132,Y2015
T160,T160,Jim Herman,88,7.75,10.591,114,118,Y2015
T160,T160,Michael Putnam,87,7.75,11.287,122,95,Y2015
T160,T160,Brendan Steele,88,7.75,12.601,135,68,Y2015
T160,T160,Nick Watney,91,7.75,12.333,133,103,Y2015
T165,T165,Eric Axley,57,7.833333333,9.224,98,56,Y2015
T165,T165,Hudson Swafford,97,7.833333333,14.594,156,160,Y2015
167,167,Jimmy Walker,89,7.916666667,7.909,83,124,Y2015
T168,T168,Jason Kokrak,88,8,16.279,170,114,Y2015
T168,T168,Carlos Ortiz,100,8,14.748,154,158,Y2015
T168,T168,Kevin Streelman,95,8,11.977,125,104,Y2015
T171,T171,George McNeill,93,8.083333333,17.513,181,44,Y2015
T171,T171,Cameron Percy,72,8.083333333,11.502,118,148,Y2015
T171,T171,Scott Pinckney,88,8.083333333,13.339,137,155,Y2015
T171,T171,Henrik Stenson,63,8.083333333,7.871,81,25,Y2015
175,175,Byron Smith,59,8.25,9.282,94,172,Y2015
176,176,Nicholas Thompson,90,8.416666667,11.864,117,179,Y2015
177,177,Oscar Fraustro,58,8.5,8.146,80,147,Y2015
T178,T178,Ángel Cabrera,53,8.583333333,7.545,73,183,Y2015
T178,T178,Bill Lunde,50,8.583333333,8.437,82,128,Y2015
180,180,Geoff Ogilvy,50,9,9.681,90,181,Y2015
T181,T181,Jason Gore,76,9.083333333,11.86,109,167,Y2015
T181,T181,Francesco Molinari,56,9.083333333,7.506,69,111,Y2015
183,183,Alex Prugh,84,9.25,13.813,125,177,Y2015
184,184,Sam Saunders,83,9.5,13.964,123,121,Y2015
1,1,Justin Leonard,75,4.833333333,7.027,122,6,Y2014
2,2,Paul Casey,56,5.166666667,5.451,88,128,Y2014
T3,T3,Jonathan Byrd,76,5.333333333,9.2,143,99,Y2014
T3,T3,Jeff Maggert,54,5.333333333,5.734,90,93,Y2014
T5,T5,Zach Johnson,97,5.583333333,8.939,133,36,Y2014
T5,T5,Pat Perez,84,5.583333333,9.6,144,46,Y2014
T7,T7,Luke Donald,57,5.666666667,5.603,82,38,Y2014
T7,T7,Jim Furyk,84,5.666666667,6.112,90,1,Y2014
T7,T7,John Merrick,87,5.666666667,10.434,154,175,Y2014
T7,T7,Wes Roach,67,5.666666667,7.389,108,103,Y2014
T11,T11,Brian Gay,81,5.75,9.218,134,3,Y2014
T11,T11,Louis Oosthuizen,50,5.75,3.719,54,172,Y2014
T11,T11,Ian Poulter,57,5.75,5.027,73,98,Y2014
T14,T14,Stuart Appleby,92,5.833333333,11.475,164,34,Y2014
T14,T14,Scott Brown,100,5.833333333,11.276,161,86,Y2014
T14,T14,Ernie Els,85,5.833333333,9.57,136,26,Y2014
T17,T17,Gonzalo Fernandez-Castaño,83,5.916666667,10.96,155,100,Y2014
T17,T17,Tyrone Van Aswegen,79,5.916666667,8.455,119,94,Y2014
T17,T17,Boo Weekley,73,5.916666667,7.374,104,160,Y2014
T20,T20,Bud Cauley,56,6,7.683,106,57,Y2014
T20,T20,Jason Day,54,6,4.436,62,5,Y2014
T20,T20,Jordan Spieth,102,6,11.082,153,13,Y2014
T23,T23,Steven Bowditch,93,6.083333333,13.025,179,120,Y2014
T23,T23,Matt Every,85,6.083333333,8.56,118,82,Y2014
T23,T23,J.B. Holmes,86,6.083333333,12.97,177,89,Y2014
T23,T23,Phil Mickelson,71,6.083333333,6.033,83,20,Y2014
T23,T23,Kevin Na,94,6.083333333,11.676,159,4,Y2014
T28,T28,Stewart Cink,91,6.166666667,7.598,103,142,Y2014
T28,T28,Chad Collins,78,6.166666667,11.45,154,60,Y2014
T28,T28,Trevor Immelman,84,6.166666667,10.622,144,150,Y2014
T28,T28,D.H. Lee,54,6.166666667,5.806,78,86,Y2014
T28,T28,Troy Merritt,62,6.166666667,6.842,92,130,Y2014
T28,T28,Patrick Reed,92,6.166666667,10.521,142,69,Y2014
T28,T28,Robert Streb,75,6.166666667,8.702,118,80,Y2014
T28,T28,Tim Wilkinson,86,6.166666667,12.18,164,10,Y2014
T36,T36,Brad Fritsch,50,6.25,5.468,73,54,Y2014
T36,T36,Brian Harman,111,6.25,14.311,190,60,Y2014
T36,T36,Jim Herman,62,6.25,7.369,98,149,Y2014
T36,T36,Bronson La'Cassie,51,6.25,6.192,83,48,Y2014
T36,T36,Rory McIlroy,66,6.25,5.462,73,88,Y2014
T41,T41,Kevin Chappell,100,6.333333333,12.135,159,114,Y2014
T41,T41,Jerry Kelly,80,6.333333333,9.971,131,16,Y2014
T41,T41,Kevin Kisner,85,6.333333333,8.17,108,122,Y2014
T41,T41,Davis Love III,74,6.333333333,8.756,115,140,Y2014
T41,T41,Geoff Ogilvy,84,6.333333333,10.583,140,137,Y2014
T41,T41,John Senden,99,6.333333333,11.373,149,49,Y2014
T41,T41,Brandt Snedeker,89,6.333333333,8.9,117,66,Y2014
T41,T41,Chris Stroud,88,6.333333333,11.76,155,18,Y2014
T49,T49,Erik Compton,88,6.416666667,13.464,175,83,Y2014
T49,T49,Luke Guthrie,85,6.416666667,12.933,167,29,Y2014
T49,T49,David Hearn,97,6.416666667,13.091,169,35,Y2014
T49,T49,John Huh,87,6.416666667,10.21,133,107,Y2014
T49,T49,Billy Hurley III,86,6.416666667,9.808,128,26,Y2014
T49,T49,Hideki Matsuyama,82,6.416666667,8.479,110,41,Y2014
T49,T49,Justin Rose,70,6.416666667,6.948,90,31,Y2014
T49,T49,Daniel Summerhays,98,6.416666667,12.458,161,96,Y2014
T49,T49,David Toms,64,6.416666667,9.424,123,23,Y2014
T58,T58,Woody Austin,63,6.5,9.561,123,146,Y2014
T58,T58,Aaron Baddeley,74,6.5,10.919,140,47,Y2014
T58,T58,Ricky Barnes,92,6.5,13.871,178,19,Y2014
T58,T58,Roberto Castro,76,6.5,8.895,114,136,Y2014
T58,T58,Tim Clark,75,6.5,8.676,111,70,Y2014
T58,T58,Brian Davis,93,6.5,15.293,196,25,Y2014
T58,T58,Harris English,95,6.5,10.991,141,110,Y2014
T58,T58,Freddie Jacobson,91,6.5,11.855,152,28,Y2014
T58,T58,Seung-Yul Noh,92,6.5,10.869,139,45,Y2014
T58,T58,Shawn Stefani,60,6.5,8.928,115,67,Y2014
T68,T68,Morgan Hoffmann,103,6.583333333,13.118,167,106,Y2014
T68,T68,Ryo Ishikawa,75,6.583333333,11.104,140,152,Y2014
T68,T68,Jamie Lovemark,64,6.583333333,7.751,98,129,Y2014
T68,T68,Ben Martin,80,6.583333333,9.262,117,75,Y2014
T68,T68,Bryce Molder,77,6.583333333,9.42,119,44,Y2014
T68,T68,"Ted Potter, Jr.",68,6.583333333,8.547,108,11,Y2014
T68,T68,Adam Scott,68,6.583333333,6.973,88,37,Y2014
T68,T68,Brendan Steele,89,6.583333333,11.254,142,67,Y2014
T68,T68,Camilo Villegas,95,6.583333333,11.256,142,125,Y2014
T68,T68,Mike Weir,69,6.583333333,10.308,130,56,Y2014
T78,T78,Keegan Bradley,89,6.666666667,10.85,135,14,Y2014
T78,T78,James Driscoll,71,6.666666667,10.227,128,141,Y2014
T78,T78,Rickie Fowler,91,6.666666667,7.466,93,17,Y2014
T78,T78,Jim Renner,61,6.666666667,8.573,107,177,Y2014
T78,T78,Webb Simpson,87,6.666666667,9.777,122,77,Y2014
T78,T78,Johnson Wagner,69,6.666666667,11.152,140,92,Y2014
T84,T84,Robert Allenby,83,6.75,10.713,132,52,Y2014
T84,T84,Ben Crane,81,6.75,13.763,170,75,Y2014
T84,T84,Graham DeLaet,80,6.75,9.936,123,85,Y2014
T84,T84,Charles Howell III,106,6.75,15.569,193,30,Y2014
T84,T84,Russell Knox,92,6.75,10.244,127,8,Y2014
T84,T84,Scott Langley,95,6.75,12.802,158,21,Y2014
T84,T84,Graeme McDowell,66,6.75,5.997,74,39,Y2014
T84,T84,Charl Schwartzel,64,6.75,8.184,101,21,Y2014
T84,T84,Heath Slocum,71,6.75,10.06,124,24,Y2014
T84,T84,Bo Van Pelt,83,6.75,9.418,116,101,Y2014
