RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T62,,Matt Every,79,"22' 0""",2594.5,118,2,Y2018
T62,,Russell Henley,77,"22' 0""",3010.92,137,-16,Y2018
T62,,Tom Hoge,101,"22' 0""",4150.5,189,-31,Y2018
T62,,Kyle Thompson,50,"22' 0""",1628.92,74,-4,Y2018
T66,,Ricky Barnes,65,"22' 1""",2251.5,102,-12,Y2018
T66,,Ryan Blaum,81,"22' 1""",3359.08,152,-16,Y2018
T66,,Kevin Chappell,77,"22' 1""",3267.5,148,-15,Y2018
T66,,Matt Jones,70,"22' 1""",2428.33,110,-16,Y2018
T66,,Brooks Koepka,64,"22' 1""",2712.5,123,-17,Y2018
T66,,David Lingmerth,82,"22' 1""",3440.75,156,-19,Y2018
T66,,Ollie Schniederjans,91,"22' 1""",3247.08,147,-26,Y2018
T73,,Emiliano Grillo,94,"22' 2""",3972.17,179,-30,Y2018
T73,,Billy Hurley III,70,"22' 2""",2192.25,99,-8,Y2018
T73,,Michael Kim,74,"22' 2""",2084,94,-13,Y2018
T76,,Jason Day,75,"22' 3""",2624.75,118,-20,Y2018
T76,,Keith Mitchell,99,"22' 3""",4362.25,196,-30,Y2018
T76,,Chez Reavie,93,"22' 3""",3491.67,157,-26,Y2018
T79,,Tyler Duncan,97,"22' 4""",4638.33,208,-29,Y2018
T79,,Peter Malnati,87,"22' 4""",3217,144,-18,Y2018
T79,,Patrick Reed,94,"22' 4""",2726.92,122,-16,Y2018
T79,,Robert Streb,78,"22' 4""",2699.33,121,-18,Y2018
T83,,J.J. Henry,81,"22' 5""",3879.83,173,-19,Y2018
T83,,Denny McCarthy,71,"22' 5""",2534.17,113,-17,Y2018
T83,,Kevin Tway,110,"22' 5""",3943.08,176,-17,Y2018
T86,,Aaron Baddeley,84,"22' 6""",3171.75,141,-17,Y2018
T86,,Bronson Burgoon,69,"22' 6""",2902.5,129,-18,Y2018
T86,,Andrew Landry,82,"22' 6""",3491.58,155,-5,Y2018
T86,,Rod Pampling,62,"22' 6""",2137.33,95,-9,Y2018
T86,,Cameron Smith,85,"22' 6""",3200,142,-11,Y2018
T86,,Brendan Steele,74,"22' 6""",2500.58,111,-7,Y2018
T86,,Brett Stegmaier,67,"22' 6""",2538.75,113,-14,Y2018
T86,,Vaughn Taylor,83,"22' 6""",3463.33,154,-6,Y2018
T94,,Jonathan Randolph,71,"22' 7""",3097.92,137,-18,Y2018
T94,,Nick Taylor,94,"22' 7""",3494.08,155,-21,Y2018
T96,,Adam Hadwin,92,"22' 8""",3243.33,143,-22,Y2018
T96,,Si Woo Kim,108,"22' 8""",3700.42,163,-7,Y2018
T96,,Louis Oosthuizen,62,"22' 8""",2356.92,104,-8,Y2018
T96,,Shawn Stefani,76,"22' 8""",3285.17,145,-13,Y2018
T96,,Harold Varner III,91,"22' 8""",3920.75,173,-20,Y2018
T101,,Talor Gooch,78,"22' 9""",2845.17,125,-15,Y2018
T101,,Lanto Griffin,80,"22' 9""",3202.33,141,-7,Y2018
T101,,Hunter Mahan,67,"22' 9""",3066.83,135,-13,Y2018
T101,,William McGirt,84,"22' 9""",3976.67,175,-17,Y2018
T105,,Rafa Cabrera Bello,75,"22' 10""",2508.25,110,-20,Y2018
T105,,Branden Grace,67,"22' 10""",2257.25,99,-8,Y2018
T105,,James Hahn,85,"22' 10""",3539.08,155,-18,Y2018
T105,,Ben Martin,64,"22' 10""",2856,125,-15,Y2018
T105,,Grayson Murray,72,"22' 10""",2695.92,118,-8,Y2018
T105,,Daniel Summerhays,51,"22' 10""",1874.42,82,-9,Y2018
T111,,Ryan Armour,109,"22' 11""",5531.08,241,-20,Y2018
T111,,C.T. Pan,104,"22' 11""",4241.58,185,-27,Y2018
T111,,"Ted Potter, Jr.",87,"22' 11""",3899.08,170,-10,Y2018
T111,,Steve Wheatcroft,60,"22' 11""",2840.25,124,-8,Y2018
T111,,Aaron Wise,90,"22' 11""",4302.25,188,-30,Y2018
T116,,Brian Gay,103,"23' 0""",4952.5,215,-20,Y2018
T116,,Stephan Jaeger,81,"23' 0""",2945,128,-3,Y2018
T116,,Johnson Wagner,75,"23' 0""",3040.17,132,-14,Y2018
T116,,Jimmy Walker,81,"23' 0""",3338.42,145,-17,Y2018
120,,Patton Kizzire,92,"23' 1""",3784.17,164,-16,Y2018
T121,,Fabián Gómez,88,"23' 2""",3662.25,158,-15,Y2018
T121,,Russell Knox,94,"23' 2""",4386.33,189,-15,Y2018
T123,,Austin Cook,107,"23' 3""",4949.92,213,-28,Y2018
T123,,Trey Mullinax,75,"23' 3""",2909.75,125,-16,Y2018
T125,,Scott Brown,102,"23' 4""",3913.58,168,-4,Y2018
T125,,Jim Furyk,50,"23' 4""",2448.92,105,-8,Y2018
T125,,Mackenzie Hughes,80,"23' 4""",3848.75,165,-18,Y2018
T125,,Sean O'Hair,67,"23' 4""",2868.58,123,-9,Y2018
T125,,Martin Piller,79,"23' 4""",3354.42,144,-13,Y2018
130,,Billy Horschel,86,"23' 5""",4701.58,201,-24,Y2018
T131,,Abraham Ancer,98,"23' 6""",3620.08,154,-15,Y2018
T131,,Xander Schauffele,96,"23' 6""",3873.58,165,-24,Y2018
T131,,Scott Stallings,96,"23' 6""",4254.25,181,-9,Y2018
T134,,Tommy Fleetwood,73,"23' 7""",3116.75,132,-25,Y2018
T134,,Cameron Percy,56,"23' 7""",2243.42,95,-13,Y2018
T136,,Harris English,84,"23' 8""",3389.17,143,-13,Y2018
T136,,Brandon Harkins,101,"23' 8""",4451.08,188,-17,Y2018
T138,,Dominic Bozzelli,65,"23' 9""",3299.17,139,-18,Y2018
T138,,Roberto Díaz,72,"23' 9""",2871.17,121,-23,Y2018
T140,,Alex Cejka,77,"23' 11""",2748.58,115,-19,Y2018
T140,,Luke List,98,"23' 11""",4020.83,168,-15,Y2018
T140,,Rory Sabbatini,91,"23' 11""",3112.5,130,-13,Y2018
T143,,Zac Blair,64,"24' 0""",2475.5,103,-7,Y2018
T143,,Beau Hossler,104,"24' 0""",5129.83,214,-37,Y2018
T145,,Bryson DeChambeau,93,"24' 1""",4652.67,193,-24,Y2018
T145,,Alex Noren,67,"24' 1""",2888.42,120,-10,Y2018
T145,,Kevin Streelman,94,"24' 1""",4433.92,184,-8,Y2018
T148,,Ben Crane,65,"24' 3""",2497.25,103,-15,Y2018
T148,,Derek Fathauer,84,"24' 3""",3082.17,127,-9,Y2018
T148,,Marc Leishman,93,"24' 3""",3684.83,152,-20,Y2018
T148,,Troy Merritt,89,"24' 3""",4072.58,168,-23,Y2018
152,,Andrew Putnam,97,"24' 4""",4190.17,172,-10,Y2018
T153,,Brian Harman,94,"24' 5""",3739.25,153,-19,Y2018
T153,,Ian Poulter,73,"24' 5""",3076.42,126,-17,Y2018
T155,,D.A. Points,63,"24' 6""",2544.67,104,6,Y2018
T155,,Andrew Yun,51,"24' 6""",1665.33,68,5,Y2018
T155,,Xinjun Zhang,81,"24' 6""",3359.67,137,-3,Y2018
T158,,Bud Cauley,55,"24' 7""",2485.75,101,-7,Y2018
T158,,Lucas Glover,65,"24' 7""",2604.67,106,-10,Y2018
T158,,Nicholas Lindheim,77,"24' 7""",3175.08,129,-13,Y2018
T158,,Sam Saunders,80,"24' 7""",3732.5,152,-26,Y2018
T158,,Henrik Stenson,60,"24' 7""",2604.58,106,-11,Y2018
T163,,Tyrrell Hatton,58,"24' 8""",2123.42,86,-9,Y2018
T163,,Charles Howell III,104,"24' 8""",4930.5,200,-28,Y2018
165,,Seamus Power,86,"24' 10""",3554.5,143,-9,Y2018
166,,Martin Laird,73,"25' 0""",3099,124,-18,Y2018
T167,,Bill Haas,76,"25' 1""",3642.33,145,-15,Y2018
T167,,Shane Lowry,64,"25' 1""",3011.92,120,4,Y2018
T167,,Hudson Swafford,73,"25' 1""",3161.92,126,5,Y2018
170,,Jason Dufner,71,"25' 2""",3117.17,124,2,Y2018
171,,Adam Schenk,86,"25' 3""",3254.92,129,-11,Y2018
T172,,Sung Kang,89,"25' 4""",3501.17,138,-13,Y2018
T172,,Ethan Tracy,72,"25' 4""",2865.33,113,-5,Y2018
T174,,Cody Gribble,71,"25' 5""",3074.33,121,-16,Y2018
T174,,Jhonattan Vegas,92,"25' 5""",3536.33,139,-21,Y2018
T176,,Martin Flores,92,"25' 6""",4007.67,157,-5,Y2018
T176,,Jamie Lovemark,92,"25' 6""",4236.17,166,-7,Y2018
T176,,Patrick Rodgers,97,"25' 6""",3852.42,151,-14,Y2018
179,,Brice Garnett,99,"25' 7""",4245.5,166,-9,Y2018
T180,,Anirban Lahiri,82,"25' 8""",3000,117,-11,Y2018
T180,,Peter Uihlein,83,"25' 8""",3106.17,121,-4,Y2018
T182,,Jon Rahm,71,"25' 9""",2599.17,101,-7,Y2018
T182,,Charl Schwartzel,65,"25' 9""",2162.75,84,-7,Y2018
184,,Graeme McDowell,67,"25' 10""",2556.83,99,-3,Y2018
185,,Kiradech Aphibarnrat,51,"25' 11""",1992.83,77,-9,Y2018
186,,Jason Kokrak,99,"26' 0""",4684.42,180,-9,Y2018
187,,Michael Thompson,62,"26' 1""",3575.83,137,-11,Y2018
188,,Matt Atkins,56,"26' 3""",2336.25,89,-1,Y2018
189,,Jonathan Byrd,70,"26' 5""",2563.5,97,-6,Y2018
190,,Greg Chalmers,56,"27' 1""",1816.08,67,E,Y2018
191,,Kevin Kisner,89,"27' 2""",3580.58,132,E,Y2018
192,,Jonas Blixt,67,"27' 3""",2750.17,101,1,Y2018
193,,Retief Goosen,60,"27' 10""",2448.33,88,-4,Y2018
1,,Brandt Snedeker,53,"19' 2""",1591.17,83,-16,Y2017
2,,Russell Knox,75,"19' 5""",2272.58,117,-22,Y2017
T3,,Rory Sabbatini,71,"20' 1""",2471,123,-22,Y2017
T3,,Kyle Stanley,104,"20' 1""",4458.58,222,-38,Y2017
5,,Chad Campbell,97,"20' 2""",4262.42,211,-37,Y2017
T6,,Jordan Spieth,85,"20' 3""",2714.75,134,-30,Y2017
T6,,Tyrone Van Aswegen,105,"20' 3""",3608.33,178,-30,Y2017
8,,Wesley Bryan,95,"20' 4""",2502.5,123,-19,Y2017
9,,Dustin Johnson,77,"20' 5""",2389.25,117,-17,Y2017
10,,Chez Reavie,98,"20' 6""",3500.83,171,-30,Y2017
11,,Rick Lamb,54,"20' 7""",1999.08,97,-11,Y2017
12,,Chad Collins,66,"20' 8""",2214.25,107,-18,Y2017
T13,,Daniel Berger,91,"20' 10""",3005.42,144,-24,Y2017
T13,,Ryan Palmer,61,"20' 10""",2120.92,102,-1,Y2017
15,,Michael Kim,94,"20' 11""",4017.42,192,-34,Y2017
T16,,Emiliano Grillo,90,"21' 0""",2892.92,138,-18,Y2017
T16,,Søren Kjeldsen,58,"21' 0""",1239.17,59,-5,Y2017
T18,,Hideki Matsuyama,83,"21' 1""",2129.33,101,-15,Y2017
T18,,Harold Varner III,101,"21' 1""",4167.67,198,-19,Y2017
T20,,Ryan Moore,82,"21' 4""",2755.25,129,-25,Y2017
T20,,J.T. Poston,95,"21' 4""",3284.83,154,-17,Y2017
T20,,Camilo Villegas,76,"21' 4""",3034.33,142,-27,Y2017
T23,,Jim Furyk,54,"21' 5""",1968,92,-16,Y2017
T23,,Marc Leishman,94,"21' 5""",2722.83,127,-18,Y2017
T23,,Justin Thomas,86,"21' 5""",2376,111,-21,Y2017
T26,,Troy Merritt,82,"21' 6""",2948.08,137,-8,Y2017
T26,,Justin Rose,66,"21' 6""",2191.67,102,-16,Y2017
T26,,Boo Weekley,75,"21' 6""",3563.42,166,-14,Y2017
T26,,Tim Wilkinson,64,"21' 6""",1824.92,85,-15,Y2017
30,,Webb Simpson,102,"21' 7""",3856.5,179,-19,Y2017
T31,,Jason Dufner,89,"21' 8""",3016.42,139,-15,Y2017
T31,,Chris Kirk,89,"21' 8""",2973.25,137,-21,Y2017
T31,,Gary Woodland,94,"21' 8""",2835.75,131,-17,Y2017
T34,,Patrick Cantlay,52,"21' 9""",2107.08,97,-11,Y2017
T34,,Kevin Chappell,95,"21' 9""",3309.33,152,-20,Y2017
T34,,Fabián Gómez,61,"21' 9""",2064.17,95,-5,Y2017
T34,,Graeme McDowell,56,"21' 9""",2177.58,100,-20,Y2017
T38,,Byeong Hun An,77,"21' 10""",2510.83,115,-13,Y2017
T38,,Jason Bohn,75,"21' 10""",3139.25,144,-4,Y2017
T38,,Rickie Fowler,78,"21' 10""",2554.08,117,-20,Y2017
T38,,David Hearn,93,"21' 10""",3606,165,-20,Y2017
T38,,Patton Kizzire,84,"21' 10""",3145.42,144,-7,Y2017
T43,,Phil Mickelson,85,"21' 11""",2782.75,127,-16,Y2017
T43,,Francesco Molinari,75,"21' 11""",2744.17,125,-16,Y2017
T43,,Sam Saunders,76,"21' 11""",3135.33,143,-11,Y2017
T46,,Ryan Armour,63,"22' 0""",2635.17,120,-13,Y2017
T46,,Stewart Cink,93,"22' 0""",3427.17,156,-23,Y2017
T46,,Robert Streb,98,"22' 0""",3872,176,-16,Y2017
T49,,Steven Alker,69,"22' 1""",2848.08,129,-17,Y2017
T49,,Robert Garrigus,78,"22' 1""",3222.33,146,-14,Y2017
T49,,Brian Gay,82,"22' 1""",3262.75,148,-32,Y2017
T49,,Lucas Glover,93,"22' 1""",4541.83,206,-16,Y2017
T49,,Mark Hubbard,81,"22' 1""",3006.42,136,-11,Y2017
T49,,Chris Stroud,67,"22' 1""",2585.75,117,-11,Y2017
T55,,Whee Kim,74,"22' 2""",2900.17,131,-8,Y2017
T55,,Nicholas Lindheim,58,"22' 2""",2748.83,124,-16,Y2017
T57,,Ryan Blaum,100,"22' 3""",3845.75,173,-29,Y2017
T57,,Bud Cauley,92,"22' 3""",3893.5,175,-12,Y2017
T57,,Zach Johnson,81,"22' 3""",3357.08,151,-19,Y2017
T57,,Danny Lee,93,"22' 3""",3598.75,162,-23,Y2017
T57,,Johnson Wagner,71,"22' 3""",2740,123,-27,Y2017
T62,,Billy Hurley III,80,"22' 4""",2833.83,127,-14,Y2017
T62,,Andrew Loupe,55,"22' 4""",2053.75,92,2,Y2017
T62,,Grayson Murray,94,"22' 4""",4643.83,208,-13,Y2017
T62,,Xander Schauffele,96,"22' 4""",3457,155,-13,Y2017
T62,,Jimmy Walker,68,"22' 4""",2029.08,91,-10,Y2017
T67,,Brian Campbell,55,"22' 5""",2330.17,104,-17,Y2017
T67,,Derek Fathauer,81,"22' 5""",2914.67,130,-14,Y2017
T67,,Sebastián Muñoz,51,"22' 5""",1773.67,79,-11,Y2017
T67,,Ian Poulter,72,"22' 5""",2513.5,112,-18,Y2017
T67,,Cameron Smith,86,"22' 5""",2806.33,125,-11,Y2017
T67,,Cameron Tringale,89,"22' 5""",2958.75,132,-7,Y2017
T73,,Graham DeLaet,82,"22' 6""",3874,172,-25,Y2017
T73,,Charley Hoffman,112,"22' 6""",3818.75,170,-26,Y2017
T73,,John Huh,92,"22' 6""",3934.5,175,-15,Y2017
T73,,Kelly Kraft,75,"22' 6""",3014.17,134,-7,Y2017
T77,,Kevin Na,86,"22' 7""",2872,127,-15,Y2017
T77,,Sean O'Hair,84,"22' 7""",3251.75,144,-15,Y2017
T77,,Scott Piercy,70,"22' 7""",2301,102,-9,Y2017
T77,,D.A. Points,68,"22' 7""",2508.58,111,-8,Y2017
T77,,Shawn Stefani,72,"22' 7""",3157.83,140,-18,Y2017
82,,Rafa Cabrera Bello,63,"22' 8""",2129.08,94,-11,Y2017
T83,,Alex Cejka,85,"22' 9""",3369.75,148,-14,Y2017
T83,,Retief Goosen,52,"22' 9""",1843.5,81,-10,Y2017
T83,,Cameron Percy,71,"22' 9""",2635.17,116,-16,Y2017
T83,,Tag Ridings,67,"22' 9""",2548.92,112,-18,Y2017
T83,,Kevin Tway,96,"22' 9""",3136,138,-23,Y2017
T88,,Kevin Kisner,105,"22' 10""",3603.83,158,-26,Y2017
T88,,Seung-Yul Noh,91,"22' 10""",3129.58,137,-12,Y2017
T90,,Adam Hadwin,98,"22' 11""",3439.25,150,-4,Y2017
T90,,Brian Harman,104,"22' 11""",3691.58,161,-25,Y2017
T90,,Russell Henley,99,"22' 11""",4315.25,188,-26,Y2017
T93,,Bryce Molder,74,"23' 0""",2852.67,124,-24,Y2017
T93,,C.T. Pan,88,"23' 0""",3448.08,150,-5,Y2017
T93,,Nick Watney,75,"23' 0""",3130.17,136,-8,Y2017
T96,,J.B. Holmes,83,"23' 1""",2704.75,117,-9,Y2017
T96,,Richy Werenski,81,"23' 1""",3858.17,167,-14,Y2017
T98,,Blayne Barber,77,"23' 2""",3272.25,141,-13,Y2017
T98,,Ken Duke,77,"23' 2""",2806.42,121,-8,Y2017
T98,,Cody Gribble,79,"23' 2""",3568.92,154,-16,Y2017
T98,,Sung Kang,104,"23' 2""",4375.75,189,-13,Y2017
T98,,Patrick Reed,107,"23' 2""",3244.75,140,-19,Y2017
T103,,Keegan Bradley,104,"23' 3""",4595.67,198,-24,Y2017
T103,,Smylie Kaufman,76,"23' 3""",3419.08,147,-20,Y2017
T103,,Bubba Watson,71,"23' 3""",2137,92,-7,Y2017
T106,,William McGirt,89,"23' 4""",3774.17,162,-19,Y2017
T106,,Louis Oosthuizen,69,"23' 4""",2310.92,99,-13,Y2017
T108,,Paul Casey,94,"23' 5""",3821.5,163,-22,Y2017
T108,,Ben Crane,86,"23' 5""",3206.5,137,-19,Y2017
T108,,Matt Every,76,"23' 5""",2719.42,116,-8,Y2017
T108,,Spencer Levin,89,"23' 5""",3721.17,159,-4,Y2017
T108,,Luke List,102,"23' 5""",4608.75,197,-15,Y2017
T108,,Ben Martin,86,"23' 5""",3960.17,169,-10,Y2017
T108,,Vaughn Taylor,90,"23' 5""",4304.92,184,-15,Y2017
T115,,Tom Hoge,54,"23' 6""",2089.92,89,-1,Y2017
T115,,Ollie Schniederjans,92,"23' 6""",3505.5,149,-21,Y2017
T117,,Ryo Ishikawa,56,"23' 7""",1794.17,76,-1,Y2017
T117,,Rod Pampling,71,"23' 7""",3585,152,-11,Y2017
T117,,Pat Perez,93,"23' 7""",3089.33,131,-18,Y2017
T117,,Brian Stuard,93,"23' 7""",3587.25,152,-1,Y2017
T121,,Luke Donald,50,"23' 8""",1989.75,84,-5,Y2017
T121,,Martin Flores,88,"23' 8""",3359.33,142,-20,Y2017
T121,,Bill Haas,92,"23' 8""",3711.33,157,-19,Y2017
T121,,Seamus Power,86,"23' 8""",3289.17,139,-11,Y2017
T121,,Charl Schwartzel,63,"23' 8""",2180.5,92,-12,Y2017
T126,,Jason Day,71,"23' 9""",2204.92,93,-11,Y2017
T126,,Carl Pettersson,63,"23' 9""",2751.67,116,-14,Y2017
T128,,Dominic Bozzelli,69,"23' 10""",2453.83,103,-8,Y2017
T128,,Roberto Castro,70,"23' 10""",2456.75,103,-6,Y2017
T128,,Julián Etulain,68,"23' 10""",2767.92,116,-7,Y2017
T131,,Martin Laird,83,"23' 11""",3899.58,163,-19,Y2017
T131,,Jonathan Randolph,68,"23' 11""",2659.25,111,-4,Y2017
T131,,Kyle Reifers,96,"23' 11""",4034.92,169,-15,Y2017
T131,,Scott Stallings,81,"23' 11""",3206.83,134,-20,Y2017
T131,,Hudson Swafford,94,"23' 11""",4548,190,-10,Y2017
136,,Tony Finau,106,"24' 0""",4894.5,204,-26,Y2017
T137,,Bryson DeChambeau,91,"24' 1""",4292.42,178,-17,Y2017
T137,,Charles Howell III,86,"24' 1""",3277.5,136,-18,Y2017
T137,,Anirban Lahiri,72,"24' 1""",2477.25,103,-5,Y2017
T137,,Adam Scott,58,"24' 1""",1877.17,78,-10,Y2017
T141,,Brett Drewitt,57,"24' 3""",2350.33,97,-1,Y2017
T141,,Gonzalo Fernandez-Castaño,63,"24' 3""",2009.33,83,-6,Y2017
T141,,Sergio Garcia,65,"24' 3""",2083.42,86,-7,Y2017
T141,,Branden Grace,70,"24' 3""",1672.42,69,-6,Y2017
T141,,Matt Kuchar,95,"24' 3""",3957.67,163,-14,Y2017
T141,,Brett Stegmaier,78,"24' 3""",2930.17,121,9,Y2017
T147,,James Hahn,96,"24' 4""",4283.33,176,-13,Y2017
T147,,Morgan Hoffmann,92,"24' 4""",4336,178,-16,Y2017
T147,,Jason Kokrak,95,"24' 4""",4109.75,169,11,Y2017
T147,,Jamie Lovemark,98,"24' 4""",3386.92,139,-14,Y2017
T147,,Trey Mullinax,88,"24' 4""",3114.5,128,-11,Y2017
T152,,K.J. Choi,72,"24' 5""",2933.5,120,-16,Y2017
T152,,Brendan Steele,89,"24' 5""",3591.17,147,-31,Y2017
T152,,Daniel Summerhays,100,"24' 5""",3851.75,158,-25,Y2017
T155,,Billy Horschel,88,"24' 6""",4489.58,183,-17,Y2017
T155,,Si Woo Kim,80,"24' 6""",2353.25,96,-9,Y2017
T155,,Brooks Koepka,88,"24' 6""",3253.58,133,-10,Y2017
T155,,J.J. Spaun,92,"24' 6""",4239.17,173,-11,Y2017
T159,,Mackenzie Hughes,106,"24' 7""",4935.67,201,-14,Y2017
T159,,Shane Lowry,52,"24' 7""",1993.42,81,-6,Y2017
161,,Mark Anderson,54,"24' 8""",2491.17,101,-5,Y2017
T162,,Matt Jones,64,"24' 10""",2806.33,113,-1,Y2017
T162,,David Lingmerth,79,"24' 10""",3505.75,141,-7,Y2017
T164,,Ricky Barnes,100,"24' 11""",3812.33,153,-9,Y2017
T164,,Zac Blair,105,"24' 11""",4239.42,170,-16,Y2017
T164,,Peter Malnati,91,"24' 11""",4060.25,163,-10,Y2017
T164,,Jhonattan Vegas,95,"24' 11""",3463.17,139,-7,Y2017
168,,Ernie Els,52,"25' 0""",1723.83,69,5,Y2017
169,,Greg Chalmers,75,"25' 1""",3038.83,121,-9,Y2017
170,,Jonas Blixt,74,"25' 2""",3269.92,130,-19,Y2017
T171,,Scott Brown,95,"25' 3""",4245.58,168,-6,Y2017
T171,,Steve Wheatcroft,51,"25' 3""",2602.58,103,-6,Y2017
T173,,Andres Gonzales,73,"25' 4""",3060.67,121,-4,Y2017
T173,,Kevin Streelman,90,"25' 4""",4617.58,182,-5,Y2017
175,,Harris English,84,"25' 5""",3476.83,137,-11,Y2017
176,,Jim Herman,77,"25' 6""",3777.75,148,-10,Y2017
T177,,Steven Bowditch,59,"25' 10""",1937.25,75,4,Y2017
T177,,J.J. Henry,92,"25' 10""",4574.75,177,-13,Y2017
179,,Brandon Hagy,85,"25' 11""",3630.67,140,-5,Y2017
180,,Jon Rahm,90,"26' 1""",3544.92,136,-5,Y2017
181,,Nick Taylor,97,"26' 3""",3993.08,152,-11,Y2017
T182,,Ryan Brehm,83,"26' 4""",3006.25,114,8,Y2017
T182,,Brad Fritsch,56,"26' 4""",2340.58,89,1,Y2017
184,,Hunter Mahan,73,"26' 5""",3670.17,139,-5,Y2017
185,,Geoff Ogilvy,80,"26' 8""",4321.58,162,-5,Y2017
186,,Patrick Rodgers,76,"26' 10""",3224.25,120,-7,Y2017
187,,Aaron Baddeley,61,"27' 4""",2080.08,76,E,Y2017
188,,Rory McIlroy,51,"27' 5""",1810.42,66,-4,Y2017
