RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T11,T11,Paul Casey,77,"29' 10""",1102.75,37,5,Y2016
T11,T11,David Lingmerth,84,"29' 10""",954.42,32,1,Y2016
13,13,Seung-Yul Noh,85,"30' 1""",1923.75,64,2,Y2016
T14,T14,Jon Curran,99,"30' 9""",1323.08,43,3,Y2016
T14,T14,Colt Knost,90,"30' 9""",1076.08,35,E,Y2016
T14,T14,Graeme McDowell,63,"30' 9""",707.17,23,E,Y2016
17,17,Henrik Norlander,71,"31' 0""",1551.58,50,9,Y2016
18,18,Chad Collins,73,"31' 4""",1472.33,47,3,Y2016
19,19,Lucas Glover,75,"31' 5""",1446.92,46,E,Y2016
20,20,Patton Kizzire,93,"31' 6""",1543,49,-1,Y2016
21,21,James Hahn,85,"31' 7""",1704.42,54,2,Y2016
22,22,Rob Oppenheim,67,"31' 8""",1076.5,34,E,Y2016
T23,T23,Kyle Stanley,92,"31' 9""",1745.33,55,6,Y2016
T23,T23,Kevin Streelman,82,"31' 9""",1650.92,52,6,Y2016
25,25,D.A. Points,55,"31' 10""",986,31,E,Y2016
26,26,Freddie Jacobson,86,"31' 11""",1438.08,45,1,Y2016
T27,T27,Robert Garrigus,69,"32' 1""",1698.58,53,2,Y2016
T27,T27,Brian Stuard,66,"32' 1""",1121.75,35,-3,Y2016
T29,T29,Alex Cejka,71,"32' 3""",1224.08,38,10,Y2016
T29,T29,Stewart Cink,61,"32' 3""",1771.67,55,4,Y2016
T31,T31,Rhein Gibson,58,"32' 4""",1681.42,52,5,Y2016
T31,T31,Bill Haas,86,"32' 4""",1389.75,43,-5,Y2016
T31,T31,Phil Mickelson,75,"32' 4""",1746.5,54,3,Y2016
T31,T31,Camilo Villegas,83,"32' 4""",2035,63,2,Y2016
35,35,Scott Pinckney,87,"32' 6""",2115.08,65,4,Y2016
36,36,Dicky Pride,55,"32' 7""",1075.42,33,6,Y2016
T37,T37,Hideki Matsuyama,76,"32' 11""",1612.67,49,5,Y2016
T37,T37,Kevin Na,96,"32' 11""",1447.67,44,7,Y2016
T39,T39,Ken Duke,58,"33' 0""",989.42,30,-2,Y2016
T39,T39,Sergio Garcia,54,"33' 0""",791.42,24,3,Y2016
T39,T39,Chesson Hadley,81,"33' 0""",1944.67,59,8,Y2016
T42,T42,Scott Brown,88,"33' 2""",1691.33,51,3,Y2016
T42,T42,Spencer Levin,104,"33' 2""",1457.92,44,5,Y2016
T42,T42,Luke List,79,"33' 2""",2318.75,70,5,Y2016
T42,T42,David Toms,62,"33' 2""",895,27,E,Y2016
T46,T46,Peter Malnati,85,"33' 3""",1730.42,52,6,Y2016
T46,T46,Greg Owen,85,"33' 3""",2228,67,11,Y2016
T46,T46,Justin Rose,65,"33' 3""",1029.67,31,6,Y2016
T46,T46,Charl Schwartzel,73,"33' 3""",1694.92,51,-5,Y2016
T50,T50,Charles Howell III,91,"33' 4""",2768.75,83,-4,Y2016
T50,T50,Patrick Reed,105,"33' 4""",2333.33,70,2,Y2016
52,52,Jordan Spieth,80,"33' 6""",1272.67,38,-2,Y2016
T53,T53,Carlos Ortiz,79,"33' 7""",1545.67,46,4,Y2016
T53,T53,Martin Piller,59,"33' 7""",1342.67,40,3,Y2016
T55,T55,Derek Fathauer,94,"33' 8""",2392.58,71,12,Y2016
T55,T55,Jerry Kelly,76,"33' 8""",1077.58,32,2,Y2016
T55,T55,Louis Oosthuizen,63,"33' 8""",1280.58,38,3,Y2016
58,58,Dustin Johnson,87,"33' 10""",1896.92,56,-3,Y2016
59,59,Tony Finau,95,"33' 11""",2849.17,84,8,Y2016
T60,T60,Jason Bohn,67,"34' 0""",1393.83,41,E,Y2016
T60,T60,Harris English,97,"34' 0""",2211.92,65,-2,Y2016
T60,T60,Jimmy Walker,85,"34' 0""",2620.5,77,10,Y2016
63,63,Hudson Swafford,104,"34' 2""",2391.08,70,1,Y2016
T64,T64,Andrew Loupe,75,"34' 3""",2053.42,60,20,Y2016
T64,T64,Vaughn Taylor,72,"34' 3""",1607.83,47,2,Y2016
T66,T66,Martin Laird,82,"34' 4""",1613.58,47,-1,Y2016
T66,T66,Gary Woodland,95,"34' 4""",2095.83,61,E,Y2016
T68,T68,Charley Hoffman,91,"34' 5""",2134.58,62,4,Y2016
T68,T68,Rory Sabbatini,57,"34' 5""",826.42,24,7,Y2016
T70,T70,Graham DeLaet,70,"34' 6""",1792,52,14,Y2016
T70,T70,Hiroshi Iwata,85,"34' 6""",2070.83,60,6,Y2016
T70,T70,Whee Kim,82,"34' 6""",1725.75,50,7,Y2016
T70,T70,Shane Lowry,57,"34' 6""",931.83,27,7,Y2016
T70,T70,Sam Saunders,69,"34' 6""",1449.83,42,4,Y2016
T70,T70,Adam Scott,79,"34' 6""",1620.5,47,4,Y2016
T76,T76,Daniel Berger,92,"34' 8""",2009.42,58,9,Y2016
T76,T76,Chris Kirk,90,"34' 8""",1837.17,53,4,Y2016
T76,T76,Scott Piercy,87,"34' 8""",1422.75,41,4,Y2016
T79,T79,Brian Harman,104,"34' 9""",2261.33,65,6,Y2016
T79,T79,Patrick Rodgers,89,"34' 9""",2191.67,63,2,Y2016
T81,T81,Blayne Barber,84,"34' 10""",2157.75,62,13,Y2016
T81,T81,David Hearn,95,"34' 10""",1844.67,53,7,Y2016
T83,T83,Jason Dufner,105,"34' 11""",2301.92,66,3,Y2016
T83,T83,Russell Henley,76,"34' 11""",1779.17,51,11,Y2016
85,85,Scott Langley,65,"35' 0""",1329.67,38,-1,Y2016
86,86,Tyrone Van Aswegen,105,"35' 1""",2738.92,78,-1,Y2016
87,87,Padraig Harrington,54,"35' 2""",668.17,19,2,Y2016
T88,T88,Smylie Kaufman,91,"35' 4""",2930.75,83,4,Y2016
T88,T88,Jamie Lovemark,91,"35' 4""",2543.5,72,9,Y2016
T88,T88,Hunter Mahan,61,"35' 4""",1625.67,46,2,Y2016
T91,T91,Jim Furyk,52,"35' 5""",991.67,28,6,Y2016
T91,T91,Cameron Tringale,81,"35' 5""",1733.67,49,-2,Y2016
93,93,Aaron Baddeley,93,"35' 8""",1818.67,51,2,Y2016
T94,T94,Brendon de Jonge,83,"35' 9""",1464.5,41,10,Y2016
T94,T94,Boo Weekley,83,"35' 9""",1896.08,53,5,Y2016
96,96,Ángel Cabrera,62,"35' 10""",1432.58,40,10,Y2016
T97,T97,Ben Crane,80,"35' 11""",1581.92,44,5,Y2016
T97,T97,Sean O'Hair,89,"35' 11""",2552.67,71,6,Y2016
T97,T97,Webb Simpson,70,"35' 11""",1615.08,45,1,Y2016
T97,T97,Shawn Stefani,91,"35' 11""",2156.75,60,8,Y2016
T97,T97,Tim Wilkinson,72,"35' 11""",1581,44,1,Y2016
T102,T102,Emiliano Grillo,93,"36' 0""",1583.67,44,2,Y2016
T102,T102,Mark Hubbard,101,"36' 0""",2123.58,59,8,Y2016
T102,T102,Jason Kokrak,89,"36' 0""",2521.92,70,4,Y2016
T102,T102,Will MacKenzie,84,"36' 0""",1872.42,52,E,Y2016
T102,T102,Steve Marino,72,"36' 0""",1837,51,8,Y2016
107,107,Jonas Blixt,79,"36' 1""",1948.83,54,5,Y2016
108,108,Andres Gonzales,80,"36' 2""",2243.92,62,-1,Y2016
109,109,Steve Wheatcroft,85,"36' 3""",1449.58,40,5,Y2016
T110,T110,Harold Varner III,92,"36' 5""",2440,67,5,Y2016
T110,T110,Mark Wilson,66,"36' 5""",1202.83,33,5,Y2016
T112,T112,Zac Blair,99,"36' 6""",1605.83,44,6,Y2016
T112,T112,Jason Gore,78,"36' 6""",1459.83,40,4,Y2016
T112,T112,Adam Hadwin,93,"36' 6""",2335.58,64,4,Y2016
T112,T112,Tom Hoge,81,"36' 6""",2043.58,56,1,Y2016
116,116,Tyler Aldridge,83,"36' 7""",2123.33,58,6,Y2016
T117,T117,Kevin Chappell,93,"36' 8""",2239,61,13,Y2016
T117,T117,Retief Goosen,55,"36' 8""",1100,30,4,Y2016
T117,T117,Michael Thompson,71,"36' 8""",1831.92,50,14,Y2016
T120,T120,Thomas Aiken,70,"36' 10""",884.67,24,4,Y2016
T120,T120,Bryce Molder,80,"36' 10""",1585.42,43,5,Y2016
122,122,Marc Leishman,89,"36' 11""",1698,46,1,Y2016
123,123,Johnson Wagner,86,"37' 0""",2441.25,66,2,Y2016
T124,T124,Si Woo Kim,113,"37' 1""",2815.25,76,18,Y2016
T124,T124,Jeff Overton,69,"37' 1""",1854.25,50,3,Y2016
126,126,Ben Martin,92,"37' 2""",2229.42,60,5,Y2016
127,127,Kelly Kraft,63,"37' 3""",1416.58,38,9,Y2016
T128,T128,Ricky Barnes,97,"37' 4""",2276.08,61,12,Y2016
T128,T128,Roberto Castro,97,"37' 4""",1793.33,48,3,Y2016
T128,T128,D.H. Lee,61,"37' 4""",1382.83,37,4,Y2016
131,131,Vijay Singh,72,"37' 5""",2097.33,56,5,Y2016
T132,T132,Chris Stroud,82,"37' 7""",2405.17,64,5,Y2016
T132,T132,Bubba Watson,72,"37' 7""",1654.67,44,5,Y2016
T134,T134,Jim Herman,93,"37' 8""",2033.25,54,12,Y2016
T134,T134,Anirban Lahiri,72,"37' 8""",1580.58,42,6,Y2016
T134,T134,Wes Roach,59,"37' 8""",1355.33,36,4,Y2016
T134,T134,Brett Stegmaier,87,"37' 8""",2185.58,58,4,Y2016
138,138,Scott Stallings,74,"37' 9""",2191.75,58,8,Y2016
139,139,Ernie Els,66,"37' 10""",1664.83,44,6,Y2016
140,140,Michael Kim,100,"38' 0""",2471.42,65,10,Y2016
T141,T141,Bronson Burgoon,83,"38' 2""",2176.67,57,13,Y2016
T141,T141,Morgan Hoffmann,71,"38' 2""",1564.83,41,13,Y2016
143,143,Russell Knox,92,"38' 6""",1386.42,36,2,Y2016
144,144,Kevin Kisner,97,"38' 7""",2158.5,56,6,Y2016
145,145,Sung Kang,89,"38' 9""",2210.92,57,6,Y2016
T146,T146,Billy Hurley III,66,"38' 11""",1285.5,33,-3,Y2016
T146,T146,Brooks Koepka,75,"38' 11""",2528.67,65,12,Y2016
T148,T148,Chad Campbell,90,"39' 0""",1909.83,49,7,Y2016
T148,T148,George McNeill,51,"39' 0""",1092.83,28,6,Y2016
T148,T148,Ryan Palmer,86,"39' 0""",2342.33,60,-2,Y2016
T148,T148,Jhonattan Vegas,97,"39' 0""",2766.33,71,11,Y2016
152,152,Nick Taylor,83,"39' 3""",2395.17,61,10,Y2016
T153,T153,Billy Horschel,73,"39' 4""",1495.75,38,4,Y2016
T153,T153,Geoff Ogilvy,63,"39' 4""",1493.08,38,6,Y2016
T153,T153,Cameron Smith,73,"39' 4""",1141.42,29,4,Y2016
T153,T153,Robert Streb,87,"39' 4""",1533.17,39,10,Y2016
T157,T157,Rickie Fowler,80,"39' 7""",2294.5,58,4,Y2016
T157,T157,Danny Lee,93,"39' 7""",2135.92,54,15,Y2016
159,159,Steve Stricker,53,"39' 8""",872.5,22,3,Y2016
160,160,Luke Guthrie,57,"39' 10""",1991.5,50,4,Y2016
161,161,Robert Allenby,51,"39' 11""",1438.17,36,13,Y2016
162,162,Ryan Moore,86,"40' 0""",1398.67,35,1,Y2016
163,163,K.J. Choi,73,"40' 1""",1201.25,30,2,Y2016
164,164,Matt Kuchar,100,"40' 2""",2129.42,53,5,Y2016
165,165,Keegan Bradley,82,"40' 3""",2134.67,53,8,Y2016
166,166,Dawie van der Walt,72,"40' 7""",1867.92,46,9,Y2016
167,167,Abraham Ancer,51,"40' 9""",1427.67,35,3,Y2016
T168,T168,Derek Ernst,59,"40' 11""",1268.17,31,9,Y2016
T168,T168,Justin Thomas,99,"40' 11""",2576,63,17,Y2016
170,170,Willy Wilcox,67,"41' 5""",1574.42,38,8,Y2016
171,171,Fabián Gómez,82,"41' 6""",2115.08,51,9,Y2016
172,172,Daniel Summerhays,99,"41' 10""",2132.83,51,12,Y2016
173,173,J.B. Holmes,77,"42' 1""",2776.33,66,15,Y2016
174,174,Erik Compton,65,"42' 2""",1517.17,36,12,Y2016
175,175,John Senden,88,"42' 9""",2566.67,60,7,Y2016
176,176,Stuart Appleby,71,"43' 5""",2257,52,10,Y2016
T177,T177,Steven Bowditch,71,"43' 6""",2694.5,62,16,Y2016
T177,T177,Zach Johnson,90,"43' 6""",1956.5,45,3,Y2016
179,179,Brendan Steele,88,"43' 8""",2009.17,46,12,Y2016
180,180,Troy Merritt,77,"44' 3""",1901,43,8,Y2016
181,181,J.J. Henry,68,"44' 10""",1928.75,43,8,Y2016
182,182,Brendon Todd,66,"45' 11""",1699.08,37,18,Y2016
183,183,Matt Jones,83,"46' 0""",2114.42,46,2,Y2016
184,184,Jason Day,76,"46' 7""",2191.33,47,7,Y2016
185,185,Rod Pampling,54,"46' 8""",1025.92,22,6,Y2016
1,1,Jason Bohn,95,"23' 5""",959.92,41,-6,Y2015
2,2,Ángel Cabrera,53,"28' 7""",972.58,34,E,Y2015
3,3,Steven Alker,62,"28' 8""",1060.08,37,2,Y2015
4,4,Roberto Castro,54,"29' 0""",609,21,3,Y2015
5,5,James Hahn,94,"29' 3""",1698.42,58,3,Y2015
6,6,Pat Perez,96,"29' 4""",1262,43,-9,Y2015
T7,T7,Tony Finau,106,"29' 8""",2133.58,72,3,Y2015
T7,T7,Ryo Ishikawa,90,"29' 8""",1454.17,49,1,Y2015
T9,T9,Paul Casey,87,"30' 1""",1592.92,53,E,Y2015
T9,T9,Bill Haas,89,"30' 1""",1173.75,39,-3,Y2015
T11,T11,Steven Bowditch,103,"30' 4""",2488,82,-2,Y2015
T11,T11,Mark Wilson,89,"30' 4""",1791.58,59,-2,Y2015
13,13,Alex Prugh,84,"30' 8""",1319.75,43,-2,Y2015
T14,T14,Brice Garnett,81,"31' 0""",1332.25,43,-1,Y2015
T14,T14,Henrik Stenson,63,"31' 0""",650.42,21,3,Y2015
T14,T14,Bubba Watson,71,"31' 0""",1765.33,57,4,Y2015
T17,T17,Ben Crane,62,"31' 1""",963.17,31,3,Y2015
T17,T17,Carl Pettersson,106,"31' 1""",2083.83,67,-2,Y2015
19,19,George McNeill,93,"31' 3""",1532.75,49,8,Y2015
20,20,Greg Owen,58,"31' 6""",1070.25,34,-1,Y2015
21,21,Hudson Swafford,97,"31' 8""",1835.33,58,1,Y2015
22,22,Stewart Cink,77,"31' 10""",1495,47,2,Y2015
T23,T23,Jason Gore,76,"31' 11""",1180,37,E,Y2015
T23,T23,Chez Reavie,56,"31' 11""",924.58,29,6,Y2015
T25,T25,Whee Kim,71,"32' 1""",1218.42,38,6,Y2015
T25,T25,Brian Stuard,97,"32' 1""",1573.67,49,7,Y2015
T27,T27,Matt Every,73,"32' 3""",1515.17,47,E,Y2015
T27,T27,Jeff Overton,94,"32' 3""",1773.92,55,4,Y2015
T27,T27,Andres Romero,69,"32' 3""",1385,43,2,Y2015
T30,T30,Ernie Els,57,"32' 5""",908.42,28,E,Y2015
T30,T30,Michael Putnam,87,"32' 5""",1360.67,42,4,Y2015
T32,T32,Retief Goosen,81,"32' 8""",1504,46,9,Y2015
T32,T32,Mark Hubbard,79,"32' 8""",1078.08,33,5,Y2015
T34,T34,Ricky Barnes,82,"32' 11""",1777.67,54,4,Y2015
T34,T34,Carlos Ortiz,100,"32' 11""",2503.5,76,6,Y2015
36,36,John Peterson,84,"33' 1""",1854.67,56,6,Y2015
T37,T37,Eric Axley,57,"33' 2""",1293.17,39,1,Y2015
T37,T37,Steve Wheatcroft,87,"33' 2""",1593.33,48,2,Y2015
T39,T39,Harris English,105,"33' 4""",2301.5,69,3,Y2015
T39,T39,J.B. Holmes,89,"33' 4""",2102.33,63,-2,Y2015
T41,T41,Jason Day,75,"33' 5""",2006.33,60,-5,Y2015
T41,T41,Matt Kuchar,97,"33' 5""",1937.17,58,6,Y2015
T41,T41,Ian Poulter,68,"33' 5""",868.75,26,E,Y2015
T41,T41,Sam Saunders,83,"33' 5""",1337.83,40,-1,Y2015
T45,T45,Sangmoon Bae,98,"33' 6""",2011,60,-1,Y2015
T45,T45,Alex Cejka,94,"33' 6""",2212.33,66,-2,Y2015
T45,T45,Ken Duke,93,"33' 6""",1708.75,51,2,Y2015
T45,T45,Jason Kokrak,88,"33' 6""",2682.83,80,4,Y2015
T49,T49,Luke Donald,71,"33' 7""",1176.33,35,5,Y2015
T49,T49,Nicholas Thompson,90,"33' 7""",1679.83,50,8,Y2015
51,51,Billy Hurley III,83,"33' 8""",1178.5,35,4,Y2015
52,52,Gary Woodland,81,"33' 9""",1215.08,36,3,Y2015
T53,T53,Luke Guthrie,84,"33' 10""",1861.08,55,5,Y2015
T53,T53,Patrick Reed,103,"33' 10""",1726.17,51,-2,Y2015
T53,T53,Justin Rose,69,"33' 10""",1047.83,31,2,Y2015
T53,T53,David Toms,62,"33' 10""",946.58,28,1,Y2015
57,57,Jason Dufner,76,"33' 11""",914.92,27,4,Y2015
T58,T58,Chad Collins,79,"34' 0""",1088.58,32,1,Y2015
T58,T58,Jerry Kelly,79,"34' 0""",1324.75,39,-3,Y2015
T58,T58,Bo Van Pelt,81,"34' 0""",1732.92,51,7,Y2015
61,61,Tyrone Van Aswegen,58,"34' 1""",852.42,25,2,Y2015
T62,T62,Jonas Blixt,78,"34' 2""",1467.67,43,-1,Y2015
T62,T62,Kevin Chappell,86,"34' 2""",1777.67,52,1,Y2015
T62,T62,Jim Furyk,71,"34' 2""",990,29,-1,Y2015
T65,T65,Martin Flores,95,"34' 3""",2394.58,70,4,Y2015
T65,T65,David Lingmerth,90,"34' 3""",1816.67,53,1,Y2015
T65,T65,Brendon Todd,96,"34' 3""",1232.92,36,4,Y2015
T65,T65,Boo Weekley,79,"34' 3""",1505.83,44,11,Y2015
T69,T69,Scott Piercy,90,"34' 4""",2229.75,65,4,Y2015
T69,T69,Tim Wilkinson,73,"34' 4""",1440.33,42,7,Y2015
71,71,Kevin Kisner,104,"34' 6""",2205.58,64,-4,Y2015
72,72,Colt Knost,90,"34' 7""",1556.33,45,6,Y2015
73,73,Rory Sabbatini,81,"34' 9""",1460.58,42,1,Y2015
T74,T74,Charlie Beljan,76,"34' 10""",1948.83,56,7,Y2015
T74,T74,Cameron Percy,72,"34' 10""",1948.42,56,6,Y2015
76,76,William McGirt,103,"34' 11""",2827.83,81,5,Y2015
T77,T77,Brendan Steele,88,"35' 0""",1924.58,55,4,Y2015
T77,T77,Daniel Summerhays,101,"35' 0""",2522.92,72,1,Y2015
T77,T77,Camilo Villegas,83,"35' 0""",1993,57,3,Y2015
T80,T80,Brian Davis,86,"35' 1""",1473.5,42,5,Y2015
T80,T80,Lucas Glover,79,"35' 1""",2106.08,60,19,Y2015
T80,T80,Shawn Stefani,94,"35' 1""",1965.42,56,6,Y2015
83,83,Johnson Wagner,68,"35' 2""",1054.33,30,-1,Y2015
84,84,Gonzalo Fernandez-Castaño,81,"35' 3""",1443.92,41,7,Y2015
T85,T85,Geoff Ogilvy,50,"35' 4""",777.92,22,8,Y2015
T85,T85,Andrew Svoboda,80,"35' 4""",2015.33,57,6,Y2015
T87,T87,Hideki Matsuyama,95,"35' 5""",1804.42,51,3,Y2015
T87,T87,Troy Merritt,91,"35' 5""",1700.75,48,2,Y2015
T89,T89,Dustin Johnson,75,"35' 6""",1919.17,54,9,Y2015
T89,T89,Seung-Yul Noh,65,"35' 6""",1634.67,46,6,Y2015
T89,T89,Webb Simpson,81,"35' 6""",1418.42,40,6,Y2015
T92,T92,Scott Brown,97,"35' 7""",2030.42,57,6,Y2015
T92,T92,Chad Campbell,97,"35' 7""",1780.25,50,-1,Y2015
T92,T92,Charl Schwartzel,67,"35' 7""",710.83,20,1,Y2015
T95,T95,Daniel Berger,97,"35' 8""",1892,53,14,Y2015
T95,T95,Jamie Donaldson,50,"35' 8""",892.25,25,1,Y2015
T95,T95,Oscar Fraustro,58,"35' 8""",1391.33,39,9,Y2015
T95,T95,Fabián Gómez,83,"35' 8""",1497,42,10,Y2015
99,99,Sean O'Hair,86,"35' 9""",2071.83,58,7,Y2015
T100,T100,K.J. Choi,66,"35' 10""",1432.5,40,-1,Y2015
T100,T100,Jimmy Walker,89,"35' 10""",1829,51,8,Y2015
T102,T102,Louis Oosthuizen,68,"36' 1""",1153.42,32,5,Y2015
T102,T102,Scott Stallings,60,"36' 1""",1298.5,36,7,Y2015
T104,T104,Jim Herman,88,"36' 2""",1918.75,53,3,Y2015
T104,T104,Morgan Hoffmann,85,"36' 2""",1770.42,49,3,Y2015
T104,T104,Martin Laird,77,"36' 2""",2171.08,60,-2,Y2015
T104,T104,Francesco Molinari,56,"36' 2""",650.42,18,1,Y2015
T104,T104,Patrick Rodgers,57,"36' 2""",1410.42,39,6,Y2015
T109,T109,Jonathan Byrd,69,"36' 3""",1124.5,31,4,Y2015
T109,T109,Jon Curran,83,"36' 3""",1376.25,38,3,Y2015
T109,T109,J.J. Henry,94,"36' 3""",2102.08,58,8,Y2015
T112,T112,Keegan Bradley,87,"36' 5""",1601.17,44,-3,Y2015
T112,T112,Kevin Na,98,"36' 5""",1492.67,41,5,Y2015
T112,T112,Lee Westwood,56,"36' 5""",764.67,21,2,Y2015
115,115,Russell Knox,96,"36' 6""",1824.25,50,3,Y2015
T116,T116,Andres Gonzales,90,"36' 7""",1828.67,50,6,Y2015
T116,T116,John Merrick,78,"36' 7""",1169.83,32,4,Y2015
T118,T118,Jim Renner,68,"36' 8""",1355.17,37,4,Y2015
T118,T118,Vijay Singh,78,"36' 8""",2199.08,60,14,Y2015
T120,T120,Adam Hadwin,95,"36' 9""",2317.83,63,7,Y2015
T120,T120,Jhonattan Vegas,90,"36' 9""",2280.5,62,11,Y2015
T122,T122,Derek Ernst,75,"36' 10""",2207.75,60,11,Y2015
T122,T122,Justin Thomas,106,"36' 10""",2465.42,67,7,Y2015
T124,T124,Charley Hoffman,97,"36' 11""",2139.67,58,5,Y2015
T124,T124,Nick Taylor,91,"36' 11""",2876.75,78,12,Y2015
T126,T126,Billy Horschel,99,"37' 0""",1666,45,3,Y2015
T126,T126,D.A. Points,72,"37' 0""",1147.92,31,4,Y2015
T126,T126,Brandt Snedeker,98,"37' 0""",2589.58,70,10,Y2015
129,129,Scott Pinckney,88,"37' 1""",2111.67,57,10,Y2015
T130,T130,Derek Fathauer,81,"37' 2""",2046,55,7,Y2015
T130,T130,Brooks Koepka,84,"37' 2""",1819.5,49,3,Y2015
T130,T130,Spencer Levin,99,"37' 2""",1522.25,41,10,Y2015
133,133,Graham DeLaet,65,"37' 3""",1193.25,32,10,Y2015
T134,T134,Justin Leonard,61,"37' 5""",897.92,24,E,Y2015
T134,T134,Hunter Mahan,88,"37' 5""",1869.92,50,3,Y2015
T134,T134,Ryan Moore,81,"37' 5""",1085.5,29,6,Y2015
137,137,Roger Sloan,56,"37' 6""",974.5,26,7,Y2015
138,138,Marc Leishman,74,"37' 8""",2333.67,62,9,Y2015
T139,T139,Brian Harman,90,"37' 9""",1851.17,49,2,Y2015
T139,T139,Scott Langley,94,"37' 9""",1699.67,45,6,Y2015
141,141,Sung Joon Park,79,"37' 10""",1363.33,36,8,Y2015
142,142,Robert Allenby,63,"37' 11""",1402.25,37,7,Y2015
143,143,Kyle Reifers,96,"38' 0""",2696.83,71,11,Y2015
144,144,Robert Streb,110,"38' 3""",2870.42,75,12,Y2015
T145,T145,Blayne Barber,76,"38' 4""",1726.42,45,6,Y2015
T145,T145,John Senden,80,"38' 4""",996.25,26,7,Y2015
147,147,John Huh,102,"38' 5""",1650.33,43,2,Y2015
148,148,Heath Slocum,57,"38' 6""",1039.67,27,4,Y2015
T149,T149,Byron Smith,59,"38' 7""",2045.83,53,11,Y2015
T149,T149,Chris Stroud,84,"38' 7""",1621.17,42,8,Y2015
T149,T149,Nick Watney,91,"38' 7""",2508.92,65,7,Y2015
152,152,Erik Compton,86,"38' 8""",1932.75,50,4,Y2015
T153,T153,Andrew Putnam,68,"38' 10""",1164.92,30,2,Y2015
T153,T153,Cameron Tringale,96,"38' 10""",1435.67,37,2,Y2015
155,155,Chesson Hadley,101,"39' 0""",3003.75,77,16,Y2015
156,156,David Hearn,97,"39' 3""",2627.67,67,11,Y2015
T157,T157,Charles Howell III,105,"39' 6""",3518.75,89,7,Y2015
T157,T157,Zach Johnson,90,"39' 6""",1578.42,40,13,Y2015
T159,T159,Max Homa,78,"39' 7""",1860.33,47,9,Y2015
T159,T159,Jonathan Randolph,72,"39' 7""",1503.83,38,8,Y2015
161,161,Brendon de Jonge,106,"39' 8""",2260.33,57,7,Y2015
T162,T162,Padraig Harrington,60,"40' 0""",1401.33,35,11,Y2015
T162,T162,Chris Kirk,76,"40' 0""",1598.75,40,3,Y2015
T162,T162,Bill Lunde,50,"40' 0""",1159.58,29,8,Y2015
165,165,Jordan Spieth,91,"40' 2""",2168.92,54,-6,Y2015
166,166,Russell Henley,87,"40' 4""",1775.08,44,6,Y2015
167,167,Ryan Palmer,80,"40' 6""",1903.17,47,3,Y2015
168,168,Michael Thompson,83,"40' 7""",2028.42,50,6,Y2015
169,169,Bryce Molder,91,"40' 8""",1829.08,45,5,Y2015
170,170,Rickie Fowler,76,"40' 9""",1590.25,39,12,Y2015
171,171,Tom Hoge,83,"41' 0""",1925.5,47,7,Y2015
172,172,Zac Blair,108,"41' 2""",2221,54,10,Y2015
T173,T173,Greg Chalmers,58,"41' 3""",1071.83,26,5,Y2015
T173,T173,Danny Lee,120,"41' 3""",2598.75,63,11,Y2015
175,175,Aaron Baddeley,76,"41' 5""",2983.5,72,19,Y2015
176,176,Kevin Streelman,95,"41' 8""",1498.5,36,2,Y2015
177,177,Ben Martin,93,"41' 10""",1922.42,46,9,Y2015
178,178,Davis Love III,51,"41' 11""",1592.5,38,7,Y2015
179,179,Matt Jones,89,"42' 7""",1999.67,47,2,Y2015
180,180,Adam Scott,51,"43' 4""",1473.42,34,14,Y2015
181,181,Robert Garrigus,70,"43' 10""",2323.17,53,15,Y2015
182,182,Willy Wilcox,58,"43' 11""",1228.83,28,2,Y2015
183,183,Phil Mickelson,70,"46' 5""",1717.17,37,10,Y2015
184,184,Sergio Garcia,59,"46' 8""",840.67,18,3,Y2015
1,1,Andrew Svoboda,77,"27' 6""",770.42,28,-3,Y2014
2,2,Ken Duke,80,"27' 7""",966.42,35,2,Y2014
T3,T3,Brooks Koepka,56,"27' 10""",1254.17,45,E,Y2014
T3,T3,George McNeill,79,"27' 10""",1003.08,36,4,Y2014
5,5,Woody Austin,63,"28' 1""",1122.58,40,-3,Y2014
6,6,Jamie Lovemark,64,"28' 2""",1322.5,47,7,Y2014
7,7,Shawn Stefani,60,"28' 4""",1189.17,42,-3,Y2014
8,8,Nick Watney,80,"28' 7""",1086.42,38,4,Y2014
9,9,Charley Hoffman,93,"29' 2""",1602.33,55,7,Y2014
T10,T10,Trevor Immelman,84,"29' 8""",1156.42,39,5,Y2014
T10,T10,Jim Renner,61,"29' 8""",1246.17,42,5,Y2014
12,12,Jason Bohn,81,"30' 1""",1716.33,57,-6,Y2014
13,13,Charlie Wi,72,"30' 4""",1699,56,-7,Y2014
T14,T14,Robert Allenby,83,"30' 7""",1650.83,54,1,Y2014
T14,T14,Jason Kokrak,65,"30' 7""",1528.75,50,E,Y2014
T16,T16,Hideki Matsuyama,82,"30' 9""",1444.5,47,-3,Y2014
T16,T16,David Toms,64,"30' 9""",984.67,32,-1,Y2014
18,18,Seung-Yul Noh,92,"30' 10""",1419.5,46,2,Y2014
19,19,John Rollins,84,"31' 1""",1800.58,58,7,Y2014
20,20,Vijay Singh,83,"31' 2""",1432.25,46,3,Y2014
21,21,Troy Merritt,62,"31' 5""",1069,34,6,Y2014
22,22,Scott Stallings,77,"31' 8""",1774.08,56,9,Y2014
