RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T17,T17,Scott Piercy,87,"17' 8""",1589.08,90,-12,Y2016
T17,T17,Adam Scott,79,"17' 8""",1292.5,73,-14,Y2016
21,21,Vaughn Taylor,72,"17' 9""",1631.17,92,-9,Y2016
T22,T22,Keegan Bradley,82,"18' 0""",1190.58,66,-8,Y2016
T22,T22,Roberto Castro,97,"18' 0""",2319.5,129,-21,Y2016
T22,T22,Andrew Loupe,75,"18' 0""",1780.58,99,-21,Y2016
T22,T22,Justin Thomas,99,"18' 0""",1912.33,106,-22,Y2016
26,26,Sam Saunders,69,"18' 1""",1502.33,83,-15,Y2016
27,27,Chesson Hadley,81,"18' 2""",2214.5,122,-19,Y2016
T28,T28,Bill Haas,86,"18' 3""",1897.92,104,-17,Y2016
T28,T28,John Huh,86,"18' 3""",1406.33,77,-7,Y2016
T28,T28,Vijay Singh,72,"18' 3""",1735.67,95,-12,Y2016
T28,T28,Brian Stuard,66,"18' 3""",1861.17,102,-25,Y2016
T32,T32,Alex Cejka,71,"18' 4""",1613.67,88,-15,Y2016
T32,T32,Ryan Moore,86,"18' 4""",1521,83,-22,Y2016
T32,T32,Carlos Ortiz,79,"18' 4""",1653.08,90,-14,Y2016
T35,T35,Blayne Barber,84,"18' 5""",2058.25,112,-11,Y2016
T35,T35,Jerry Kelly,76,"18' 5""",1660,90,-8,Y2016
T35,T35,George McNeill,51,"18' 5""",1325.08,72,-16,Y2016
T35,T35,Steve Stricker,53,"18' 5""",938.25,51,-7,Y2016
T39,T39,Jamie Lovemark,91,"18' 6""",2255.67,122,-25,Y2016
T39,T39,Dawie van der Walt,72,"18' 6""",1793.42,97,-27,Y2016
T41,T41,Jason Dufner,105,"18' 7""",2698.67,145,-18,Y2016
T41,T41,Camilo Villegas,83,"18' 7""",1915.25,103,-10,Y2016
T43,T43,Chad Collins,73,"18' 8""",1419,76,-9,Y2016
T43,T43,Henrik Norlander,71,"18' 8""",1659.33,89,-13,Y2016
T43,T43,Geoff Ogilvy,63,"18' 8""",1064.75,57,-10,Y2016
T43,T43,Jimmy Walker,85,"18' 8""",1397.83,75,-15,Y2016
T47,T47,Jim Furyk,52,"18' 9""",1108.5,59,-11,Y2016
T47,T47,Smylie Kaufman,91,"18' 9""",1909.67,102,-20,Y2016
T47,T47,Ben Martin,92,"18' 9""",2246.83,120,-24,Y2016
T47,T47,Patrick Rodgers,89,"18' 9""",2270.58,121,-30,Y2016
T47,T47,Brandt Snedeker,93,"18' 9""",1685,90,-21,Y2016
T47,T47,Scott Stallings,74,"18' 9""",1554.33,83,-15,Y2016
T53,T53,Kevin Na,96,"18' 11""",1416,75,-8,Y2016
T53,T53,Kyle Stanley,92,"18' 11""",2501.08,132,-16,Y2016
T53,T53,Boo Weekley,83,"18' 11""",2065,109,-19,Y2016
T56,T56,Jon Curran,99,"19' 0""",2072.75,109,-18,Y2016
T56,T56,Brendon de Jonge,83,"19' 0""",2185.17,115,-15,Y2016
T56,T56,Rickie Fowler,80,"19' 0""",1713,90,-18,Y2016
T56,T56,Rob Oppenheim,67,"19' 0""",1442.58,76,-11,Y2016
T56,T56,Jeff Overton,69,"19' 0""",1367.75,72,-20,Y2016
T56,T56,David Toms,62,"19' 0""",1595.5,84,-16,Y2016
T62,T62,Thomas Aiken,70,"19' 1""",1409.25,74,-14,Y2016
T62,T62,Abraham Ancer,51,"19' 1""",1126.08,59,-10,Y2016
T62,T62,Luke Guthrie,57,"19' 1""",1086.67,57,-3,Y2016
T62,T62,David Hearn,95,"19' 1""",2830.42,148,-28,Y2016
T62,T62,J.B. Holmes,77,"19' 1""",1602.5,84,-14,Y2016
T62,T62,Hideki Matsuyama,76,"19' 1""",1489.42,78,-18,Y2016
T62,T62,Martin Piller,59,"19' 1""",1581.67,83,-14,Y2016
T69,T69,K.J. Choi,73,"19' 2""",1950.75,102,-13,Y2016
T69,T69,Graham DeLaet,70,"19' 2""",1303.58,68,-5,Y2016
T69,T69,Webb Simpson,70,"19' 2""",1498,78,-9,Y2016
T72,T72,Ricky Barnes,97,"19' 3""",1963.83,102,-12,Y2016
T72,T72,Rhein Gibson,58,"19' 3""",1330.58,69,-14,Y2016
T72,T72,Adam Hadwin,93,"19' 3""",2154.08,112,-12,Y2016
75,75,Bryce Molder,80,"19' 4""",1858.17,96,-19,Y2016
76,76,Russell Knox,92,"19' 5""",2175.33,112,-7,Y2016
T77,T77,Steven Bowditch,71,"19' 6""",1207.83,62,-4,Y2016
T77,T77,Colt Knost,90,"19' 6""",2298.92,118,-15,Y2016
T77,T77,Kelly Kraft,63,"19' 6""",1268,65,-12,Y2016
T77,T77,Anirban Lahiri,72,"19' 6""",1170.25,60,-7,Y2016
T77,T77,Sean O'Hair,89,"19' 6""",2024.83,104,-14,Y2016
T77,T77,Tyrone Van Aswegen,105,"19' 6""",2066.92,106,-12,Y2016
T83,T83,Lucas Glover,75,"19' 7""",2385.42,122,-23,Y2016
T83,T83,David Lingmerth,84,"19' 7""",1584.67,81,-8,Y2016
T85,T85,Harris English,97,"19' 8""",1609.58,82,-14,Y2016
T85,T85,Derek Ernst,59,"19' 8""",1650.83,84,-9,Y2016
T85,T85,Matt Jones,83,"19' 8""",1888.33,96,-13,Y2016
T85,T85,Matt Kuchar,100,"19' 8""",1769.92,90,-16,Y2016
T85,T85,Wes Roach,59,"19' 8""",1767.83,90,-8,Y2016
T85,T85,Jhonattan Vegas,97,"19' 8""",2224.58,113,-14,Y2016
T91,T91,Billy Horschel,73,"19' 9""",1583.25,80,-16,Y2016
T91,T91,Patrick Reed,105,"19' 9""",1834.75,93,-22,Y2016
T91,T91,Charl Schwartzel,73,"19' 9""",1164.83,59,-7,Y2016
T94,T94,Kevin Chappell,93,"19' 10""",2182.5,110,-17,Y2016
T94,T94,Peter Malnati,85,"19' 10""",1985.17,100,-17,Y2016
T96,T96,Chad Campbell,90,"19' 11""",2194.67,110,-20,Y2016
T96,T96,Hiroshi Iwata,85,"19' 11""",1473.5,74,-18,Y2016
98,98,Spencer Levin,104,"20' 0""",2644.75,132,-17,Y2016
T99,T99,Patton Kizzire,93,"20' 1""",1905.33,95,-13,Y2016
T99,T99,Brooks Koepka,75,"20' 1""",1664.42,83,-10,Y2016
T99,T99,Rory McIlroy,69,"20' 1""",1365.83,68,-1,Y2016
T99,T99,Ryan Palmer,86,"20' 1""",2433.33,121,-11,Y2016
T99,T99,Cameron Tringale,81,"20' 1""",1604.67,80,-6,Y2016
T104,T104,Andres Gonzales,80,"20' 2""",1954.17,97,-15,Y2016
T104,T104,Si Woo Kim,113,"20' 2""",3026.75,150,-29,Y2016
T106,T106,Martin Laird,82,"20' 3""",1942.08,96,-10,Y2016
T106,T106,Francesco Molinari,64,"20' 3""",1580.58,78,-11,Y2016
T106,T106,Chez Reavie,90,"20' 3""",2692.83,133,-17,Y2016
T106,T106,Brett Stegmaier,87,"20' 3""",2304.25,114,-12,Y2016
T106,T106,Michael Thompson,71,"20' 3""",1623.17,80,-8,Y2016
T111,T111,Troy Merritt,77,"20' 4""",1690,83,-6,Y2016
T111,T111,Phil Mickelson,75,"20' 4""",1240.67,61,-6,Y2016
T111,T111,Scott Pinckney,87,"20' 4""",2033.92,100,-13,Y2016
T111,T111,Jordan Spieth,80,"20' 4""",1806.83,89,-12,Y2016
T115,T115,Kevin Kisner,97,"20' 5""",2000.67,98,-21,Y2016
T115,T115,D.A. Points,55,"20' 5""",1225.33,60,-1,Y2016
T115,T115,Chris Stroud,82,"20' 5""",2103.83,103,-7,Y2016
T118,T118,Bronson Burgoon,83,"20' 6""",1927.17,94,-18,Y2016
T118,T118,Derek Fathauer,94,"20' 6""",2072.17,101,-9,Y2016
T118,T118,Fabián Gómez,82,"20' 6""",2380.08,116,-16,Y2016
T118,T118,Zach Johnson,90,"20' 6""",1888.5,92,-14,Y2016
T118,T118,Willy Wilcox,67,"20' 6""",1539.67,75,-9,Y2016
T123,T123,Tyler Aldridge,83,"20' 7""",1952.33,95,-15,Y2016
T123,T123,Jason Day,76,"20' 7""",1151.58,56,-18,Y2016
T123,T123,Danny Lee,93,"20' 7""",1752,85,-6,Y2016
T123,T123,Hudson Swafford,104,"20' 7""",2983.42,145,-19,Y2016
127,127,Hunter Mahan,61,"20' 8""",1343.42,65,-12,Y2016
128,128,Freddie Jacobson,86,"20' 9""",2054.08,99,-14,Y2016
129,129,Charles Howell III,91,"20' 10""",2060.92,99,-12,Y2016
T130,T130,Ken Duke,58,"20' 11""",1570.42,75,-5,Y2016
T130,T130,Mark Hubbard,101,"20' 11""",2910.92,139,-22,Y2016
T130,T130,Michael Kim,100,"20' 11""",2819.25,135,-18,Y2016
T130,T130,Brendon Todd,66,"20' 11""",1590.83,76,-5,Y2016
T134,T134,Robert Streb,87,"21' 0""",1929.5,92,1,Y2016
T134,T134,Mark Wilson,66,"21' 0""",1746.08,83,-3,Y2016
T136,T136,Paul Casey,77,"21' 1""",1750.92,83,-12,Y2016
T136,T136,Ernie Els,66,"21' 1""",1325.67,63,-15,Y2016
T136,T136,Emiliano Grillo,93,"21' 1""",1999.17,95,-13,Y2016
T136,T136,Johnson Wagner,86,"21' 1""",2486.67,118,-17,Y2016
140,140,Andrew Landry,53,"21' 2""",1142.58,54,-4,Y2016
T141,T141,Jason Bohn,67,"21' 3""",1635.75,77,-19,Y2016
T141,T141,Seung-Yul Noh,85,"21' 3""",1937.08,91,-15,Y2016
T141,T141,Kyle Reifers,115,"21' 3""",2420.33,114,-11,Y2016
T144,T144,Robert Allenby,51,"21' 4""",1409.83,66,-2,Y2016
T144,T144,Zac Blair,99,"21' 4""",1897.75,89,-17,Y2016
146,146,Jason Gore,78,"21' 5""",1992,93,-9,Y2016
147,147,Aaron Baddeley,93,"21' 6""",1847.08,86,-20,Y2016
T148,T148,Erik Compton,65,"21' 7""",1767,82,-2,Y2016
T148,T148,Luke List,79,"21' 7""",1748.5,81,-13,Y2016
T150,T150,Shane Lowry,57,"21' 8""",1432.33,66,-13,Y2016
T150,T150,Cameron Smith,73,"21' 8""",1321.25,61,-6,Y2016
T152,T152,Graeme McDowell,63,"21' 9""",1172.42,54,-4,Y2016
T152,T152,William McGirt,98,"21' 9""",2677.75,123,-15,Y2016
T152,T152,Dicky Pride,55,"21' 9""",1263.33,58,-8,Y2016
T155,T155,Retief Goosen,55,"21' 10""",1222.92,56,-13,Y2016
T155,T155,Morgan Hoffmann,71,"21' 10""",1769.75,81,-11,Y2016
T155,T155,Marc Leishman,89,"21' 10""",1748,80,-14,Y2016
T155,T155,John Senden,88,"21' 10""",2140.75,98,-12,Y2016
T159,T159,Steve Marino,72,"21' 11""",1556.25,71,-13,Y2016
T159,T159,Justin Rose,65,"21' 11""",1444.92,66,-11,Y2016
T161,T161,Sergio Garcia,54,"22' 0""",770.25,35,-1,Y2016
T161,T161,Russell Henley,76,"22' 0""",2533.75,115,-15,Y2016
T161,T161,Jim Herman,93,"22' 0""",2174.42,99,-14,Y2016
T161,T161,D.H. Lee,61,"22' 0""",1520,69,-1,Y2016
T161,T161,Shawn Stefani,91,"22' 0""",2423.17,110,-10,Y2016
166,166,Jonas Blixt,79,"22' 1""",1922.92,87,-9,Y2016
T167,T167,Charley Hoffman,91,"22' 2""",2258.83,102,-10,Y2016
T167,T167,Daniel Summerhays,99,"22' 2""",2464.92,111,-15,Y2016
T169,T169,Brian Harman,104,"22' 3""",3245.08,146,-15,Y2016
T169,T169,Billy Hurley III,66,"22' 3""",1826.58,82,-6,Y2016
T169,T169,Sung Kang,89,"22' 3""",2488.33,112,-12,Y2016
T169,T169,Rory Sabbatini,57,"22' 3""",1314.83,59,3,Y2016
T169,T169,Brendan Steele,88,"22' 3""",2336.08,105,-10,Y2016
T174,T174,Scott Brown,88,"22' 6""",2613.83,116,-3,Y2016
T174,T174,Steve Wheatcroft,85,"22' 6""",2049.75,91,-10,Y2016
T176,T176,Tony Finau,95,"23' 1""",2466.83,107,-3,Y2016
T176,T176,J.J. Henry,68,"23' 1""",2165.92,94,-3,Y2016
178,178,Kevin Streelman,82,"24' 6""",2180.67,89,-9,Y2016
179,179,Harold Varner III,92,"24' 7""",2830.08,115,-8,Y2016
180,180,Louis Oosthuizen,63,"24' 9""",1411.5,57,-5,Y2016
181,181,Branden Grace,63,"24' 10""",1464.58,59,-1,Y2016
182,182,Whee Kim,82,"24' 11""",1915.83,77,2,Y2016
183,183,Jason Kokrak,89,"25' 3""",2322.67,92,6,Y2016
184,184,Scott Langley,65,"25' 4""",2379.83,94,-9,Y2016
185,185,Ángel Cabrera,62,"26' 8""",1678.83,63,4,Y2016
1,1,Tom Hoge,83,"15' 6""",1691.75,109,-26,Y2015
2,2,Francesco Molinari,56,"15' 8""",953.333,61,-18,Y2015
T3,T3,Roberto Castro,54,"15' 9""",1100.75,70,-5,Y2015
T3,T3,Greg Owen,58,"15' 9""",1193.83,76,-23,Y2015
5,5,Chad Collins,79,"16' 1""",1482.75,92,-25,Y2015
6,6,Whee Kim,71,"16' 4""",1503.92,92,-15,Y2015
7,7,Justin Leonard,61,"16' 5""",1448.25,88,-21,Y2015
T8,T8,Robert Allenby,63,"16' 6""",1502.75,91,-13,Y2015
T8,T8,Bo Van Pelt,81,"16' 6""",1884.42,114,-11,Y2015
T10,T10,Ryo Ishikawa,90,"16' 8""",1833.83,110,-16,Y2015
T10,T10,Tim Wilkinson,73,"16' 8""",1530.58,92,-14,Y2015
12,12,James Hahn,94,"16' 10""",2308.5,137,-28,Y2015
13,13,Mark Wilson,89,"17' 0""",1891.33,111,-25,Y2015
T14,T14,Jason Dufner,76,"17' 1""",1558,91,-8,Y2015
T14,T14,Chris Kirk,76,"17' 1""",1403.33,82,-16,Y2015
T16,T16,Kevin Na,98,"17' 2""",1579,92,-26,Y2015
T16,T16,Jimmy Walker,89,"17' 2""",1874,109,-26,Y2015
T18,T18,Jason Bohn,95,"17' 3""",2556.42,148,-37,Y2015
T18,T18,Scott Piercy,90,"17' 3""",2412.17,140,-28,Y2015
20,20,K.J. Choi,66,"17' 4""",1337.67,77,-18,Y2015
21,21,Stewart Cink,77,"17' 5""",1876.75,108,-13,Y2015
T22,T22,Brendon de Jonge,106,"17' 6""",2730.67,156,-29,Y2015
T22,T22,Tyrone Van Aswegen,58,"17' 6""",1049.67,60,-5,Y2015
T24,T24,Oscar Fraustro,58,"17' 7""",985.167,56,-8,Y2015
T24,T24,Jim Furyk,71,"17' 7""",1967.58,112,-23,Y2015
T24,T24,Ben Martin,93,"17' 7""",1885.75,107,-24,Y2015
T24,T24,John Merrick,78,"17' 7""",1403.5,80,-15,Y2015
T24,T24,Jeff Overton,94,"17' 7""",2078.42,118,-20,Y2015
29,29,Zach Johnson,90,"17' 10""",1802.25,101,-27,Y2015
30,30,Ryan Moore,81,"17' 11""",1670.08,93,-25,Y2015
T31,T31,Danny Lee,120,"18' 0""",2342.25,130,-11,Y2015
T31,T31,George McNeill,93,"18' 0""",2410.83,134,-20,Y2015
T33,T33,Daniel Berger,97,"18' 1""",1665.58,92,-19,Y2015
T33,T33,J.B. Holmes,89,"18' 1""",1624.75,90,-22,Y2015
T33,T33,Ian Poulter,68,"18' 1""",1195.5,66,-13,Y2015
T33,T33,Rory Sabbatini,81,"18' 1""",1916.92,106,-19,Y2015
T33,T33,Brandt Snedeker,98,"18' 1""",2062.42,114,-25,Y2015
T33,T33,Steve Wheatcroft,87,"18' 1""",1866.83,103,-17,Y2015
T33,T33,Willy Wilcox,58,"18' 1""",1230.58,68,-13,Y2015
T40,T40,Steven Alker,62,"18' 2""",1688.25,93,-11,Y2015
T40,T40,Paul Casey,87,"18' 2""",1672.92,92,-21,Y2015
T40,T40,Lucas Glover,79,"18' 2""",2103.33,116,-17,Y2015
T40,T40,David Toms,62,"18' 2""",1758.25,97,-22,Y2015
T44,T44,Steven Bowditch,103,"18' 3""",2152.83,118,-19,Y2015
T44,T44,David Lingmerth,90,"18' 3""",2077.67,114,-18,Y2015
T44,T44,Vijay Singh,78,"18' 3""",1894.17,104,-19,Y2015
T47,T47,Ben Crane,62,"18' 4""",1410.58,77,-14,Y2015
T47,T47,Jim Herman,88,"18' 4""",2270.33,124,-20,Y2015
49,49,Hideki Matsuyama,95,"18' 5""",2004.83,109,-24,Y2015
T50,T50,Billy Hurley III,83,"18' 6""",1686.58,91,-19,Y2015
T50,T50,Nick Watney,91,"18' 6""",2872.17,155,-25,Y2015
T52,T52,John Huh,102,"18' 7""",2171.67,117,-25,Y2015
T52,T52,Matt Kuchar,97,"18' 7""",2066.92,111,-23,Y2015
T52,T52,Ryan Palmer,80,"18' 7""",1506.08,81,-12,Y2015
T55,T55,Brian Davis,86,"18' 8""",1845.25,99,-17,Y2015
T55,T55,David Hearn,97,"18' 8""",2538.33,136,-27,Y2015
T55,T55,Dustin Johnson,75,"18' 8""",1490.08,80,-14,Y2015
T55,T55,Kyle Reifers,96,"18' 8""",2405.75,129,-21,Y2015
T55,T55,Gary Woodland,81,"18' 8""",1192.83,64,-6,Y2015
T60,T60,Eric Axley,57,"18' 9""",1441.5,77,-7,Y2015
T60,T60,Greg Chalmers,58,"18' 9""",1123.67,60,-14,Y2015
T60,T60,Sean O'Hair,86,"18' 9""",1984.58,106,-22,Y2015
T60,T60,Jordan Spieth,91,"18' 9""",1763.42,94,-20,Y2015
T60,T60,Justin Thomas,106,"18' 9""",2401.08,128,-22,Y2015
T65,T65,Jon Curran,83,"18' 10""",2208.33,117,-25,Y2015
T65,T65,Charley Hoffman,97,"18' 10""",2145.5,114,-16,Y2015
T67,T67,Erik Compton,86,"18' 11""",1964,104,-17,Y2015
T67,T67,Chesson Hadley,101,"18' 11""",2492.17,132,-11,Y2015
T67,T67,Brendan Steele,88,"18' 11""",1724,91,-6,Y2015
T70,T70,Ricky Barnes,82,"19' 0""",1595.75,84,E,Y2015
T70,T70,Brian Harman,90,"19' 0""",2360.08,124,-20,Y2015
T70,T70,Webb Simpson,81,"19' 0""",1921,101,-14,Y2015
T73,T73,Kevin Kisner,104,"19' 1""",3032.67,159,-24,Y2015
T73,T73,Heath Slocum,57,"19' 1""",1258.17,66,-10,Y2015
T75,T75,Jonathan Byrd,69,"19' 2""",1459.42,76,-11,Y2015
T75,T75,Ángel Cabrera,53,"19' 2""",1036.08,54,-14,Y2015
T75,T75,Luke Guthrie,84,"19' 2""",1668.58,87,-11,Y2015
T75,T75,Kevin Streelman,95,"19' 2""",2207.33,115,-6,Y2015
T75,T75,Boo Weekley,79,"19' 2""",1840.33,96,-3,Y2015
T75,T75,Lee Westwood,56,"19' 2""",879.917,46,-9,Y2015
T81,T81,Byron Smith,59,"19' 3""",1383.33,72,-9,Y2015
T81,T81,Brian Stuard,97,"19' 3""",2307.08,120,-19,Y2015
T83,T83,John Peterson,84,"19' 4""",2421,125,-23,Y2015
T83,T83,Carl Pettersson,106,"19' 4""",2568,133,-27,Y2015
T85,T85,Aaron Baddeley,76,"19' 5""",1279.92,66,-9,Y2015
T85,T85,Ernie Els,57,"19' 5""",894.167,46,-5,Y2015
T85,T85,Matt Jones,89,"19' 5""",1472.83,76,-15,Y2015
T85,T85,D.A. Points,72,"19' 5""",1417.25,73,5,Y2015
T85,T85,Cameron Tringale,96,"19' 5""",1944.92,100,-16,Y2015
T90,T90,Chad Campbell,97,"19' 6""",2578,132,-27,Y2015
T90,T90,Charles Howell III,105,"19' 6""",2982.58,153,-30,Y2015
T90,T90,Scott Langley,94,"19' 6""",2107.75,108,-15,Y2015
T90,T90,Adam Scott,51,"19' 6""",780.333,40,-6,Y2015
T90,T90,Nicholas Thompson,90,"19' 6""",2103.67,108,-17,Y2015
T90,T90,Brendon Todd,96,"19' 6""",2374.83,122,-22,Y2015
T90,T90,Bubba Watson,71,"19' 6""",1539.67,79,-12,Y2015
97,97,Marc Leishman,74,"19' 7""",1157,59,-8,Y2015
T98,T98,Harris English,105,"19' 8""",2517.25,128,-1,Y2015
T98,T98,J.J. Henry,94,"19' 8""",2572.83,131,-21,Y2015
T98,T98,Alex Prugh,84,"19' 8""",2462.67,125,-16,Y2015
T98,T98,Justin Rose,69,"19' 8""",1435.92,73,-12,Y2015
T98,T98,Johnson Wagner,68,"19' 8""",1828.58,93,-8,Y2015
T103,T103,Jason Day,75,"19' 9""",1482.25,75,-16,Y2015
T103,T103,Chez Reavie,56,"19' 9""",1636.5,83,-12,Y2015
T103,T103,Roger Sloan,56,"19' 9""",1305,66,-2,Y2015
T103,T103,Chris Stroud,84,"19' 9""",1814.83,92,-19,Y2015
T107,T107,Colt Knost,90,"19' 10""",2712.83,137,-19,Y2015
T107,T107,Russell Knox,96,"19' 10""",2503.75,126,-20,Y2015
T107,T107,Seung-Yul Noh,65,"19' 10""",1346.83,68,-6,Y2015
T110,T110,Zac Blair,108,"19' 11""",2729,137,-32,Y2015
T110,T110,Daniel Summerhays,101,"19' 11""",2488.08,125,-12,Y2015
T112,T112,Matt Every,73,"20' 0""",1337.92,67,-2,Y2015
T112,T112,William McGirt,103,"20' 0""",3354.17,168,-37,Y2015
T112,T112,Jonathan Randolph,72,"20' 0""",1522.25,76,-9,Y2015
T112,T112,Scott Stallings,60,"20' 0""",1661.25,83,-5,Y2015
T116,T116,Mark Hubbard,79,"20' 1""",1891.25,94,-12,Y2015
T116,T116,Bill Lunde,50,"20' 1""",1425.42,71,-5,Y2015
T116,T116,Troy Merritt,91,"20' 1""",2471.42,123,-12,Y2015
T116,T116,Jim Renner,68,"20' 1""",1724.83,86,9,Y2015
T120,T120,Sergio Garcia,59,"20' 2""",887,44,-16,Y2015
T120,T120,Martin Laird,77,"20' 2""",1836.58,91,-9,Y2015
T122,T122,Jonas Blixt,78,"20' 3""",1501.42,74,-4,Y2015
T122,T122,Fabián Gómez,83,"20' 3""",2555.5,126,-18,Y2015
T122,T122,Sam Saunders,83,"20' 3""",1924.75,95,-5,Y2015
T125,T125,Jamie Donaldson,50,"20' 4""",833.167,41,-10,Y2015
T125,T125,Sung Joon Park,79,"20' 4""",2235.5,110,-7,Y2015
T125,T125,John Senden,80,"20' 4""",1220.67,60,-2,Y2015
T125,T125,Andrew Svoboda,80,"20' 4""",2279.92,112,-2,Y2015
T129,T129,Keegan Bradley,87,"20' 5""",1796.42,88,-10,Y2015
T129,T129,Robert Garrigus,70,"20' 5""",2019.75,99,-6,Y2015
T129,T129,Billy Horschel,99,"20' 5""",2691.67,132,-16,Y2015
T129,T129,Scott Pinckney,88,"20' 5""",2550.67,125,-20,Y2015
T129,T129,Patrick Reed,103,"20' 5""",2221.33,109,-7,Y2015
T129,T129,Hudson Swafford,97,"20' 5""",2780.75,136,-24,Y2015
135,135,Jason Kokrak,88,"20' 6""",2481.17,121,-12,Y2015
136,136,Charlie Beljan,76,"20' 7""",1766.83,86,2,Y2015
T137,T137,Derek Fathauer,81,"20' 8""",1962.75,95,-3,Y2015
T137,T137,Brooks Koepka,84,"20' 8""",2126.58,103,-13,Y2015
T137,T137,Pat Perez,96,"20' 8""",2110.25,102,-5,Y2015
140,140,Blayne Barber,76,"20' 9""",1890,91,-2,Y2015
T141,T141,Derek Ernst,75,"20' 10""",2105.42,101,-9,Y2015
T141,T141,Jason Gore,76,"20' 10""",2082.25,100,-14,Y2015
T141,T141,Russell Henley,87,"20' 10""",2103.75,101,-21,Y2015
T141,T141,Morgan Hoffmann,85,"20' 10""",1899.25,91,-6,Y2015
T145,T145,Luke Donald,71,"20' 11""",1527,73,-10,Y2015
T145,T145,Rickie Fowler,76,"20' 11""",1838.42,88,-12,Y2015
T145,T145,Davis Love III,51,"20' 11""",1233,59,-1,Y2015
T145,T145,Carlos Ortiz,100,"20' 11""",2403.58,115,-18,Y2015
T149,T149,Andres Romero,69,"21' 0""",1383.75,66,-5,Y2015
T149,T149,Camilo Villegas,83,"21' 0""",2076.17,99,E,Y2015
T151,T151,Scott Brown,97,"21' 1""",2845.33,135,-31,Y2015
T151,T151,Kevin Chappell,86,"21' 1""",2736.25,130,-17,Y2015
T151,T151,Michael Thompson,83,"21' 1""",2384.92,113,-13,Y2015
T151,T151,Jhonattan Vegas,90,"21' 1""",2109.92,100,-4,Y2015
T155,T155,Bill Haas,89,"21' 2""",2311.08,109,-9,Y2015
T155,T155,Spencer Levin,99,"21' 2""",2683.17,127,-17,Y2015
157,157,Michael Putnam,87,"21' 3""",1850.92,87,-21,Y2015
T158,T158,Adam Hadwin,95,"21' 4""",2559.5,120,E,Y2015
T158,T158,Bryce Molder,91,"21' 4""",2491.42,117,-17,Y2015
160,160,Graham DeLaet,65,"21' 5""",2058.58,96,-2,Y2015
161,161,Martin Flores,95,"21' 6""",2771.83,129,-23,Y2015
T162,T162,Hunter Mahan,88,"21' 7""",1788.75,83,-7,Y2015
T162,T162,Louis Oosthuizen,68,"21' 7""",1163.5,54,-1,Y2015
T162,T162,Patrick Rodgers,57,"21' 7""",1469.42,68,-7,Y2015
T165,T165,Alex Cejka,94,"21' 9""",2563.58,118,-6,Y2015
T165,T165,Andrew Putnam,68,"21' 9""",1629,75,1,Y2015
T165,T165,Henrik Stenson,63,"21' 9""",1304.83,60,-18,Y2015
T168,T168,Cameron Percy,72,"21' 10""",2357.92,108,-23,Y2015
T168,T168,Nick Taylor,91,"21' 10""",2903.5,133,-13,Y2015
170,170,Sangmoon Bae,98,"21' 11""",2808.58,128,-12,Y2015
171,171,Padraig Harrington,60,"22' 0""",1498.5,68,3,Y2015
172,172,Gonzalo Fernandez-Castaño,81,"22' 4""",1966.75,88,-14,Y2015
173,173,Andres Gonzales,90,"22' 6""",3195.17,142,-10,Y2015
174,174,Ken Duke,93,"22' 7""",2709.67,120,-20,Y2015
T175,T175,Max Homa,78,"22' 9""",1821.58,80,-6,Y2015
T175,T175,Jerry Kelly,79,"22' 9""",2206.58,97,-10,Y2015
177,177,Shawn Stefani,94,"22' 10""",2645.58,116,-13,Y2015
T178,T178,Tony Finau,106,"22' 11""",2751.58,120,-3,Y2015
T178,T178,Brice Garnett,81,"22' 11""",2318.42,101,-1,Y2015
T178,T178,Retief Goosen,81,"22' 11""",2019,88,-2,Y2015
181,181,Robert Streb,110,"23' 3""",3459.75,149,-19,Y2015
182,182,Charl Schwartzel,67,"23' 7""",1225.75,52,-3,Y2015
T183,T183,Phil Mickelson,70,"23' 11""",1627.17,68,-8,Y2015
T183,T183,Geoff Ogilvy,50,"23' 11""",860.417,36,-2,Y2015
1,1,Hideki Matsuyama,82,"15' 0""",1289.83,86,-24,Y2014
2,2,Adam Scott,68,"15' 8""",1019.33,65,-11,Y2014
3,3,Paul Casey,56,"16' 6""",858.167,52,-9,Y2014
4,4,Justin Leonard,75,"16' 8""",1833.08,110,-14,Y2014
T5,T5,Jim Furyk,84,"16' 9""",1606.92,96,-21,Y2014
T5,T5,Webb Simpson,87,"16' 9""",1955.67,117,-27,Y2014
T5,T5,Y.E. Yang,79,"16' 9""",1506.58,90,-19,Y2014
8,8,Ben Martin,80,"16' 11""",1826.08,108,-30,Y2014
9,9,Charl Schwartzel,64,"17' 0""",916.25,54,-13,Y2014
10,10,Bubba Watson,76,"17' 4""",1700.67,98,-29,Y2014
11,11,Jeff Maggert,54,"17' 5""",1150.33,66,-11,Y2014
12,12,Brian Stuard,91,"17' 6""",1993,114,-22,Y2014
13,13,Bo Van Pelt,83,"17' 7""",1759.33,100,-17,Y2014
14,14,Justin Rose,70,"17' 8""",1095.67,62,-7,Y2014
T15,T15,Keegan Bradley,89,"17' 9""",1565.58,88,-16,Y2014
T15,T15,Stewart Cink,91,"17' 9""",1475.08,83,-17,Y2014
T17,T17,Zach Johnson,97,"17' 11""",2521.33,141,-24,Y2014
