RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
18,18,Brooks Koepka,75,"59' 6""",892,15,-6,Y2016
19,19,Rob Oppenheim,67,"60' 4""",723.83,12,3,Y2016
20,20,Zac Blair,99,"60' 8""",485.25,8,-2,Y2016
21,21,Sam Saunders,69,"60' 11""",426.5,7,E,Y2016
22,22,Johnson Wagner,86,"61' 1""",732.83,12,-5,Y2016
23,23,Dicky Pride,55,"61' 4""",184.08,3,1,Y2016
24,24,Shane Lowry,57,"61' 6""",369,6,-1,Y2016
T25,T25,Branden Grace,63,"62' 0""",434.17,7,-5,Y2016
T25,T25,Wes Roach,59,"62' 0""",309.83,5,-2,Y2016
T27,T27,Jim Furyk,52,"62' 1""",496.75,8,-3,Y2016
T27,T27,Brian Harman,104,"62' 1""",745.25,12,-3,Y2016
29,29,Louis Oosthuizen,63,"62' 3""",186.67,3,-1,Y2016
30,30,Henrik Norlander,71,"62' 4""",498.5,8,E,Y2016
31,31,Alex Cejka,71,"62' 7""",375.67,6,-1,Y2016
32,32,Thomas Aiken,70,"62' 8""",375.83,6,1,Y2016
33,33,Brendan Steele,88,"63' 1""",819.58,13,-6,Y2016
34,34,Kevin Chappell,93,"63' 2""",632,10,-3,Y2016
35,35,Steve Stricker,53,"63' 3""",569.42,9,E,Y2016
36,36,Greg Owen,85,"63' 4""",696.58,11,-4,Y2016
37,37,Jerry Kelly,76,"63' 5""",443.75,7,-1,Y2016
38,38,Andres Gonzales,80,"63' 6""",888.67,14,-2,Y2016
39,39,Billy Hurley III,66,"63' 7""",254.33,4,E,Y2016
40,40,Hiroshi Iwata,85,"64' 0""",1024.08,16,-5,Y2016
41,41,Adam Scott,79,"64' 2""",705.5,11,-4,Y2016
T42,T42,Bronson Burgoon,83,"64' 10""",713.5,11,-8,Y2016
T42,T42,Mark Wilson,66,"64' 10""",648.5,10,1,Y2016
T44,T44,Stuart Appleby,71,"65' 1""",585.83,9,E,Y2016
T44,T44,Andrew Loupe,75,"65' 1""",1040.75,16,-1,Y2016
46,46,Brett Stegmaier,87,"65' 6""",458.25,7,-1,Y2016
47,47,Bill Haas,86,"65' 7""",524.75,8,-1,Y2016
48,48,Kyle Reifers,115,"66' 1""",1056.75,16,-3,Y2016
49,49,Jason Day,76,"66' 3""",860.75,13,-9,Y2016
50,50,Marc Leishman,89,"66' 6""",731.92,11,-6,Y2016
T51,T51,J.B. Holmes,77,"66' 7""",865.25,13,-6,Y2016
T51,T51,Kevin Streelman,82,"66' 7""",599.33,9,-2,Y2016
53,53,Patton Kizzire,93,"66' 9""",801.33,12,-1,Y2016
54,54,Ben Martin,92,"66' 10""",668.08,10,-2,Y2016
55,55,James Hahn,85,"67' 1""",939,14,-3,Y2016
56,56,Michael Kim,100,"67' 8""",879.92,13,-1,Y2016
57,57,Hideki Matsuyama,76,"67' 10""",746,11,-4,Y2016
58,58,Aaron Baddeley,93,"68' 1""",817.25,12,-4,Y2016
59,59,Chris Stroud,82,"68' 3""",682.83,10,-4,Y2016
60,60,Scott Langley,65,"68' 4""",546.83,8,-3,Y2016
T61,T61,Carlos Ortiz,79,"68' 5""",616,9,-3,Y2016
T61,T61,Charl Schwartzel,73,"68' 5""",684.33,10,E,Y2016
T63,T63,Mark Hubbard,101,"68' 8""",1167.5,17,4,Y2016
T63,T63,Steve Wheatcroft,85,"68' 8""",893.17,13,-2,Y2016
65,65,Anirban Lahiri,72,"68' 11""",689.5,10,-2,Y2016
T66,T66,Erik Compton,65,"69' 0""",552.17,8,2,Y2016
T66,T66,Derek Fathauer,94,"69' 0""",1310.92,19,-4,Y2016
T66,T66,Jeff Overton,69,"69' 0""",620.67,9,1,Y2016
69,69,Spencer Levin,104,"69' 1""",621.58,9,-2,Y2016
70,70,John Senden,88,"69' 7""",1113.58,16,-6,Y2016
71,71,Lucas Glover,75,"70' 3""",281.08,4,-2,Y2016
72,72,Kevin Na,96,"70' 5""",1267.33,18,-2,Y2016
73,73,Seung-Yul Noh,85,"70' 11""",496.67,7,1,Y2016
74,74,Jamie Lovemark,91,"71' 3""",1282.92,18,-11,Y2016
75,75,Retief Goosen,55,"71' 5""",928.08,13,-2,Y2016
76,76,David Toms,62,"71' 6""",571.83,8,1,Y2016
T77,T77,Jason Dufner,105,"71' 11""",1007.33,14,-5,Y2016
T77,T77,Sean O'Hair,89,"71' 11""",1437.92,20,-11,Y2016
79,79,David Hearn,95,"72' 3""",722.83,10,3,Y2016
80,80,Sung Kang,89,"72' 11""",802.33,11,E,Y2016
81,81,Boo Weekley,83,"73' 1""",511.33,7,-3,Y2016
82,82,Jhonattan Vegas,97,"73' 7""",1029.58,14,-7,Y2016
83,83,K.J. Choi,73,"73' 8""",736.42,10,3,Y2016
84,84,Will MacKenzie,84,"74' 8""",597.17,8,E,Y2016
85,85,Tom Hoge,81,"74' 9""",1046,14,-3,Y2016
86,86,Dustin Johnson,87,"74' 11""",973.83,13,-7,Y2016
87,87,Tyrone Van Aswegen,105,"75' 1""",1125.83,15,5,Y2016
88,88,Chesson Hadley,81,"75' 4""",527.5,7,E,Y2016
89,89,Jason Bohn,67,"75' 8""",605.5,8,E,Y2016
90,90,Tyler Aldridge,83,"75' 10""",834.42,11,-1,Y2016
91,91,Bryce Molder,80,"76' 0""",607.92,8,2,Y2016
92,92,Willy Wilcox,67,"76' 2""",1066.25,14,-4,Y2016
93,93,Russell Knox,92,"76' 3""",686.5,9,-1,Y2016
94,94,Ernie Els,66,"76' 4""",458.08,6,E,Y2016
95,95,Billy Horschel,73,"76' 5""",382.08,5,-2,Y2016
T96,T96,Charles Howell III,91,"76' 7""",1379.17,18,-8,Y2016
T96,T96,Patrick Reed,105,"76' 7""",1302.08,17,-3,Y2016
T98,T98,Roberto Castro,97,"76' 9""",690.67,9,2,Y2016
T98,T98,Tony Finau,95,"76' 9""",2149.58,28,-11,Y2016
T98,T98,Michael Thompson,71,"76' 9""",537.08,7,E,Y2016
101,101,Chris Kirk,90,"76' 10""",1075.17,14,E,Y2016
T102,T102,Emiliano Grillo,93,"77' 0""",538.83,7,-2,Y2016
T102,T102,Camilo Villegas,83,"77' 0""",1000.92,13,-3,Y2016
104,104,Ken Duke,58,"77' 3""",386.42,5,-2,Y2016
105,105,Justin Thomas,99,"77' 5""",1315.92,17,-5,Y2016
T106,T106,Freddie Jacobson,86,"77' 9""",1011.17,13,-2,Y2016
T106,T106,Francesco Molinari,64,"77' 9""",700,9,-3,Y2016
T108,T108,Rhein Gibson,58,"77' 10""",856.33,11,4,Y2016
T108,T108,Phil Mickelson,75,"77' 10""",1245.75,16,-4,Y2016
110,110,Scott Pinckney,87,"78' 0""",701.75,9,-2,Y2016
111,111,Ben Crane,80,"78' 1""",859.08,11,-1,Y2016
112,112,Danny Lee,93,"78' 3""",861.17,11,1,Y2016
113,113,Sergio Garcia,54,"78' 5""",784.33,10,E,Y2016
114,114,David Lingmerth,84,"78' 6""",785.25,10,-2,Y2016
T115,T115,Robert Allenby,51,"78' 10""",630.58,8,3,Y2016
T115,T115,Fabián Gómez,82,"78' 10""",788.5,10,-3,Y2016
T115,T115,George McNeill,51,"78' 10""",551.92,7,-1,Y2016
T115,T115,Patrick Rodgers,89,"78' 10""",709.58,9,-4,Y2016
119,119,Robert Garrigus,69,"79' 2""",791.58,10,-2,Y2016
120,120,Brendon Todd,66,"79' 3""",634,8,3,Y2016
121,121,Ryan Moore,86,"79' 4""",713.92,9,E,Y2016
122,122,Adam Hadwin,93,"79' 5""",952.92,12,1,Y2016
123,123,Gary Woodland,95,"79' 6""",1192.67,15,-6,Y2016
124,124,Cameron Smith,73,"79' 8""",637.17,8,5,Y2016
125,125,John Huh,86,"79' 11""",719,9,-5,Y2016
126,126,Martin Piller,59,"80' 0""",399.92,5,E,Y2016
127,127,Martin Laird,82,"80' 3""",802.67,10,-3,Y2016
T128,T128,Luke Donald,81,"80' 5""",965.33,12,1,Y2016
T128,T128,Kyle Stanley,92,"80' 5""",964.67,12,2,Y2016
130,130,Paul Casey,77,"80' 6""",644.25,8,E,Y2016
131,131,Daniel Summerhays,99,"80' 7""",1450.58,18,1,Y2016
132,132,Luke List,79,"80' 10""",1213.08,15,1,Y2016
133,133,Hunter Mahan,61,"80' 11""",647.08,8,-3,Y2016
134,134,Matt Jones,83,"81' 1""",972.58,12,-1,Y2016
135,135,Stewart Cink,61,"81' 5""",814.25,10,-5,Y2016
136,136,Jonas Blixt,79,"81' 6""",814.75,10,-3,Y2016
137,137,Kelly Kraft,63,"81' 9""",817.33,10,4,Y2016
138,138,Justin Rose,65,"82' 0""",819.83,10,-2,Y2016
139,139,Robert Streb,87,"82' 1""",1395.33,17,-5,Y2016
140,140,Hudson Swafford,104,"82' 2""",1396.58,17,2,Y2016
141,141,Scott Brown,88,"82' 7""",495.25,6,-2,Y2016
142,142,Smylie Kaufman,91,"82' 8""",1075.17,13,-6,Y2016
143,143,Si Woo Kim,113,"83' 0""",1742.17,21,-4,Y2016
T144,T144,Rory Sabbatini,57,"83' 2""",498.92,6,-4,Y2016
T144,T144,Jordan Spieth,80,"83' 2""",748.75,9,-1,Y2016
146,146,Chad Campbell,90,"83' 6""",751.83,9,5,Y2016
147,147,Tim Wilkinson,72,"84' 3""",1348.08,16,6,Y2016
148,148,Whee Kim,82,"84' 4""",843,10,2,Y2016
T149,T149,Ángel Cabrera,62,"84' 8""",592.67,7,E,Y2016
T149,T149,Brian Stuard,66,"84' 8""",592.58,7,3,Y2016
151,151,Jon Curran,99,"84' 10""",678.5,8,3,Y2016
152,152,Shawn Stefani,91,"84' 11""",848.83,10,-4,Y2016
153,153,Scott Stallings,74,"85' 0""",1019.83,12,-3,Y2016
T154,T154,Zach Johnson,90,"86' 1""",516.5,6,E,Y2016
T154,T154,D.H. Lee,61,"86' 1""",258.33,3,E,Y2016
156,156,Nick Taylor,83,"86' 6""",692.08,8,-2,Y2016
157,157,Blayne Barber,84,"86' 8""",519.83,6,-3,Y2016
158,158,Andrew Landry,53,"86' 9""",346.83,4,-1,Y2016
159,159,Ricky Barnes,97,"87' 3""",1395.5,16,E,Y2016
160,160,Derek Ernst,59,"87' 9""",702.08,8,E,Y2016
161,161,Graham DeLaet,70,"87' 10""",702.75,8,4,Y2016
162,162,Harris English,97,"88' 2""",881.5,10,3,Y2016
163,163,Morgan Hoffmann,71,"88' 6""",530.75,6,2,Y2016
164,164,William McGirt,98,"88' 7""",885.92,10,-5,Y2016
165,165,Colt Knost,90,"89' 4""",804.25,9,E,Y2016
166,166,Steve Marino,72,"90' 9""",817,9,E,Y2016
T167,T167,Jim Herman,93,"91' 4""",730.33,8,1,Y2016
T167,T167,Rod Pampling,54,"91' 4""",182.58,2,2,Y2016
T167,T167,Cameron Tringale,81,"91' 4""",1187.5,13,5,Y2016
170,170,Daniel Berger,92,"92' 0""",1655.67,18,-6,Y2016
171,171,Peter Malnati,85,"92' 2""",1013.92,11,E,Y2016
172,172,Russell Henley,76,"93' 8""",749.42,8,3,Y2016
T173,T173,Rory McIlroy,69,"94' 10""",758.5,8,-4,Y2016
T173,T173,Troy Merritt,77,"94' 10""",1137.5,12,-1,Y2016
175,175,D.A. Points,55,"95' 3""",190.42,2,E,Y2016
176,176,Harold Varner III,92,"95' 9""",1053.25,11,-3,Y2016
177,177,Chad Collins,73,"96' 0""",1151.92,12,4,Y2016
T178,T178,Kevin Kisner,97,"96' 4""",1156.33,12,5,Y2016
T178,T178,Brandt Snedeker,93,"96' 4""",385.42,4,2,Y2016
180,180,Scott Piercy,87,"98' 1""",784.67,8,-5,Y2016
181,181,Vijay Singh,72,"98' 8""",1184,12,2,Y2016
182,182,Padraig Harrington,54,"99' 0""",792.25,8,3,Y2016
183,183,Brendon de Jonge,83,"101' 8""",1525.33,15,E,Y2016
184,184,Dawie van der Walt,72,"102' 8""",410.5,4,1,Y2016
185,185,Bubba Watson,72,"106' 0""",530,5,-2,Y2016
1,1,Lee Westwood,56,"35' 2""",105.42,3,1,Y2015
2,2,Greg Chalmers,58,"39' 3""",78.5,2,-1,Y2015
3,3,Derek Fathauer,81,"46' 3""",508.75,11,-5,Y2015
4,4,Jamie Donaldson,50,"47' 8""",95.33,2,E,Y2015
5,5,Jim Furyk,71,"48' 2""",144.58,3,1,Y2015
6,6,Kevin Kisner,104,"49' 4""",345.58,7,-4,Y2015
7,7,Jordan Spieth,91,"49' 8""",149,3,1,Y2015
T8,T8,Blayne Barber,76,"49' 9""",597,12,-1,Y2015
T8,T8,Jonathan Byrd,69,"49' 9""",497.42,10,-3,Y2015
10,10,Bill Lunde,50,"51' 1""",204.33,4,-2,Y2015
11,11,Alex Cejka,94,"52' 8""",316.17,6,-3,Y2015
12,12,Scott Stallings,60,"53' 5""",587.17,11,-4,Y2015
13,13,Bill Haas,89,"55' 2""",330.83,6,-3,Y2015
14,14,Bubba Watson,71,"55' 6""",333.17,6,-2,Y2015
15,15,George McNeill,93,"56' 11""",854,15,1,Y2015
16,16,John Merrick,78,"57' 1""",456.42,8,-1,Y2015
17,17,Kevin Na,98,"58' 3""",815.75,14,E,Y2015
18,18,Adam Scott,51,"58' 7""",234.17,4,-2,Y2015
19,19,Louis Oosthuizen,68,"58' 10""",588.67,10,-4,Y2015
20,20,Charlie Beljan,76,"59' 3""",592.67,10,-6,Y2015
21,21,Steven Bowditch,103,"59' 7""",1310.42,22,-3,Y2015
22,22,Marc Leishman,74,"60' 1""",721.08,12,-4,Y2015
23,23,Colt Knost,90,"60' 10""",547.58,9,2,Y2015
24,24,Danny Lee,120,"61' 1""",794.42,13,1,Y2015
25,25,James Hahn,94,"61' 2""",794.92,13,-4,Y2015
T26,T26,Oscar Fraustro,58,"61' 4""",367.92,6,-3,Y2015
T26,T26,Michael Thompson,83,"61' 4""",735.67,12,-4,Y2015
T28,T28,Gonzalo Fernandez-Castaño,81,"61' 6""",737.58,12,-4,Y2015
T28,T28,Tom Hoge,83,"61' 6""",614.92,10,E,Y2015
30,30,Jeff Overton,94,"61' 11""",805.08,13,-3,Y2015
31,31,Scott Pinckney,88,"62' 1""",496.5,8,2,Y2015
32,32,Jon Curran,83,"62' 6""",312.67,5,1,Y2015
33,33,Rickie Fowler,76,"62' 7""",438,7,-4,Y2015
34,34,Cameron Percy,72,"62' 10""",439.58,7,-4,Y2015
T35,T35,Charley Hoffman,97,"62' 11""",944.33,15,-8,Y2015
T35,T35,Billy Hurley III,83,"62' 11""",629.17,10,5,Y2015
T35,T35,Andrew Svoboda,80,"62' 11""",629.33,10,-1,Y2015
38,38,Eric Axley,57,"63' 0""",125.92,2,1,Y2015
T39,T39,Brendon de Jonge,106,"63' 1""",1008.67,16,-1,Y2015
T39,T39,Brooks Koepka,84,"63' 1""",882.67,14,-2,Y2015
41,41,Spencer Levin,99,"63' 5""",633.92,10,-3,Y2015
42,42,Justin Rose,69,"63' 7""",445.17,7,-2,Y2015
43,43,Jim Renner,68,"63' 10""",319.25,5,-2,Y2015
T44,T44,Nick Taylor,91,"64' 0""",639.83,10,E,Y2015
T44,T44,Brendon Todd,96,"64' 0""",512.08,8,-1,Y2015
T46,T46,Ángel Cabrera,53,"64' 2""",385.17,6,4,Y2015
T46,T46,Pat Perez,96,"64' 2""",641.67,10,1,Y2015
T46,T46,Daniel Summerhays,101,"64' 2""",898.67,14,-4,Y2015
49,49,Camilo Villegas,83,"64' 4""",1478.92,23,-4,Y2015
50,50,Ricky Barnes,82,"65' 2""",651.67,10,-5,Y2015
T51,T51,Brian Harman,90,"65' 4""",261.33,4,-3,Y2015
T51,T51,Padraig Harrington,60,"65' 4""",718.92,11,-3,Y2015
53,53,Chris Stroud,84,"65' 7""",655.75,10,-1,Y2015
54,54,Nick Watney,91,"65' 10""",460.83,7,-1,Y2015
55,55,Mark Hubbard,79,"66' 2""",728.25,11,2,Y2015
56,56,Keegan Bradley,87,"66' 7""",332.83,5,-4,Y2015
57,57,Charl Schwartzel,67,"66' 8""",200,3,E,Y2015
58,58,Sung Joon Park,79,"66' 10""",534.83,8,-2,Y2015
59,59,Roger Sloan,56,"67' 1""",402.67,6,-4,Y2015
60,60,D.A. Points,72,"67' 5""",741.5,11,1,Y2015
61,61,Robert Allenby,63,"67' 7""",608.5,9,-2,Y2015
62,62,Jim Herman,88,"67' 9""",677.75,10,-2,Y2015
63,63,Harris English,105,"68' 0""",1088.42,16,-5,Y2015
T64,T64,Jerry Kelly,79,"68' 10""",275.42,4,-2,Y2015
T64,T64,Tim Wilkinson,73,"68' 10""",1169.67,17,1,Y2015
T66,T66,William McGirt,103,"69' 1""",897.58,13,5,Y2015
T66,T66,Henrik Stenson,63,"69' 1""",483.83,7,-3,Y2015
68,68,Martin Flores,95,"69' 2""",1037.67,15,-5,Y2015
69,69,Ian Poulter,68,"69' 4""",485.17,7,-3,Y2015
70,70,Hudson Swafford,97,"69' 7""",626.58,9,E,Y2015
71,71,Jason Bohn,95,"69' 8""",557.42,8,E,Y2015
T72,T72,Morgan Hoffmann,85,"69' 9""",836.67,12,-3,Y2015
T72,T72,Vijay Singh,78,"69' 9""",1394.67,20,-7,Y2015
74,74,Alex Prugh,84,"70' 2""",772.25,11,-1,Y2015
75,75,Scott Piercy,90,"70' 7""",918,13,-7,Y2015
76,76,Ryan Palmer,80,"70' 8""",494.5,7,-5,Y2015
77,77,Brandt Snedeker,98,"71' 6""",929.83,13,-1,Y2015
78,78,Jonathan Randolph,72,"71' 8""",1003,14,-2,Y2015
T79,T79,Sangmoon Bae,98,"71' 10""",1078,15,-1,Y2015
T79,T79,Robert Garrigus,70,"71' 10""",790.5,11,-3,Y2015
81,81,Graham DeLaet,65,"71' 11""",503.33,7,E,Y2015
82,82,K.J. Choi,66,"72' 1""",1369.42,19,-1,Y2015
T83,T83,Matt Every,73,"72' 8""",653.75,9,2,Y2015
T83,T83,Max Homa,78,"72' 8""",1016.75,14,E,Y2015
T83,T83,Ryo Ishikawa,90,"72' 8""",1454,20,-5,Y2015
T86,T86,Luke Donald,71,"72' 9""",1164,16,1,Y2015
T86,T86,Adam Hadwin,95,"72' 9""",727.25,10,-2,Y2015
T88,T88,Brian Davis,86,"73' 5""",807.17,11,-1,Y2015
T88,T88,Seung-Yul Noh,65,"73' 5""",734.17,10,-5,Y2015
T88,T88,Brendan Steele,88,"73' 5""",293.75,4,-3,Y2015
91,91,Jimmy Walker,89,"73' 7""",1030.17,14,-1,Y2015
92,92,Matt Jones,89,"73' 10""",960.33,13,-4,Y2015
93,93,Ryan Moore,81,"74' 0""",518.25,7,-1,Y2015
94,94,Jason Dufner,76,"74' 3""",668.33,9,2,Y2015
T95,T95,Sam Saunders,83,"74' 10""",823.17,11,-3,Y2015
T95,T95,Nicholas Thompson,90,"74' 10""",598.83,8,-2,Y2015
T97,T97,Ernie Els,57,"75' 6""",603.83,8,-2,Y2015
T97,T97,Charles Howell III,105,"75' 6""",2114.08,28,-14,Y2015
99,99,Carl Pettersson,106,"75' 8""",680.92,9,-1,Y2015
100,100,Cameron Tringale,96,"75' 9""",454.58,6,E,Y2015
101,101,Justin Thomas,106,"76' 4""",1450.58,19,-8,Y2015
102,102,Chad Campbell,97,"76' 5""",688.08,9,-1,Y2015
103,103,Stewart Cink,77,"76' 7""",536.17,7,-2,Y2015
104,104,Bryce Molder,91,"76' 11""",769.33,10,E,Y2015
105,105,Patrick Reed,103,"77' 1""",848,11,-6,Y2015
T106,T106,Geoff Ogilvy,50,"77' 2""",231.42,3,E,Y2015
T106,T106,Carlos Ortiz,100,"77' 2""",1157.42,15,-4,Y2015
T106,T106,John Senden,80,"77' 2""",385.92,5,-2,Y2015
109,109,Derek Ernst,75,"77' 4""",773.17,10,-1,Y2015
110,110,Andrew Putnam,68,"77' 6""",619.83,8,2,Y2015
T111,T111,Zac Blair,108,"77' 11""",1402,18,4,Y2015
T111,T111,Andres Gonzales,90,"77' 11""",1169.08,15,-2,Y2015
113,113,Aaron Baddeley,76,"78' 0""",858.08,11,-6,Y2015
114,114,Jason Kokrak,88,"78' 1""",1015,13,-8,Y2015
115,115,Ken Duke,93,"78' 2""",703.67,9,-1,Y2015
T116,T116,Chesson Hadley,101,"78' 6""",706.17,9,-6,Y2015
T116,T116,John Peterson,84,"78' 6""",863.08,11,2,Y2015
T118,T118,Sergio Garcia,59,"78' 8""",314.75,4,3,Y2015
T118,T118,David Hearn,97,"78' 8""",471.92,6,-2,Y2015
120,120,Rory Sabbatini,81,"79' 0""",631.75,8,-2,Y2015
121,121,Jonas Blixt,78,"79' 1""",474.33,6,1,Y2015
122,122,John Huh,102,"79' 2""",791.67,10,-4,Y2015
123,123,J.J. Henry,94,"79' 6""",874.083,11,-2,Y2015
124,124,Jhonattan Vegas,90,"79' 9""",1355.17,17,-5,Y2015
125,125,Jason Day,75,"79' 10""",399.17,5,-2,Y2015
126,126,Lucas Glover,79,"80' 0""",479.83,6,-2,Y2015
127,127,Roberto Castro,54,"80' 1""",320.33,4,E,Y2015
128,128,Sean O'Hair,86,"80' 3""",802.25,10,-1,Y2015
129,129,Jason Gore,76,"80' 10""",889.33,11,-5,Y2015
130,130,Fabián Gómez,83,"81' 2""",649.5,8,-3,Y2015
131,131,Phil Mickelson,70,"81' 3""",1137.25,14,-6,Y2015
132,132,Russell Knox,96,"81' 5""",570.17,7,1,Y2015
133,133,Gary Woodland,81,"81' 6""",815.33,10,-5,Y2015
T134,T134,Martin Laird,77,"81' 8""",571.5,7,-1,Y2015
T134,T134,Tyrone Van Aswegen,58,"81' 8""",326.58,4,-1,Y2015
136,136,Mark Wilson,89,"82' 1""",492.33,6,-2,Y2015
T137,T137,J.B. Holmes,89,"82' 2""",986.25,12,1,Y2015
T137,T137,Shawn Stefani,94,"82' 2""",739.58,9,-6,Y2015
139,139,Heath Slocum,57,"82' 6""",329.83,4,2,Y2015
140,140,Hideki Matsuyama,95,"82' 7""",908,11,-3,Y2015
T141,T141,Chez Reavie,56,"82' 8""",578.5,7,2,Y2015
T141,T141,Willy Wilcox,58,"82' 8""",413.25,5,-2,Y2015
143,143,Kyle Reifers,96,"82' 10""",745.75,9,-2,Y2015
144,144,Zach Johnson,90,"83' 1""",581.42,7,-1,Y2015
145,145,David Toms,62,"83' 3""",333.08,4,1,Y2015
146,146,Luke Guthrie,84,"83' 5""",584.17,7,E,Y2015
147,147,Andres Romero,69,"83' 7""",1169.58,14,2,Y2015
148,148,Chad Collins,79,"83' 8""",919.92,11,1,Y2015
149,149,Davis Love III,51,"83' 9""",335,4,-2,Y2015
150,150,Russell Henley,87,"84' 2""",505.08,6,1,Y2015
151,151,Whee Kim,71,"84' 4""",590.25,7,2,Y2015
152,152,Byron Smith,59,"84' 5""",759.5,9,-2,Y2015
153,153,Webb Simpson,81,"84' 10""",594,7,-2,Y2015
T154,T154,Justin Leonard,61,"85' 4""",597.33,7,1,Y2015
T154,T154,Hunter Mahan,88,"85' 4""",938.42,11,-1,Y2015
156,156,Tony Finau,106,"86' 1""",1980.58,23,-9,Y2015
157,157,Boo Weekley,79,"86' 7""",952.33,11,1,Y2015
158,158,David Lingmerth,90,"86' 11""",695.58,8,-2,Y2015
T159,T159,Brice Garnett,81,"87' 0""",1218.17,14,-2,Y2015
T159,T159,Bo Van Pelt,81,"87' 0""",783.17,9,-2,Y2015
161,161,Michael Putnam,87,"87' 1""",1045,12,-3,Y2015
162,162,Matt Kuchar,97,"87' 10""",790.83,9,-4,Y2015
163,163,Billy Horschel,99,"88' 8""",709.17,8,2,Y2015
164,164,Francesco Molinari,56,"89' 3""",713.67,8,-2,Y2015
165,165,Scott Langley,94,"89' 5""",1162.25,13,E,Y2015
166,166,Patrick Rodgers,57,"90' 6""",452.33,5,-2,Y2015
167,167,Johnson Wagner,68,"90' 11""",545.5,6,E,Y2015
168,168,Chris Kirk,76,"91' 0""",363.92,4,2,Y2015
169,169,Dustin Johnson,75,"91' 5""",731.5,8,-3,Y2015
T170,T170,Robert Streb,110,"92' 6""",739.67,8,-2,Y2015
T170,T170,Steve Wheatcroft,87,"92' 6""",1202.25,13,4,Y2015
172,172,Ben Martin,93,"93' 2""",372.5,4,E,Y2015
173,173,Daniel Berger,97,"93' 6""",1589.67,17,-1,Y2015
174,174,Retief Goosen,81,"94' 2""",941.75,10,5,Y2015
175,175,Kevin Chappell,86,"94' 4""",1321,14,3,Y2015
176,176,Brian Stuard,97,"94' 8""",662.67,7,-1,Y2015
177,177,Kevin Streelman,95,"96' 6""",965.33,10,-2,Y2015
178,178,Paul Casey,87,"96' 9""",677.5,7,1,Y2015
179,179,Scott Brown,97,"96' 10""",968,10,-2,Y2015
T180,T180,Erik Compton,86,"98' 2""",1177.75,12,3,Y2015
T180,T180,Troy Merritt,91,"98' 2""",687.42,7,2,Y2015
182,182,Ben Crane,62,"100' 3""",400.83,4,3,Y2015
183,183,Greg Owen,58,"111' 10""",447.33,4,E,Y2015
184,184,Steven Alker,62,"113' 9""",227.42,2,1,Y2015
1,1,K.J. Choi,80,"35' 8""",249.83,7,-2,Y2014
2,2,Charlie Wi,72,"36' 3""",217.33,6,-2,Y2014
3,3,Jeff Overton,80,"44' 11""",494.5,11,-7,Y2014
4,4,Jim Furyk,84,"45' 4""",317.08,7,E,Y2014
5,5,Hudson Swafford,75,"45' 10""",320.58,7,-1,Y2014
6,6,Nicholas Thompson,85,"52' 4""",366.25,7,-5,Y2014
7,7,Davis Love III,74,"53' 1""",478,9,-4,Y2014
8,8,Vijay Singh,83,"54' 8""",546.25,10,-1,Y2014
9,9,Sangmoon Bae,76,"55' 5""",166.17,3,-1,Y2014
10,10,Bo Van Pelt,83,"56' 0""",336.08,6,-2,Y2014
11,11,Tommy Gainey,73,"56' 1""",616.5,11,-4,Y2014
12,12,Freddie Jacobson,91,"56' 8""",623.25,11,-1,Y2014
13,13,Charlie Beljan,76,"58' 0""",463.83,8,-2,Y2014
T14,T14,Tim Clark,75,"58' 1""",406.75,7,2,Y2014
T14,T14,Carl Pettersson,91,"58' 1""",464.42,8,-4,Y2014
16,16,Aaron Baddeley,74,"58' 2""",698.08,12,-4,Y2014
17,17,Paul Casey,56,"58' 6""",585.17,10,E,Y2014
18,18,John Huh,87,"58' 9""",587.08,10,E,Y2014
19,19,Lee Westwood,57,"59' 3""",533.33,9,-1,Y2014
20,20,Justin Hicks,103,"59' 5""",356.25,6,-3,Y2014
21,21,Graeme McDowell,66,"59' 9""",477.92,8,E,Y2014
22,22,Robert Allenby,83,"60' 2""",541.25,9,E,Y2014
23,23,James Hahn,82,"60' 5""",967,16,-3,Y2014
24,24,Phil Mickelson,71,"60' 9""",728.75,12,-3,Y2014
25,25,D.A. Points,75,"60' 10""",486.92,8,-4,Y2014
26,26,Webb Simpson,87,"61' 0""",732.33,12,-5,Y2014
27,27,Chris Stroud,88,"61' 7""",307.75,5,-1,Y2014
28,28,Martin Flores,85,"61' 8""",616.333,10,E,Y2014
29,29,Bronson La'Cassie,51,"61' 11""",495.25,8,-4,Y2014
30,30,Erik Compton,88,"62' 1""",1179.17,19,-2,Y2014
31,31,James Driscoll,71,"62' 4""",685.33,11,-1,Y2014
32,32,Lucas Glover,68,"62' 5""",374.25,6,1,Y2014
33,33,Mark Wilson,69,"63' 6""",508,8,-1,Y2014
T34,T34,Troy Matteson,62,"63' 7""",254.17,4,E,Y2014
T34,T34,Rory Sabbatini,82,"63' 7""",889.75,14,E,Y2014
36,36,Brian Davis,93,"63' 8""",1082.75,17,-3,Y2014
37,37,Boo Weekley,73,"63' 9""",509.67,8,-6,Y2014
38,38,Billy Horschel,92,"63' 11""",575,9,E,Y2014
39,39,Hideki Matsuyama,82,"64' 5""",772.5,12,1,Y2014
