RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
62,62,J.B. Holmes,86,"77' 4""",695.75,9,-4,Y2014
63,63,Patrick Reed,92,"77' 6""",697.17,9,-2,Y2014
T64,T64,Matt Every,85,"78' 0""",1014.25,13,-6,Y2014
T64,T64,Justin Hicks,103,"78' 0""",234,3,E,Y2014
66,66,Stewart Cink,91,"78' 5""",548.67,7,-4,Y2014
67,67,Sangmoon Bae,76,"78' 9""",944.75,12,-9,Y2014
68,68,J.J. Henry,91,"78' 11""",315.58,4,-2,Y2014
69,69,Vijay Singh,83,"79' 0""",552.833,7,-2,Y2014
T70,T70,Richard Lee,80,"79' 1""",237.17,3,2,Y2014
T70,T70,Kyle Stanley,87,"79' 1""",474.25,6,-1,Y2014
T72,T72,Luke Guthrie,85,"79' 4""",396.5,5,-2,Y2014
T72,T72,Chris Kirk,105,"79' 4""",396.58,5,-2,Y2014
74,74,Kevin Chappell,100,"79' 8""",239,3,-2,Y2014
75,75,Scott Brown,100,"80' 2""",481.083,6,-3,Y2014
76,76,Mark Wilson,69,"80' 11""",323.67,4,-1,Y2014
77,77,Justin Rose,70,"81' 0""",647.75,8,-3,Y2014
78,78,Tyrone Van Aswegen,79,"81' 5""",244.25,3,-1,Y2014
79,79,Roberto Castro,76,"81' 8""",326.5,4,-1,Y2014
T80,T80,Charles Howell III,106,"81' 11""",409.75,5,E,Y2014
T80,T80,Gary Woodland,93,"81' 11""",655.42,8,E,Y2014
T82,T82,Ricky Barnes,92,"82' 1""",739.08,9,-4,Y2014
T82,T82,Keegan Bradley,89,"82' 1""",902.58,11,-3,Y2014
84,84,Davis Love III,74,"82' 8""",247.92,3,E,Y2014
85,85,Y.E. Yang,79,"82' 9""",413.58,5,-4,Y2014
T86,T86,Harris English,95,"82' 11""",994.75,12,-3,Y2014
T86,T86,Jeff Maggert,54,"82' 11""",248.83,3,E,Y2014
88,88,Ben Crane,81,"83' 0""",414.83,5,1,Y2014
T89,T89,Steven Bowditch,93,"83' 4""",749.67,9,-1,Y2014
T89,T89,Zach Johnson,97,"83' 4""",416.58,5,-2,Y2014
T91,T91,Graham DeLaet,80,"83' 5""",417.08,5,-3,Y2014
T91,T91,Scott Langley,95,"83' 5""",500.5,6,-4,Y2014
T91,T91,John Peterson,62,"83' 5""",417.17,5,-1,Y2014
94,94,Michael Thompson,74,"83' 7""",501.42,6,1,Y2014
T95,T95,Scott Stallings,77,"83' 10""",335.333,4,-4,Y2014
T95,T95,Kevin Streelman,79,"83' 10""",167.67,2,-1,Y2014
97,97,Cameron Tringale,111,"83' 11""",671.58,8,-5,Y2014
98,98,Martin Laird,66,"84' 0""",756.33,9,2,Y2014
99,99,Robert Allenby,83,"84' 6""",253.42,3,-1,Y2014
100,100,James Hahn,82,"85' 0""",934.667,11,-1,Y2014
101,101,Michael Putnam,106,"85' 1""",765.83,9,-1,Y2014
T102,T102,Gonzalo Fernandez-Castaño,83,"85' 5""",426.92,5,E,Y2014
T102,T102,Ian Poulter,57,"85' 5""",256.33,3,-1,Y2014
104,104,Brian Davis,93,"85' 6""",427.33,5,-2,Y2014
105,105,Robert Garrigus,80,"85' 7""",684.83,8,-3,Y2014
T106,T106,Spencer Levin,59,"85' 8""",257.083,3,-1,Y2014
T106,T106,Ben Martin,80,"85' 8""",514,6,-2,Y2014
108,108,Greg Chalmers,85,"85' 10""",343.33,4,-4,Y2014
109,109,Webb Simpson,87,"86' 6""",173,2,2,Y2014
110,110,Hunter Mahan,88,"86' 10""",260.42,3,-1,Y2014
111,111,Erik Compton,88,"87' 1""",696.67,8,-2,Y2014
112,112,Jonas Blixt,64,"87' 7""",525.58,6,-2,Y2014
113,113,Bud Cauley,56,"87' 8""",263.083,3,-2,Y2014
114,114,Tommy Gainey,73,"88' 4""",530,6,E,Y2014
115,115,Jeff Overton,80,"88' 6""",796.167,9,-2,Y2014
116,116,David Hearn,97,"88' 9""",798.75,9,-3,Y2014
117,117,Brendan Steele,89,"89' 4""",446.67,5,-1,Y2014
118,118,Kevin Kisner,85,"89' 5""",536.5,6,-4,Y2014
119,119,Ernie Els,85,"89' 6""",984.92,11,-3,Y2014
120,120,Hudson Swafford,75,"89' 7""",448.083,5,-4,Y2014
121,121,Ryo Ishikawa,75,"89' 8""",717.17,8,-1,Y2014
122,122,Tim Clark,75,"89' 9""",358.83,4,2,Y2014
123,123,Jordan Spieth,102,"90' 6""",723.75,8,-3,Y2014
124,124,Billy Horschel,92,"90' 8""",453.333,5,-2,Y2014
T125,T125,Chad Collins,78,"91' 1""",546.25,6,-2,Y2014
T125,T125,Martin Flores,85,"91' 1""",819.58,9,-3,Y2014
127,127,Nicholas Thompson,85,"91' 2""",455.75,5,-3,Y2014
128,128,Jim Renner,61,"91' 5""",731.33,8,1,Y2014
129,129,Jhonattan Vegas,77,"92' 1""",644.75,7,-1,Y2014
130,130,Rickie Fowler,91,"92' 3""",184.42,2,E,Y2014
131,131,John Huh,87,"93' 0""",371.92,4,3,Y2014
132,132,Sean O'Hair,77,"93' 4""",746.58,8,-2,Y2014
133,133,Derek Ernst,80,"94' 3""",754,8,-2,Y2014
134,134,Woody Austin,63,"95' 3""",762.08,8,-5,Y2014
135,135,Camilo Villegas,95,"96' 0""",383.83,4,E,Y2014
136,136,Carl Pettersson,91,"96' 4""",578.17,6,-2,Y2014
137,137,D.H. Lee,54,"97' 5""",194.83,2,E,Y2014
138,138,Henrik Stenson,56,"97' 9""",586.33,6,-4,Y2014
139,139,Ben Curtis,77,"98' 8""",690.92,7,-4,Y2014
140,140,Brendon Todd,108,"98' 10""",395.17,4,-1,Y2014
141,141,Lee Westwood,57,"99' 0""",593.83,6,-4,Y2014
142,142,Will MacKenzie,82,"99' 2""",495.92,5,-2,Y2014
143,143,Paul Casey,56,"99' 5""",198.83,2,-1,Y2014
144,144,Ryan Moore,86,"99' 8""",398.58,4,E,Y2014
145,145,Ángel Cabrera,69,"99' 11""",599.33,6,-2,Y2014
146,146,Louis Oosthuizen,50,"100' 5""",301.17,3,1,Y2014
147,147,Stuart Appleby,92,"100' 7""",402.42,4,-1,Y2014
148,148,Rory Sabbatini,82,"101' 5""",1318.58,13,-6,Y2014
149,149,Andrew Svoboda,77,"101' 9""",610.58,6,-2,Y2014
150,150,Russell Knox,92,"102' 1""",408.33,4,-1,Y2014
151,151,Chad Campbell,57,"102' 10""",411.17,4,3,Y2014
152,152,Ryan Palmer,85,"103' 1""",412.25,4,-1,Y2014
T153,T153,Rory McIlroy,66,"103' 3""",722.75,7,-3,Y2014
T153,T153,Charl Schwartzel,64,"103' 3""",516.25,5,E,Y2014
155,155,Brice Garnett,92,"104' 10""",838.667,8,-1,Y2014
156,156,Jason Day,54,"105' 7""",105.58,1,1,Y2014
157,157,Trevor Immelman,84,"105' 11""",317.67,3,-1,Y2014
158,158,Jason Kokrak,65,"106' 4""",744.08,7,-1,Y2014
159,159,K.J. Choi,80,"106' 9""",320.25,3,-2,Y2014
160,160,Chesson Hadley,84,"107' 1""",321.25,3,E,Y2014
161,161,Brian Stuard,91,"109' 2""",436.5,4,-1,Y2014
162,162,Bubba Watson,76,"111' 7""",334.83,3,-2,Y2014
163,163,Brad Fritsch,50,"112' 1""",448.417,4,-1,Y2014
164,164,Bo Van Pelt,83,"112' 5""",337.25,3,E,Y2014
165,165,Adam Scott,68,"113' 1""",113.08,1,E,Y2014
166,166,Wes Roach,67,"114' 1""",228.08,2,1,Y2014
167,167,Shawn Stefani,60,"114' 4""",343.08,3,3,Y2014
168,168,Robert Streb,75,"116' 1""",696.33,6,-4,Y2014
169,169,Brian Harman,111,"120' 10""",241.67,2,E,Y2014
170,170,Troy Matteson,62,"124' 7""",622.75,5,-1,Y2014
171,171,Aaron Baddeley,74,"128' 0""",640,5,-2,Y2014
172,172,Briny Baird,50,"131' 4""",131.33,1,E,Y2014
173,173,Chris Stroud,88,"134' 0""",267.92,2,E,Y2014
