RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T34,,Wesley Bryan,69,"27' 1""",460.25,17,4,Y2018
T34,,Dustin Johnson,77,"27' 1""",974.83,36,-2,Y2018
T36,,Aaron Baddeley,84,"27' 2""",598.33,22,E,Y2018
T36,,Phil Mickelson,90,"27' 2""",1114.08,41,2,Y2018
38,,Jordan Spieth,81,"27' 3""",735.58,27,5,Y2018
39,,Brooks Koepka,64,"27' 5""",877.33,32,E,Y2018
40,,Francesco Molinari,73,"27' 7""",441.5,16,2,Y2018
41,,Brendan Steele,74,"27' 8""",636.5,23,2,Y2018
42,,Ryan Palmer,69,"27' 11""",642.75,23,-1,Y2018
43,,Beau Hossler,104,"28' 0""",1231.5,44,-3,Y2018
T44,,Brian Harman,94,"28' 2""",1071.33,38,-3,Y2018
T44,,C.T. Pan,104,"28' 2""",845.08,30,-1,Y2018
T44,,Kevin Streelman,94,"28' 2""",1013.17,36,E,Y2018
T47,,Matt Every,79,"28' 4""",1358.83,48,4,Y2018
T47,,Justin Rose,70,"28' 4""",538.75,19,E,Y2018
T47,,Sam Ryder,82,"28' 4""",820.75,29,2,Y2018
T50,,Rafa Cabrera Bello,75,"28' 5""",511.08,18,5,Y2018
T50,,Rod Pampling,62,"28' 5""",510.83,18,-2,Y2018
T52,,David Hearn,66,"28' 6""",512.75,18,-1,Y2018
T52,,Jason Kokrak,99,"28' 6""",1455.58,51,-6,Y2018
T52,,Pat Perez,82,"28' 6""",285.08,10,4,Y2018
T52,,"Ted Potter, Jr.",87,"28' 6""",683.33,24,E,Y2018
T56,,Patrick Cantlay,87,"28' 7""",1171.75,41,-1,Y2018
T56,,Greg Chalmers,56,"28' 7""",686.92,24,-1,Y2018
58,,Shawn Stefani,76,"28' 9""",689.17,24,2,Y2018
T59,,Scott Piercy,84,"28' 10""",1067.83,37,7,Y2018
T59,,Hudson Swafford,73,"28' 10""",518.92,18,2,Y2018
T61,,Keegan Bradley,98,"28' 11""",666,23,-1,Y2018
T61,,Russell Henley,77,"28' 11""",578.08,20,-2,Y2018
63,,Ricky Barnes,65,"29' 0""",638.25,22,4,Y2018
64,,Hunter Mahan,67,"29' 2""",903.75,31,1,Y2018
65,,Chris Kirk,108,"29' 3""",731.08,25,-5,Y2018
T66,,Tom Hoge,101,"29' 4""",792.33,27,1,Y2018
T66,,Anirban Lahiri,82,"29' 4""",939.08,32,4,Y2018
T66,,Webb Simpson,95,"29' 4""",1027.58,35,-5,Y2018
T69,,Tyler Duncan,97,"29' 5""",706.17,24,-4,Y2018
T69,,Scott Stallings,96,"29' 5""",1295.58,44,1,Y2018
T71,,Talor Gooch,78,"29' 7""",798.08,27,1,Y2018
T71,,Sean O'Hair,67,"29' 7""",858,29,3,Y2018
T73,,Jonathan Byrd,70,"29' 8""",564.25,19,1,Y2018
T73,,Stewart Cink,87,"29' 8""",1009.33,34,4,Y2018
T73,,Derek Fathauer,84,"29' 8""",889.5,30,1,Y2018
T73,,D.A. Points,63,"29' 8""",533.83,18,-1,Y2018
77,,Tony Finau,105,"29' 9""",1488.75,50,3,Y2018
T78,,Tyrrell Hatton,58,"29' 10""",537,18,-1,Y2018
T78,,Marc Leishman,93,"29' 10""",1015,34,-1,Y2018
T80,,Bud Cauley,55,"30' 0""",389.5,13,-2,Y2018
T80,,Tyrone Van Aswegen,101,"30' 0""",931.25,31,3,Y2018
T82,,Adam Scott,78,"30' 1""",541,18,4,Y2018
T82,,Peter Uihlein,83,"30' 1""",1353.92,45,E,Y2018
84,,Andrew Landry,82,"30' 2""",1087.25,36,1,Y2018
T85,,Jim Furyk,50,"30' 3""",392.83,13,E,Y2018
T85,,Luke List,98,"30' 3""",1150.67,38,2,Y2018
87,,Chesson Hadley,103,"30' 4""",1242.67,41,1,Y2018
T88,,Abraham Ancer,98,"30' 5""",1520.5,50,-2,Y2018
T88,,Kelly Kraft,94,"30' 5""",820.92,27,5,Y2018
T88,,J.T. Poston,73,"30' 5""",759.67,25,E,Y2018
91,,Lanto Griffin,80,"30' 6""",1098.08,36,E,Y2018
92,,J.B. Holmes,77,"30' 7""",1162.25,38,-2,Y2018
93,,Hideki Matsuyama,75,"30' 9""",614.42,20,2,Y2018
T94,,Brian Gay,103,"31' 0""",929.67,30,E,Y2018
T94,,Sung Kang,89,"31' 0""",836.25,27,1,Y2018
T96,,Nate Lashley,51,"31' 2""",529.75,17,3,Y2018
T96,,Jamie Lovemark,92,"31' 2""",841,27,2,Y2018
T98,,Matt Kuchar,88,"31' 5""",816.58,26,2,Y2018
T98,,Alex Noren,67,"31' 5""",440,14,-1,Y2018
T100,,Stephan Jaeger,81,"31' 6""",1545.33,49,-4,Y2018
T100,,Nicholas Lindheim,77,"31' 6""",975.92,31,4,Y2018
T100,,Kyle Stanley,93,"31' 6""",597.83,19,-1,Y2018
103,,Daniel Berger,81,"31' 7""",504.83,16,2,Y2018
T104,,Bronson Burgoon,69,"31' 8""",695.83,22,2,Y2018
T104,,Si Woo Kim,108,"31' 8""",1141.42,36,1,Y2018
T104,,Cameron Smith,85,"31' 8""",1204.17,38,7,Y2018
T107,,Bryson DeChambeau,93,"31' 9""",1015.33,32,2,Y2018
T107,,Robert Garrigus,80,"31' 9""",953.5,30,-2,Y2018
109,,Troy Merritt,89,"31' 10""",985.75,31,8,Y2018
110,,Robert Streb,78,"31' 11""",797.75,25,4,Y2018
T111,,Kevin Chappell,77,"32' 0""",799.17,25,5,Y2018
T111,,Steve Wheatcroft,60,"32' 0""",640.75,20,2,Y2018
T113,,Chez Reavie,93,"32' 1""",641,20,1,Y2018
T113,,Gary Woodland,96,"32' 1""",834.25,26,-5,Y2018
115,,Andrew Yun,51,"32' 2""",546.33,17,3,Y2018
116,,Martin Flores,92,"32' 3""",1064.58,33,-1,Y2018
117,,Satoshi Kodaira,51,"32' 4""",323.25,10,1,Y2018
118,,Adam Schenk,86,"32' 6""",1136.17,35,3,Y2018
119,,Seamus Power,86,"32' 7""",978.5,30,6,Y2018
T120,,Jason Day,75,"32' 8""",752,23,2,Y2018
T120,,Patton Kizzire,92,"32' 8""",1240.75,38,-4,Y2018
122,,Tom Lovelady,87,"32' 9""",1276.67,39,E,Y2018
T123,,Charles Howell III,104,"32' 10""",624,19,-2,Y2018
T123,,Denny McCarthy,71,"32' 10""",295.17,9,1,Y2018
T123,,Kevin Tway,110,"32' 10""",1510.33,46,4,Y2018
126,,Graeme McDowell,67,"32' 11""",493.17,15,E,Y2018
T127,,Byeong Hun An,86,"33' 1""",1025.67,31,4,Y2018
T127,,Dominic Bozzelli,65,"33' 1""",960.33,29,2,Y2018
T129,,Fabián Gómez,88,"33' 3""",1164.83,35,-2,Y2018
T129,,Grayson Murray,72,"33' 3""",1197.42,36,8,Y2018
T129,,Chris Stroud,81,"33' 3""",831.42,25,2,Y2018
132,,William McGirt,84,"33' 6""",1239.92,37,3,Y2018
T133,,Billy Hurley III,70,"33' 7""",571.08,17,3,Y2018
T133,,Sam Saunders,80,"33' 7""",1175.08,35,6,Y2018
135,,Kiradech Aphibarnrat,51,"33' 8""",403.58,12,5,Y2018
136,,Chad Campbell,87,"33' 9""",978.92,29,2,Y2018
T137,,David Lingmerth,82,"33' 10""",744.33,22,-1,Y2018
T137,,Brett Stegmaier,67,"33' 10""",1149.33,34,4,Y2018
139,,Rickie Fowler,74,"34' 1""",613.42,18,6,Y2018
140,,Ben Crane,65,"34' 2""",580.92,17,1,Y2018
T141,,Jonathan Randolph,71,"34' 3""",685.5,20,E,Y2018
T141,,Ollie Schniederjans,91,"34' 3""",1231.67,36,2,Y2018
T141,,Nick Taylor,94,"34' 3""",1095,32,4,Y2018
144,,Tiger Woods,68,"34' 5""",447.75,13,1,Y2018
145,,Martin Piller,79,"34' 6""",1206.25,35,2,Y2018
T146,,Ryan Moore,78,"34' 7""",587.5,17,2,Y2018
T146,,Louis Oosthuizen,62,"34' 7""",657,19,3,Y2018
148,,Branden Grace,67,"34' 8""",554.75,16,5,Y2018
149,,Nick Watney,94,"34' 9""",1286.5,37,6,Y2018
T150,,Cody Gribble,71,"34' 10""",976.33,28,7,Y2018
T150,,Vaughn Taylor,83,"34' 10""",939.83,27,4,Y2018
152,,Tommy Fleetwood,73,"34' 11""",662.92,19,1,Y2018
153,,Richy Werenski,98,"35' 2""",738.58,21,8,Y2018
T154,,Trey Mullinax,75,"35' 3""",1446.42,41,11,Y2018
T154,,Bubba Watson,90,"35' 3""",1516.17,43,3,Y2018
T156,,Billy Horschel,86,"35' 6""",923.58,26,2,Y2018
T156,,Keith Mitchell,99,"35' 6""",1774.08,50,14,Y2018
T158,,Austin Cook,107,"35' 7""",995.75,28,7,Y2018
T158,,Brandon Harkins,101,"35' 7""",2098.92,59,4,Y2018
160,,Ben Martin,64,"35' 10""",537.08,15,2,Y2018
T161,,Conrad Shindler,60,"35' 11""",682,19,3,Y2018
T161,,Brian Stuard,103,"35' 11""",861.83,24,-2,Y2018
T163,,Jonas Blixt,67,"36' 1""",1046.25,29,E,Y2018
T163,,Jon Rahm,71,"36' 1""",1370.75,38,7,Y2018
165,,Corey Conners,97,"36' 3""",1774.92,49,7,Y2018
166,,Emiliano Grillo,94,"36' 6""",547.17,15,1,Y2018
167,,Aaron Wise,90,"36' 11""",1108,30,4,Y2018
168,,Roberto Díaz,72,"37' 0""",962,26,7,Y2018
169,,Adam Hadwin,92,"37' 2""",706.67,19,5,Y2018
170,,Michael Thompson,62,"37' 5""",823.58,22,E,Y2018
171,,Retief Goosen,60,"37' 8""",640.33,17,2,Y2018
172,,Jimmy Walker,81,"37' 9""",869,23,7,Y2018
173,,Ryan Armour,109,"37' 10""",794.58,21,2,Y2018
174,,Charley Hoffman,87,"38' 1""",1027.75,27,7,Y2018
175,,Ryan Blaum,81,"38' 4""",1266.17,33,7,Y2018
176,,Matt Atkins,56,"38' 6""",1077.58,28,4,Y2018
T177,,Paul Casey,74,"38' 11""",778.75,20,5,Y2018
T177,,Matt Jones,70,"38' 11""",973.58,25,6,Y2018
T177,,Patrick Reed,94,"38' 11""",739.08,19,2,Y2018
T177,,Ben Silverman,90,"38' 11""",894.67,23,4,Y2018
181,,Rory McIlroy,64,"39' 3""",1452.5,37,4,Y2018
182,,Xander Schauffele,96,"39' 4""",983.08,25,1,Y2018
183,,Daniel Summerhays,51,"39' 10""",756.67,19,7,Y2018
184,,Jhonattan Vegas,92,"40' 7""",1054.92,26,4,Y2018
185,,Patrick Rodgers,97,"40' 11""",1431.58,35,7,Y2018
186,,Zecheng Dou,53,"41' 4""",827.17,20,5,Y2018
187,,John Huh,94,"41' 5""",497.17,12,5,Y2018
188,,Harold Varner III,91,"41' 7""",1997.58,48,17,Y2018
189,,James Hahn,85,"42' 3""",886.917,21,6,Y2018
190,,Brice Garnett,99,"43' 4""",1474,34,10,Y2018
191,,Charl Schwartzel,65,"43' 11""",659.17,15,4,Y2018
192,,Scott Brown,102,"45' 11""",1101.17,24,4,Y2018
193,,Jason Dufner,71,"51' 0""",969.75,19,8,Y2018
1,,Kevin Na,86,"20' 8""",268.5,13,1,Y2017
2,,Zach Johnson,81,"21' 0""",357.17,17,-4,Y2017
3,,David Lingmerth,79,"21' 1""",610.67,29,-5,Y2017
4,,Webb Simpson,102,"22' 3""",711.83,32,-2,Y2017
5,,Tim Wilkinson,64,"23' 1""",276.75,12,E,Y2017
6,,Adam Hadwin,98,"23' 2""",324,14,-4,Y2017
7,,D.A. Points,68,"23' 5""",374.58,16,-2,Y2017
8,,Ken Duke,77,"23' 7""",565.33,24,4,Y2017
9,,K.J. Choi,72,"23' 8""",472.92,20,5,Y2017
10,,Adam Scott,58,"23' 9""",309,13,1,Y2017
11,,Kevin Kisner,105,"24' 0""",407.33,17,1,Y2017
12,,Miguel Angel Carballo,63,"24' 2""",724.83,30,-1,Y2017
13,,Boo Weekley,75,"24' 3""",629.75,26,2,Y2017
T14,,Scott Piercy,70,"24' 5""",561.25,23,3,Y2017
T14,,Brandt Snedeker,53,"24' 5""",341.833,14,4,Y2017
16,,Geoff Ogilvy,80,"24' 6""",834.17,34,E,Y2017
17,,Matt Kuchar,95,"24' 8""",493.583,20,E,Y2017
T18,,Keegan Bradley,104,"24' 10""",867.917,35,2,Y2017
T18,,Bud Cauley,92,"24' 10""",844.92,34,-3,Y2017
20,,Justin Rose,66,"24' 11""",499,20,-4,Y2017
21,,Cameron Tringale,89,"25' 4""",582.5,23,1,Y2017
T22,,Rod Pampling,71,"25' 5""",736.5,29,E,Y2017
T22,,Kyle Reifers,96,"25' 5""",736.17,29,3,Y2017
T24,,Ryan Palmer,61,"25' 6""",842,33,-2,Y2017
T24,,Cameron Percy,71,"25' 6""",840.75,33,-3,Y2017
26,,Justin Thomas,86,"25' 7""",742.92,29,-2,Y2017
T27,,Danny Lee,93,"25' 8""",692.67,27,1,Y2017
T27,,Charl Schwartzel,63,"25' 8""",565.17,22,6,Y2017
29,,Stewart Cink,93,"26' 1""",833.75,32,-8,Y2017
30,,Michael Thompson,60,"26' 2""",628.08,24,2,Y2017
31,,Robert Garrigus,78,"26' 3""",760.42,29,-1,Y2017
T32,,Wesley Bryan,95,"26' 4""",764.33,29,1,Y2017
T32,,Ernie Els,52,"26' 4""",474.17,18,1,Y2017
34,,Hudson Swafford,94,"26' 6""",1033.67,39,10,Y2017
T35,,Rickie Fowler,78,"26' 8""",586.17,22,5,Y2017
T35,,Vaughn Taylor,90,"26' 8""",692.42,26,-5,Y2017
T37,,Luke Donald,50,"26' 9""",160.67,6,E,Y2017
T37,,Luke List,102,"26' 9""",1257.33,47,-2,Y2017
39,,Jason Dufner,89,"26' 10""",1074.92,40,-3,Y2017
40,,Sung Kang,104,"26' 11""",889.33,33,-2,Y2017
T41,,Trey Mullinax,88,"27' 0""",1159.42,43,E,Y2017
T41,,Kevin Streelman,90,"27' 0""",971.42,36,4,Y2017
43,,Shane Lowry,52,"27' 3""",326.67,12,-2,Y2017
T44,,Chris Kirk,89,"27' 5""",685,25,2,Y2017
T44,,Nick Watney,75,"27' 5""",1013.83,37,3,Y2017
T46,,Morgan Hoffmann,92,"27' 6""",1236.83,45,1,Y2017
T46,,Spencer Levin,89,"27' 6""",549.5,20,-1,Y2017
48,,Jonas Blixt,74,"27' 8""",802.92,29,5,Y2017
T49,,Ryan Blaum,100,"27' 9""",1054.92,38,-3,Y2017
T49,,Hideki Matsuyama,83,"27' 9""",527.83,19,4,Y2017
T51,,Aaron Baddeley,61,"27' 11""",670.5,24,E,Y2017
T51,,J.T. Poston,95,"27' 11""",1031.42,37,5,Y2017
53,,John Huh,92,"28' 0""",672.75,24,-1,Y2017
54,,Bill Haas,92,"28' 1""",814,29,1,Y2017
55,,Brad Fritsch,56,"28' 3""",762.67,27,-2,Y2017
56,,Graeme McDowell,56,"28' 4""",368.75,13,E,Y2017
T57,,Dustin Johnson,77,"28' 5""",1222.08,43,2,Y2017
T57,,Sam Saunders,76,"28' 5""",681.42,24,1,Y2017
59,,Roberto Castro,70,"28' 6""",599,21,-4,Y2017
T60,,David Hearn,93,"28' 7""",543.33,19,4,Y2017
T60,,Michael Kim,94,"28' 7""",799.42,28,-2,Y2017
62,,Johnson Wagner,71,"28' 8""",774.25,27,-2,Y2017
T63,,Tom Hoge,54,"28' 9""",775.5,27,-3,Y2017
T63,,Ryan Moore,82,"28' 9""",690.17,24,1,Y2017
T65,,Brett Drewitt,57,"28' 10""",605.75,21,3,Y2017
T65,,J.B. Holmes,83,"28' 10""",1327.92,46,1,Y2017
T65,,Ben Martin,86,"28' 10""",836,29,4,Y2017
T68,,Mark Anderson,54,"29' 0""",666.92,23,1,Y2017
T68,,Sergio Garcia,65,"29' 0""",666.33,23,-1,Y2017
T68,,Xander Schauffele,96,"29' 0""",1161.58,40,-5,Y2017
71,,Brian Stuard,93,"29' 2""",612.75,21,-1,Y2017
T72,,Martin Flores,88,"29' 4""",1583.33,54,-2,Y2017
T72,,Anirban Lahiri,72,"29' 4""",440.25,15,1,Y2017
T72,,Steve Wheatcroft,51,"29' 4""",322.92,11,4,Y2017
T75,,Matt Every,76,"29' 5""",1263.92,43,6,Y2017
T75,,Peter Malnati,91,"29' 5""",912.83,31,4,Y2017
77,,Nicholas Lindheim,58,"29' 6""",738.08,25,-4,Y2017
T78,,Graham DeLaet,82,"29' 9""",921.33,31,-1,Y2017
T78,,Retief Goosen,52,"29' 9""",683.42,23,E,Y2017
T78,,Mark Hubbard,81,"29' 9""",743.5,25,E,Y2017
81,,Billy Hurley III,80,"29' 10""",895.92,30,4,Y2017
T82,,Sebastián Muñoz,51,"29' 11""",867.83,29,3,Y2017
T82,,Jonathan Randolph,68,"29' 11""",776.75,26,5,Y2017
T84,,Ryan Armour,63,"30' 0""",569.67,19,1,Y2017
T84,,Cameron Smith,86,"30' 0""",1111.5,37,3,Y2017
86,,Camilo Villegas,76,"30' 1""",783.17,26,-5,Y2017
87,,Brendan Steele,89,"30' 2""",934.75,31,4,Y2017
88,,Andres Gonzales,73,"30' 3""",1027.17,34,E,Y2017
T89,,Smylie Kaufman,76,"30' 5""",1185.17,39,3,Y2017
T89,,Andrew Loupe,55,"30' 5""",1247.67,41,2,Y2017
T91,,Steven Bowditch,59,"30' 6""",1129.17,37,6,Y2017
T91,,Rafa Cabrera Bello,63,"30' 6""",610.42,20,2,Y2017
T91,,Alex Cejka,85,"30' 6""",548.5,18,4,Y2017
T91,,Bryce Molder,74,"30' 6""",670.67,22,E,Y2017
95,,Jordan Spieth,85,"30' 7""",641.67,21,-3,Y2017
T96,,Harris English,84,"30' 8""",1378.42,45,7,Y2017
T96,,Bubba Watson,71,"30' 8""",980.25,32,2,Y2017
98,,Derek Fathauer,81,"30' 9""",769.25,25,2,Y2017
99,,Marc Leishman,94,"30' 10""",832,27,2,Y2017
100,,Steven Alker,69,"31' 1""",838.58,27,E,Y2017
101,,Louis Oosthuizen,69,"31' 2""",467.17,15,2,Y2017
T102,,Jim Herman,77,"31' 4""",595.25,19,4,Y2017
T102,,Shawn Stefani,72,"31' 4""",1003.42,32,E,Y2017
T104,,Ryo Ishikawa,56,"31' 6""",786.58,25,2,Y2017
T104,,Francesco Molinari,75,"31' 6""",630.67,20,E,Y2017
T104,,Harold Varner III,101,"31' 6""",1321.83,42,E,Y2017
107,,Phil Mickelson,85,"31' 8""",1107.92,35,3,Y2017
T108,,Zac Blair,105,"31' 9""",1048.75,33,-1,Y2017
T108,,James Hahn,96,"31' 9""",1048.08,33,-5,Y2017
T108,,Scott Stallings,81,"31' 9""",1525.5,48,5,Y2017
T111,,Dominic Bozzelli,69,"31' 11""",1147.5,36,5,Y2017
T111,,Tony Finau,106,"31' 11""",1789.08,56,2,Y2017
113,,Sean O'Hair,84,"32' 0""",1119.83,35,1,Y2017
114,,Brian Gay,82,"32' 1""",1153.58,36,3,Y2017
T115,,Troy Merritt,82,"32' 2""",1255.33,39,5,Y2017
T115,,C.T. Pan,88,"32' 2""",803.17,25,-2,Y2017
T115,,Patrick Reed,107,"32' 2""",1319.08,41,2,Y2017
118,,Gonzalo Fernandez-Castaño,63,"32' 3""",1031.25,32,4,Y2017
T119,,Ricky Barnes,100,"32' 4""",969.92,30,1,Y2017
T119,,Ryan Brehm,83,"32' 4""",1812.83,56,-4,Y2017
T119,,Si Woo Kim,80,"32' 4""",1002.42,31,8,Y2017
T119,,Rick Lamb,54,"32' 4""",550,17,3,Y2017
T119,,Ian Poulter,72,"32' 4""",614.33,19,3,Y2017
124,,Robert Streb,98,"32' 6""",714.75,22,E,Y2017
T125,,Bryson DeChambeau,91,"32' 7""",1173.58,36,3,Y2017
T125,,Julián Etulain,68,"32' 7""",1043.17,32,1,Y2017
T125,,Kyle Stanley,104,"32' 7""",1205.25,37,3,Y2017
T128,,Chez Reavie,98,"32' 8""",686.17,21,5,Y2017
T128,,Chris Stroud,67,"32' 8""",849.83,26,-1,Y2017
T130,,Scott Brown,95,"32' 10""",984.92,30,E,Y2017
T130,,Brian Campbell,55,"32' 10""",918.58,28,E,Y2017
T130,,Tag Ridings,67,"32' 10""",1248.42,38,3,Y2017
T133,,Jason Bohn,75,"32' 11""",1152.67,35,5,Y2017
T133,,Jamie Lovemark,98,"32' 11""",1611.33,49,E,Y2017
135,,Russell Henley,99,"33' 0""",1320.33,40,4,Y2017
T136,,Greg Chalmers,75,"33' 1""",1125.33,34,-1,Y2017
T136,,Mackenzie Hughes,106,"33' 1""",1588.92,48,8,Y2017
T136,,Tyrone Van Aswegen,105,"33' 1""",1026.25,31,6,Y2017
T136,,Jimmy Walker,68,"33' 1""",826.33,25,3,Y2017
140,,Gary Woodland,94,"33' 2""",1061.42,32,-1,Y2017
141,,Jim Furyk,54,"33' 3""",232.5,7,1,Y2017
142,,Hunter Mahan,73,"33' 4""",932.58,28,E,Y2017
T143,,Whee Kim,74,"33' 6""",870.25,26,4,Y2017
T143,,Ollie Schniederjans,92,"33' 6""",1339.75,40,7,Y2017
T143,,Nick Taylor,97,"33' 6""",1238.83,37,5,Y2017
T143,,Kevin Tway,96,"33' 6""",1474.25,44,1,Y2017
147,,Billy Horschel,88,"33' 9""",1551.08,46,1,Y2017
T148,,Patton Kizzire,84,"33' 10""",1352.25,40,1,Y2017
T148,,Seamus Power,86,"33' 10""",1185.17,35,3,Y2017
150,,Paul Casey,94,"34' 5""",688.58,20,1,Y2017
T151,,Charley Hoffman,112,"34' 6""",1691,49,1,Y2017
T151,,Grayson Murray,94,"34' 6""",1657.58,48,9,Y2017
T153,,Jon Rahm,90,"34' 8""",1627.67,47,-5,Y2017
T153,,Rory Sabbatini,71,"34' 8""",867.17,25,4,Y2017
155,,Jhonattan Vegas,95,"34' 10""",870.17,25,3,Y2017
T156,,Byeong Hun An,77,"34' 11""",1083.42,31,1,Y2017
T156,,Lucas Glover,93,"34' 11""",1431.17,41,-3,Y2017
158,,Daniel Summerhays,100,"35' 0""",770,22,1,Y2017
T159,,Patrick Cantlay,52,"35' 2""",527.75,15,-1,Y2017
T159,,Chad Collins,66,"35' 2""",878.83,25,3,Y2017
T159,,Brooks Koepka,88,"35' 2""",1405.42,40,4,Y2017
162,,Blayne Barber,77,"35' 7""",960.92,27,4,Y2017
T163,,Chad Campbell,97,"35' 9""",785.92,22,1,Y2017
T163,,Kelly Kraft,75,"35' 9""",1073.5,30,4,Y2017
T163,,Brett Stegmaier,78,"35' 9""",1000.33,28,5,Y2017
T166,,Kevin Chappell,95,"35' 10""",1361.67,38,10,Y2017
T166,,Brandon Hagy,85,"35' 10""",1862.42,52,7,Y2017
168,,Brian Harman,104,"35' 11""",1112.42,31,1,Y2017
169,,Jason Kokrak,95,"36' 1""",1262.17,35,7,Y2017
T170,,Fabián Gómez,61,"36' 4""",762.75,21,-4,Y2017
T170,,Emiliano Grillo,90,"36' 4""",943.83,26,5,Y2017
172,,Patrick Rodgers,76,"36' 5""",1457.92,40,5,Y2017
T173,,Matt Jones,64,"36' 8""",1063.08,29,2,Y2017
T173,,Martin Laird,83,"36' 8""",1026.5,28,5,Y2017
175,,J.J. Spaun,92,"36' 9""",1250.25,34,7,Y2017
176,,Daniel Berger,91,"37' 1""",1000.33,27,4,Y2017
177,,Pat Perez,93,"37' 2""",705.67,19,3,Y2017
178,,Jason Day,71,"37' 3""",1154.17,31,5,Y2017
179,,Ben Crane,86,"37' 4""",821.75,22,7,Y2017
180,,Carl Pettersson,63,"37' 6""",937.25,25,3,Y2017
181,,J.J. Henry,92,"37' 9""",1396.08,37,8,Y2017
182,,William McGirt,89,"38' 1""",723.17,19,3,Y2017
183,,Branden Grace,70,"38' 10""",1049,27,2,Y2017
T184,,Charles Howell III,86,"40' 3""",1167.17,29,5,Y2017
T184,,Søren Kjeldsen,58,"40' 3""",442.42,11,6,Y2017
186,,Cody Gribble,79,"41' 7""",1498.25,36,8,Y2017
T187,,Seung-Yul Noh,91,"42' 1""",1388.42,33,E,Y2017
T187,,Richy Werenski,81,"42' 1""",1052.75,25,2,Y2017
189,,Russell Knox,75,"46' 3""",739.5,16,7,Y2017
190,,Rory McIlroy,51,"48' 10""",927.08,19,4,Y2017
1,1,John Huh,86,"18' 3""",219.17,12,E,Y2016
2,2,Jason Gore,78,"18' 5""",460.33,25,-5,Y2016
3,3,Webb Simpson,70,"19' 8""",413.17,21,E,Y2016
4,4,Dicky Pride,55,"20' 3""",303.5,15,2,Y2016
5,5,Rory McIlroy,69,"20' 8""",744.17,36,-8,Y2016
6,6,Charl Schwartzel,73,"21' 1""",484.5,23,-5,Y2016
7,7,Francesco Molinari,64,"21' 10""",284,13,E,Y2016
8,8,Wes Roach,59,"22' 6""",292.25,13,1,Y2016
9,9,Geoff Ogilvy,63,"22' 9""",523.67,23,-2,Y2016
10,10,Billy Horschel,73,"23' 2""",300.75,13,-5,Y2016
T11,T11,Brian Stuard,66,"23' 6""",634,27,-1,Y2016
T11,T11,Tim Wilkinson,72,"23' 6""",516.42,22,3,Y2016
13,13,Martin Piller,59,"24' 1""",554.17,23,-5,Y2016
14,14,Jason Bohn,67,"24' 3""",290.92,12,-2,Y2016
15,15,Peter Malnati,85,"24' 7""",787.25,32,4,Y2016
16,16,Andrew Landry,53,"24' 8""",420,17,-2,Y2016
17,17,Ben Martin,92,"24' 10""",595,24,-1,Y2016
