RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T13,T13,Willy Wilcox,67,"44' 6""",2092.75,47,7,Y2016
15,15,Kevin Na,96,"44' 7""",2185.67,49,6,Y2016
16,16,Brett Stegmaier,87,"45' 2""",2618.17,58,13,Y2016
T17,T17,Derek Fathauer,94,"45' 4""",3037.83,67,12,Y2016
T17,T17,Gary Woodland,95,"45' 4""",2267,50,3,Y2016
T19,T19,Chad Collins,73,"45' 5""",2225.42,49,10,Y2016
T19,T19,Dustin Johnson,87,"45' 5""",1633.75,36,-2,Y2016
21,21,Billy Hurley III,66,"45' 7""",2006.67,44,6,Y2016
22,22,Bryce Molder,80,"45' 8""",2558.25,56,11,Y2016
23,23,Tyrone Van Aswegen,105,"45' 9""",3158.42,69,6,Y2016
24,24,Scott Piercy,87,"46' 0""",2207.75,48,14,Y2016
T25,T25,David Hearn,95,"46' 1""",2117.92,46,11,Y2016
T25,T25,Charley Hoffman,91,"46' 1""",1983.17,43,5,Y2016
T25,T25,Marc Leishman,89,"46' 1""",1706,37,4,Y2016
28,28,Kevin Chappell,93,"46' 2""",2260.75,49,3,Y2016
29,29,Danny Lee,93,"46' 3""",2357.33,51,9,Y2016
T30,T30,Thomas Aiken,70,"46' 4""",1344.33,29,1,Y2016
T30,T30,Andres Gonzales,80,"46' 4""",1759.5,38,9,Y2016
T30,T30,Kevin Streelman,82,"46' 4""",1482.58,32,7,Y2016
T33,T33,Jim Furyk,52,"47' 0""",1269.83,27,6,Y2016
T33,T33,Jerry Kelly,76,"47' 0""",1551.67,33,8,Y2016
T33,T33,D.A. Points,55,"47' 0""",1315.67,28,5,Y2016
T33,T33,Bubba Watson,72,"47' 0""",1410.83,30,5,Y2016
T37,T37,James Hahn,85,"47' 5""",2182.83,46,14,Y2016
T37,T37,Brandt Snedeker,93,"47' 5""",2465,52,9,Y2016
39,39,Mark Hubbard,101,"47' 10""",3206.92,67,18,Y2016
40,40,Freddie Jacobson,86,"47' 11""",2777.75,58,13,Y2016
41,41,Smylie Kaufman,91,"48' 1""",2067.83,43,4,Y2016
T42,T42,Rickie Fowler,80,"48' 3""",1544.92,32,6,Y2016
T42,T42,Chris Stroud,82,"48' 3""",1737.25,36,6,Y2016
T44,T44,Rhein Gibson,58,"48' 4""",1353.25,28,E,Y2016
T44,T44,Patrick Reed,105,"48' 4""",2367.58,49,3,Y2016
T46,T46,Harris English,97,"48' 6""",2715.67,56,1,Y2016
T46,T46,Michael Kim,100,"48' 6""",2473.92,51,7,Y2016
48,48,Hudson Swafford,104,"48' 7""",2479.17,51,7,Y2016
49,49,John Senden,88,"48' 9""",3120,64,18,Y2016
T50,T50,Keegan Bradley,82,"49' 2""",1623.67,33,7,Y2016
T50,T50,Steve Stricker,53,"49' 2""",2063.92,42,6,Y2016
T52,T52,Daniel Berger,92,"49' 3""",3251.67,66,14,Y2016
T52,T52,Jason Bohn,67,"49' 3""",1821.58,37,10,Y2016
T52,T52,Ken Duke,58,"49' 3""",1478.67,30,5,Y2016
55,55,Ben Crane,80,"49' 4""",2566.42,52,9,Y2016
56,56,Jimmy Walker,85,"49' 5""",2670.58,54,1,Y2016
T57,T57,Tyler Aldridge,83,"49' 6""",2029.5,41,14,Y2016
T57,T57,J.J. Henry,68,"49' 6""",2176.75,44,19,Y2016
59,59,Luke Guthrie,57,"49' 7""",1835.5,37,7,Y2016
60,60,Patton Kizzire,93,"49' 9""",3284.83,66,17,Y2016
T61,T61,Will MacKenzie,84,"50' 0""",1951.08,39,8,Y2016
T61,T61,Geoff Ogilvy,63,"50' 0""",1651.08,33,8,Y2016
T63,T63,Ernie Els,66,"50' 1""",2202.25,44,11,Y2016
T63,T63,Luke List,79,"50' 1""",3004.33,60,8,Y2016
T63,T63,Boo Weekley,83,"50' 1""",1301.67,26,7,Y2016
T66,T66,Brendon de Jonge,83,"50' 4""",2666.17,53,12,Y2016
T66,T66,Johnson Wagner,86,"50' 4""",2265.83,45,14,Y2016
68,68,Carlos Ortiz,79,"50' 6""",2371.83,47,9,Y2016
T69,T69,Bronson Burgoon,83,"50' 7""",2074.25,41,9,Y2016
T69,T69,Camilo Villegas,83,"50' 7""",2885.25,57,21,Y2016
71,71,Sam Saunders,69,"50' 8""",1925.58,38,11,Y2016
T72,T72,Sergio Garcia,54,"50' 9""",608.58,12,5,Y2016
T72,T72,Adam Hadwin,93,"50' 9""",2793.33,55,9,Y2016
74,74,Jason Dufner,105,"50' 10""",2591,51,11,Y2016
T75,T75,Greg Owen,85,"51' 3""",2663.67,52,10,Y2016
T75,T75,Shawn Stefani,91,"51' 3""",3279.58,64,11,Y2016
T77,T77,Graham DeLaet,70,"51' 4""",1641.33,32,8,Y2016
T77,T77,Luke Donald,81,"51' 4""",2874.42,56,8,Y2016
T77,T77,Kelly Kraft,63,"51' 4""",1334.25,26,8,Y2016
T80,T80,Jonas Blixt,79,"51' 5""",2158.25,42,12,Y2016
T80,T80,Jim Herman,93,"51' 5""",2314.42,45,18,Y2016
T80,T80,Jason Kokrak,89,"51' 5""",2262.83,44,11,Y2016
T83,T83,John Huh,86,"51' 6""",2676.42,52,9,Y2016
T83,T83,Jhonattan Vegas,97,"51' 6""",2421.75,47,15,Y2016
85,85,Russell Knox,92,"51' 8""",1756.58,34,10,Y2016
T86,T86,Patrick Rodgers,89,"51' 9""",2018.17,39,15,Y2016
T86,T86,Mark Wilson,66,"51' 9""",2431.92,47,7,Y2016
88,88,Spencer Levin,104,"51' 10""",2229.58,43,11,Y2016
89,89,Francesco Molinari,64,"51' 11""",1766.33,34,10,Y2016
T90,T90,Aaron Baddeley,93,"52' 0""",3070.17,59,14,Y2016
T90,T90,Rory McIlroy,69,"52' 0""",1092.33,21,-1,Y2016
T92,T92,Robert Garrigus,69,"52' 2""",2190.25,42,14,Y2016
T92,T92,Zach Johnson,90,"52' 2""",2192.42,42,4,Y2016
T92,T92,Jamie Lovemark,91,"52' 2""",2243.33,43,5,Y2016
T92,T92,Graeme McDowell,63,"52' 2""",1773.83,34,9,Y2016
T96,T96,Chris Kirk,90,"52' 3""",2823,54,8,Y2016
T96,T96,Sean O'Hair,89,"52' 3""",1879.75,36,5,Y2016
T98,T98,Scott Brown,88,"52' 4""",2147.08,41,9,Y2016
T98,T98,Lucas Glover,75,"52' 4""",1987.33,38,10,Y2016
T98,T98,Emiliano Grillo,93,"52' 4""",2144.08,41,13,Y2016
T101,T101,Morgan Hoffmann,71,"52' 6""",2415.25,46,-2,Y2016
T101,T101,Scott Pinckney,87,"52' 6""",1889.33,36,9,Y2016
103,103,Branden Grace,63,"52' 7""",1946.33,37,12,Y2016
104,104,Henrik Norlander,71,"52' 8""",1001.42,19,9,Y2016
T105,T105,Brian Stuard,66,"52' 10""",1743.92,33,11,Y2016
T105,T105,Steve Wheatcroft,85,"52' 10""",2483.5,47,6,Y2016
T107,T107,Jon Curran,99,"53' 0""",3339.83,63,23,Y2016
T107,T107,Phil Mickelson,75,"53' 0""",2171.42,41,13,Y2016
109,109,Louis Oosthuizen,63,"53' 1""",1486.83,28,4,Y2016
110,110,Brendan Steele,88,"53' 2""",1861.33,35,12,Y2016
T111,T111,Steven Bowditch,71,"53' 3""",2503.67,47,22,Y2016
T111,T111,Billy Horschel,73,"53' 3""",1969.25,37,4,Y2016
T111,T111,Sung Kang,89,"53' 3""",2927.92,55,12,Y2016
114,114,Kyle Reifers,115,"53' 4""",3199.67,60,17,Y2016
T115,T115,Russell Henley,76,"53' 6""",1603.75,30,5,Y2016
T115,T115,Ryan Moore,86,"53' 6""",2299.75,43,14,Y2016
T117,T117,Stewart Cink,61,"53' 7""",1340.25,25,2,Y2016
T117,T117,Andrew Loupe,75,"53' 7""",2357.17,44,9,Y2016
T119,T119,Brooks Koepka,75,"53' 8""",1394.67,26,6,Y2016
T119,T119,Daniel Summerhays,99,"53' 8""",3433.17,64,21,Y2016
T121,T121,Matt Kuchar,100,"53' 9""",2634.83,49,14,Y2016
T121,T121,Justin Rose,65,"53' 9""",2204.08,41,4,Y2016
T123,T123,Zac Blair,99,"53' 10""",2852.08,53,12,Y2016
T123,T123,Chad Campbell,90,"53' 10""",2582.83,48,5,Y2016
125,125,Roberto Castro,97,"54' 0""",2917.33,54,13,Y2016
T126,T126,Rob Oppenheim,67,"54' 2""",2764.5,51,14,Y2016
T126,T126,Martin Piller,59,"54' 2""",1137.83,21,5,Y2016
T126,T126,Dicky Pride,55,"54' 2""",1028.5,19,4,Y2016
T126,T126,Cameron Smith,73,"54' 2""",1895.67,35,7,Y2016
T126,T126,Tim Wilkinson,72,"54' 2""",1786.75,33,4,Y2016
T131,T131,Charles Howell III,91,"54' 3""",2547.92,47,10,Y2016
T131,T131,Martin Laird,82,"54' 3""",2930.42,54,9,Y2016
T131,T131,Cameron Tringale,81,"54' 3""",2929.17,54,22,Y2016
134,134,Tony Finau,95,"54' 4""",2281.75,42,8,Y2016
135,135,Steve Marino,72,"54' 6""",2179,40,16,Y2016
T136,T136,Erik Compton,65,"54' 7""",1692.83,31,12,Y2016
T136,T136,George McNeill,51,"54' 7""",1801.08,33,15,Y2016
T136,T136,Scott Stallings,74,"54' 7""",2563.83,47,9,Y2016
139,139,Scott Langley,65,"54' 9""",1313.58,24,7,Y2016
140,140,Justin Thomas,99,"54' 10""",2139.58,39,4,Y2016
T141,T141,Jason Day,76,"55' 1""",2312.75,42,E,Y2016
T141,T141,Whee Kim,82,"55' 1""",3082.92,56,10,Y2016
T143,T143,Stuart Appleby,71,"55' 3""",2709.25,49,12,Y2016
T143,T143,Harold Varner III,92,"55' 3""",2595.92,47,23,Y2016
145,145,Paul Casey,77,"55' 4""",2489,45,8,Y2016
146,146,Abraham Ancer,51,"55' 6""",1165.75,21,7,Y2016
147,147,Hiroshi Iwata,85,"55' 9""",2399,43,14,Y2016
148,148,Alex Cejka,71,"55' 10""",1506.83,27,9,Y2016
149,149,Brendon Todd,66,"55' 11""",2515.75,45,5,Y2016
150,150,Ángel Cabrera,62,"56' 0""",1511,27,10,Y2016
T151,T151,Michael Thompson,71,"56' 1""",1906.17,34,14,Y2016
T151,T151,David Toms,62,"56' 1""",1571.25,28,E,Y2016
T153,T153,Tom Hoge,81,"56' 3""",1969.75,35,9,Y2016
T153,T153,Jeff Overton,69,"56' 3""",2193,39,7,Y2016
155,155,Fabián Gómez,82,"56' 4""",3550.33,63,22,Y2016
156,156,Kyle Stanley,92,"56' 7""",2431.58,43,19,Y2016
T157,T157,Robert Allenby,51,"56' 8""",1984.42,35,12,Y2016
T157,T157,Si Woo Kim,113,"56' 8""",2608.25,46,7,Y2016
T157,T157,Troy Merritt,77,"56' 8""",2833.17,50,13,Y2016
T157,T157,Seung-Yul Noh,85,"56' 8""",3286.25,58,8,Y2016
161,161,Derek Ernst,59,"56' 11""",1479.17,26,3,Y2016
162,162,Retief Goosen,55,"57' 0""",1882.08,33,8,Y2016
T163,T163,Chesson Hadley,81,"57' 1""",2226.33,39,9,Y2016
T163,T163,Peter Malnati,85,"57' 1""",2913.33,51,16,Y2016
T163,T163,William McGirt,98,"57' 1""",3540.83,62,21,Y2016
166,166,Rory Sabbatini,57,"57' 4""",859.5,15,6,Y2016
T167,T167,K.J. Choi,73,"57' 6""",2645.5,46,11,Y2016
T167,T167,Hideki Matsuyama,76,"57' 6""",2129,37,11,Y2016
169,169,Ben Martin,92,"57' 9""",3117.75,54,19,Y2016
170,170,Jordan Spieth,80,"57' 10""",1908.75,33,5,Y2016
171,171,Andrew Landry,53,"58' 0""",1101.33,19,5,Y2016
172,172,Matt Jones,83,"58' 1""",2497.83,43,11,Y2016
173,173,Kevin Kisner,97,"58' 3""",2739.5,47,19,Y2016
T174,T174,J.B. Holmes,77,"58' 11""",1649.75,28,11,Y2016
T174,T174,Colt Knost,90,"58' 11""",2119.75,36,12,Y2016
176,176,Padraig Harrington,54,"60' 5""",1751.83,29,13,Y2016
177,177,Bill Haas,86,"60' 10""",1825.17,30,7,Y2016
178,178,Nick Taylor,83,"61' 8""",2220.5,36,9,Y2016
179,179,Blayne Barber,84,"62' 4""",2866.67,46,14,Y2016
180,180,Rod Pampling,54,"62' 6""",1186.92,19,4,Y2016
181,181,David Lingmerth,84,"62' 9""",2071.75,33,14,Y2016
182,182,D.H. Lee,61,"63' 4""",1520.33,24,10,Y2016
183,183,Brian Harman,104,"65' 3""",3001.75,46,6,Y2016
T184,T184,Hunter Mahan,61,"65' 11""",1714.08,26,9,Y2016
T184,T184,Wes Roach,59,"65' 11""",1846.08,28,14,Y2016
1,1,Brendan Steele,88,"41' 3""",1980.08,48,8,Y2015
2,2,Danny Lee,120,"41' 11""",2724.58,65,-1,Y2015
3,3,Jim Furyk,71,"42' 1""",1052.5,25,-1,Y2015
4,4,Rickie Fowler,76,"43' 5""",1129.5,26,3,Y2015
5,5,Jordan Spieth,91,"43' 7""",1483,34,4,Y2015
6,6,Henrik Stenson,63,"43' 9""",1005.67,23,1,Y2015
7,7,Retief Goosen,81,"44' 0""",1407.42,32,4,Y2015
8,8,Carl Pettersson,106,"44' 6""",2179.5,49,8,Y2015
9,9,Jason Day,75,"44' 7""",1469.92,33,-1,Y2015
10,10,Scott Langley,94,"44' 8""",1922,43,11,Y2015
11,11,Brendon de Jonge,106,"44' 10""",2332.5,52,11,Y2015
12,12,K.J. Choi,66,"45' 3""",1811.42,40,6,Y2015
T13,T13,Bryce Molder,91,"45' 4""",1858.83,41,9,Y2015
T13,T13,John Senden,80,"45' 4""",997,22,9,Y2015
15,15,Jason Gore,76,"45' 5""",1544.75,34,10,Y2015
16,16,Russell Henley,87,"45' 9""",1601.25,35,6,Y2015
17,17,William McGirt,103,"45' 11""",2526.75,55,10,Y2015
18,18,Blayne Barber,76,"46' 0""",1242.25,27,5,Y2015
19,19,Hideki Matsuyama,95,"46' 1""",2351,51,13,Y2015
T20,T20,Phil Mickelson,70,"46' 3""",1712.42,37,3,Y2015
T20,T20,Camilo Villegas,83,"46' 3""",2546,55,9,Y2015
22,22,Nicholas Thompson,90,"46' 4""",1528.08,33,10,Y2015
23,23,Dustin Johnson,75,"46' 6""",1161.75,25,5,Y2015
24,24,Jason Kokrak,88,"46' 7""",2049.17,44,9,Y2015
25,25,Lucas Glover,79,"46' 8""",1678.92,36,6,Y2015
26,26,Russell Knox,96,"46' 10""",2014.5,43,6,Y2015
T27,T27,Zach Johnson,90,"46' 11""",1737.08,37,8,Y2015
T27,T27,Brooks Koepka,84,"46' 11""",1549.25,33,E,Y2015
29,29,Brian Harman,90,"47' 1""",1740.83,37,3,Y2015
T30,T30,Harris English,105,"47' 5""",2324,49,14,Y2015
T30,T30,Seung-Yul Noh,65,"47' 5""",2277.25,48,14,Y2015
T30,T30,Andres Romero,69,"47' 5""",1374.83,29,7,Y2015
33,33,Patrick Rodgers,57,"47' 8""",1334.17,28,1,Y2015
34,34,Willy Wilcox,58,"47' 9""",763.67,16,-2,Y2015
35,35,Sergio Garcia,59,"48' 1""",1297.5,27,3,Y2015
36,36,Robert Garrigus,70,"48' 3""",1350.58,28,12,Y2015
T37,T37,Marc Leishman,74,"48' 4""",1884.25,39,8,Y2015
T37,T37,Hudson Swafford,97,"48' 4""",2174.25,45,3,Y2015
39,39,Matt Every,73,"48' 6""",2765.58,57,24,Y2015
40,40,Zac Blair,108,"48' 8""",2724.75,56,11,Y2015
T41,T41,Shawn Stefani,94,"48' 9""",1851.92,38,8,Y2015
T41,T41,Kevin Streelman,95,"48' 9""",1561.08,32,5,Y2015
43,43,Rory Sabbatini,81,"48' 10""",1906.08,39,E,Y2015
44,44,Jamie Donaldson,50,"48' 11""",1222.08,25,3,Y2015
45,45,Martin Flores,95,"49' 0""",2743.08,56,11,Y2015
46,46,Matt Kuchar,97,"49' 1""",2013.67,41,4,Y2015
T47,T47,Ricky Barnes,82,"49' 2""",2704.58,55,11,Y2015
T47,T47,Chesson Hadley,101,"49' 2""",2213,45,14,Y2015
T47,T47,Justin Thomas,106,"49' 2""",2261.92,46,6,Y2015
T50,T50,Ángel Cabrera,53,"49' 3""",1280.67,26,9,Y2015
T50,T50,Jerry Kelly,79,"49' 3""",1773.25,36,7,Y2015
52,52,Luke Guthrie,84,"49' 5""",2571.58,52,14,Y2015
53,53,D.A. Points,72,"49' 6""",2275.08,46,10,Y2015
54,54,Jon Curran,83,"49' 7""",1833.08,37,5,Y2015
T55,T55,Gonzalo Fernandez-Castaño,81,"49' 8""",1688.33,34,12,Y2015
T55,T55,Roger Sloan,56,"49' 8""",1093.08,22,11,Y2015
T57,T57,Andres Gonzales,90,"49' 9""",2190.42,44,4,Y2015
T57,T57,Robert Streb,110,"49' 9""",3282.08,66,4,Y2015
T59,T59,Greg Chalmers,58,"49' 11""",1447.58,29,10,Y2015
T59,T59,Oscar Fraustro,58,"49' 11""",1397.42,28,2,Y2015
T59,T59,Sam Saunders,83,"49' 11""",1648.17,33,9,Y2015
T59,T59,Charl Schwartzel,67,"49' 11""",1297.25,26,7,Y2015
63,63,Troy Merritt,91,"50' 0""",2448.83,49,4,Y2015
T64,T64,Max Homa,78,"50' 1""",2302.17,46,9,Y2015
T64,T64,Ian Poulter,68,"50' 1""",1202.42,24,3,Y2015
T66,T66,Charlie Beljan,76,"50' 2""",1353.92,27,11,Y2015
T66,T66,Byron Smith,59,"50' 2""",1153.5,23,8,Y2015
T66,T66,Brendon Todd,96,"50' 2""",2305.83,46,8,Y2015
T69,T69,Ken Duke,93,"50' 4""",2316.42,46,12,Y2015
T69,T69,Scott Piercy,90,"50' 4""",2113.25,42,9,Y2015
T69,T69,Daniel Summerhays,101,"50' 4""",2717.25,54,19,Y2015
T72,T72,Bill Haas,89,"50' 5""",2418.33,48,13,Y2015
T72,T72,Chris Stroud,84,"50' 5""",1765.75,35,8,Y2015
74,74,Morgan Hoffmann,85,"50' 6""",2019.33,40,8,Y2015
75,75,Sung Joon Park,79,"50' 8""",1620.58,32,1,Y2015
76,76,Justin Leonard,61,"50' 9""",1421.5,28,5,Y2015
77,77,Robert Allenby,63,"51' 0""",1784.33,35,13,Y2015
T78,T78,Michael Putnam,87,"51' 1""",2145.75,42,9,Y2015
T78,T78,Webb Simpson,81,"51' 1""",1532.33,30,7,Y2015
T80,T80,Chad Collins,79,"51' 4""",2362.08,46,8,Y2015
T80,T80,Matt Jones,89,"51' 4""",2413.67,47,11,Y2015
82,82,Ben Martin,93,"51' 6""",2574.33,50,16,Y2015
T83,T83,Kevin Na,98,"51' 7""",2888.92,56,10,Y2015
T83,T83,Mark Wilson,89,"51' 7""",2423.08,47,12,Y2015
T85,T85,Billy Horschel,99,"51' 8""",1756.83,34,5,Y2015
T85,T85,Jim Renner,68,"51' 8""",1704.5,33,8,Y2015
T87,T87,Derek Fathauer,81,"51' 9""",2949.17,57,8,Y2015
T87,T87,Tony Finau,106,"51' 9""",3674.25,71,5,Y2015
T87,T87,Scott Stallings,60,"51' 9""",1448.75,28,8,Y2015
T90,T90,Chad Campbell,97,"51' 10""",3265.33,63,18,Y2015
T90,T90,Paul Casey,87,"51' 10""",2437.92,47,12,Y2015
T92,T92,Steven Alker,62,"51' 11""",1090,21,6,Y2015
T92,T92,Luke Donald,71,"51' 11""",2493.08,48,7,Y2015
T92,T92,Geoff Ogilvy,50,"51' 11""",1348.83,26,6,Y2015
T92,T92,Ryan Palmer,80,"51' 11""",2075,40,5,Y2015
T92,T92,Jonathan Randolph,72,"51' 11""",2232,43,10,Y2015
97,97,Hunter Mahan,88,"52' 0""",1716.17,33,13,Y2015
98,98,Johnson Wagner,68,"52' 1""",1980.33,38,4,Y2015
T99,T99,Erik Compton,86,"52' 2""",2137.75,41,14,Y2015
T99,T99,Tyrone Van Aswegen,58,"52' 2""",1459.5,28,5,Y2015
101,101,Nick Taylor,91,"52' 3""",2090.5,40,11,Y2015
T102,T102,J.B. Holmes,89,"52' 4""",1570,30,10,Y2015
T102,T102,Gary Woodland,81,"52' 4""",1516.92,29,7,Y2015
104,104,Adam Hadwin,95,"52' 5""",1887,36,11,Y2015
T105,T105,Eric Axley,57,"52' 7""",1629.67,31,9,Y2015
T105,T105,Jason Dufner,76,"52' 7""",1630.92,31,6,Y2015
T107,T107,Stewart Cink,77,"52' 8""",2529.42,48,10,Y2015
T107,T107,Justin Rose,69,"52' 8""",1263.08,24,5,Y2015
109,109,Scott Brown,97,"52' 11""",2963.42,56,14,Y2015
110,110,Ben Crane,62,"53' 0""",1643.17,31,6,Y2015
111,111,Martin Laird,77,"53' 1""",1910.67,36,9,Y2015
T112,T112,Roberto Castro,54,"53' 2""",1222.25,23,7,Y2015
T112,T112,Brian Davis,86,"53' 2""",2285.67,43,19,Y2015
T114,T114,Derek Ernst,75,"53' 3""",1703.5,32,6,Y2015
T114,T114,John Peterson,84,"53' 3""",2397.17,45,8,Y2015
T116,T116,Alex Cejka,94,"53' 4""",2719.42,51,13,Y2015
T116,T116,Carlos Ortiz,100,"53' 4""",2506.75,47,5,Y2015
T118,T118,Charles Howell III,105,"53' 5""",3526.33,66,8,Y2015
T118,T118,Kevin Kisner,104,"53' 5""",2348.92,44,10,Y2015
T120,T120,George McNeill,93,"53' 6""",3582.83,67,17,Y2015
T120,T120,Brian Stuard,97,"53' 6""",2034.33,38,4,Y2015
122,122,David Toms,62,"53' 7""",1125.25,21,10,Y2015
123,123,Vijay Singh,78,"53' 9""",2418.75,45,10,Y2015
124,124,Steven Bowditch,103,"53' 10""",2746.83,51,12,Y2015
T125,T125,Aaron Baddeley,76,"53' 11""",2102.83,39,7,Y2015
T125,T125,Mark Hubbard,79,"53' 11""",2372.92,44,7,Y2015
T125,T125,Kyle Reifers,96,"53' 11""",2696.67,50,13,Y2015
T128,T128,Keegan Bradley,87,"54' 0""",1889,35,13,Y2015
T128,T128,Padraig Harrington,60,"54' 0""",1999.08,37,9,Y2015
T128,T128,Boo Weekley,79,"54' 0""",1997.92,37,7,Y2015
T128,T128,Lee Westwood,56,"54' 0""",972.17,18,9,Y2015
132,132,Francesco Molinari,56,"54' 3""",1518.83,28,5,Y2015
133,133,James Hahn,94,"54' 5""",2068.67,38,10,Y2015
T134,T134,Jason Bohn,95,"54' 8""",2296.42,42,12,Y2015
T134,T134,Jeff Overton,94,"54' 8""",2897.08,53,14,Y2015
T134,T134,Chez Reavie,56,"54' 8""",1093.83,20,6,Y2015
137,137,Sangmoon Bae,98,"54' 9""",3230,59,18,Y2015
T138,T138,Louis Oosthuizen,68,"54' 11""",1648.58,30,9,Y2015
T138,T138,Pat Perez,96,"54' 11""",2305.08,42,13,Y2015
T140,T140,Daniel Berger,97,"55' 0""",2473.92,45,5,Y2015
T140,T140,Billy Hurley III,83,"55' 0""",2253.42,41,10,Y2015
T140,T140,Spencer Levin,99,"55' 0""",2199.17,40,16,Y2015
143,143,Kevin Chappell,86,"55' 2""",2426.67,44,19,Y2015
144,144,Ryan Moore,81,"55' 5""",1885.5,34,6,Y2015
145,145,Graham DeLaet,65,"55' 6""",1830.17,33,5,Y2015
146,146,Andrew Svoboda,80,"55' 7""",2891.75,52,12,Y2015
T147,T147,Scott Pinckney,88,"55' 9""",2342.75,42,11,Y2015
T147,T147,Brandt Snedeker,98,"55' 9""",2452.17,44,8,Y2015
149,149,Tom Hoge,83,"55' 10""",1897.33,34,7,Y2015
150,150,Alex Prugh,84,"55' 11""",2238.08,40,10,Y2015
151,151,John Merrick,78,"56' 0""",1903.25,34,11,Y2015
T152,T152,Bill Lunde,50,"56' 1""",1121.83,20,5,Y2015
T152,T152,Patrick Reed,103,"56' 1""",2579.75,46,10,Y2015
154,154,Bubba Watson,71,"56' 4""",1183.67,21,6,Y2015
155,155,Davis Love III,51,"56' 5""",1127.58,20,4,Y2015
156,156,Fabián Gómez,83,"56' 6""",2598.58,46,16,Y2015
157,157,Jimmy Walker,89,"56' 7""",2827.33,50,16,Y2015
158,158,Michael Thompson,83,"56' 8""",2550.17,45,11,Y2015
T159,T159,Ryo Ishikawa,90,"56' 9""",2892.17,51,11,Y2015
T159,T159,Cameron Tringale,96,"56' 9""",2213.83,39,11,Y2015
161,161,Jim Herman,88,"57' 5""",2355.75,41,15,Y2015
162,162,Jonathan Byrd,69,"57' 6""",2126.17,37,8,Y2015
163,163,Charley Hoffman,97,"57' 8""",1845.17,32,5,Y2015
164,164,Greg Owen,58,"57' 10""",1677.42,29,11,Y2015
165,165,Jonas Blixt,78,"58' 0""",1797.42,31,9,Y2015
T166,T166,David Lingmerth,90,"58' 4""",1865.83,32,9,Y2015
T166,T166,Jhonattan Vegas,90,"58' 4""",3615,62,5,Y2015
168,168,Sean O'Hair,86,"58' 5""",3271.42,56,14,Y2015
169,169,Nick Watney,91,"58' 7""",3165.67,54,22,Y2015
170,170,Adam Scott,51,"59' 0""",707.83,12,2,Y2015
171,171,Chris Kirk,76,"59' 1""",2007.67,34,13,Y2015
172,172,Ernie Els,57,"59' 8""",1074.5,18,8,Y2015
173,173,Steve Wheatcroft,87,"59' 10""",1676.42,28,8,Y2015
174,174,J.J. Henry,94,"59' 11""",2636.5,44,14,Y2015
175,175,Andrew Putnam,68,"60' 9""",2672.58,44,16,Y2015
176,176,Bo Van Pelt,81,"61' 1""",2199.17,36,11,Y2015
177,177,Brice Garnett,81,"61' 9""",2037,33,9,Y2015
178,178,Colt Knost,90,"61' 10""",2535.67,41,16,Y2015
179,179,Cameron Percy,72,"62' 7""",2191.75,35,14,Y2015
180,180,David Hearn,97,"63' 0""",3528.75,56,18,Y2015
181,181,Tim Wilkinson,73,"63' 1""",1513.92,24,12,Y2015
182,182,Whee Kim,71,"63' 9""",2296.08,36,7,Y2015
T183,T183,John Huh,102,"68' 8""",3363.25,49,20,Y2015
T183,T183,Heath Slocum,57,"68' 8""",1716.42,25,8,Y2015
1,1,Chad Campbell,57,"40' 3""",1046.67,26,5,Y2014
2,2,"Ted Potter, Jr.",68,"40' 10""",1020.25,25,1,Y2014
3,3,John Peterson,62,"41' 1""",1233.33,30,8,Y2014
T4,T4,Ryan Palmer,85,"41' 5""",1367.92,33,3,Y2014
T4,T4,Pat Perez,84,"41' 5""",2110.83,51,6,Y2014
6,6,Sergio Garcia,61,"42' 0""",881.33,21,-2,Y2014
7,7,Nick Watney,80,"42' 4""",1651.25,39,6,Y2014
8,8,Jamie Lovemark,64,"42' 6""",806.83,19,1,Y2014
T9,T9,James Hahn,82,"42' 7""",2044.58,48,E,Y2014
T9,T9,Jim Herman,62,"42' 7""",1277.83,30,6,Y2014
11,11,Nicholas Thompson,85,"42' 9""",1924.92,45,11,Y2014
12,12,Troy Matteson,62,"43' 0""",1333.58,31,9,Y2014
T13,T13,Kevin Na,94,"44' 2""",2339.33,53,8,Y2014
T13,T13,Kevin Stadler,90,"44' 2""",1899.25,43,7,Y2014
T13,T13,Kyle Stanley,87,"44' 2""",1676.83,38,10,Y2014
16,16,Richard Lee,80,"44' 6""",1514.08,34,8,Y2014
17,17,George McNeill,79,"44' 8""",2454.5,55,6,Y2014
T18,T18,Robert Garrigus,80,"44' 9""",2059.17,46,6,Y2014
T18,T18,Vijay Singh,83,"44' 9""",2462.67,55,22,Y2014
20,20,Dustin Johnson,58,"44' 10""",942.25,21,3,Y2014
21,21,Paul Casey,56,"44' 11""",1032.25,23,7,Y2014
22,22,Ricky Barnes,92,"45' 0""",2522,56,15,Y2014
23,23,Geoff Ogilvy,84,"45' 2""",1808,40,16,Y2014
24,24,Matt Jones,83,"45' 4""",1767.17,39,9,Y2014
25,25,Troy Merritt,62,"45' 10""",2061.67,45,12,Y2014
T26,T26,Briny Baird,50,"45' 11""",1239.5,27,6,Y2014
T26,T26,Ken Duke,80,"45' 11""",1743.83,38,13,Y2014
